# noise_perc_th noise_perc SNR_dB NN_nosym_f1 NN_nosym_f2 NN_postSR_f1_nosym NN_postSR_f2_nosym NN_sym_f1 NN_sym_f2 NN_postSR_f1 NN_postSR_f2 Param_f1 Param_f2
1.7783e+01 1.7337e+01 1.5000e+01 9.6400e-02 8.7410e-02 3.1073e-02 5.4117e-02 2.9419e-02 3.8082e-02 2.1221e-02 2.4696e-02 1.3794e-02 1.8892e-03
1.7783e+01 1.7919e+01 1.5000e+01 2.0364e-01 1.9863e-01 1.9735e-01 1.9115e-01 3.3036e-02 2.8313e-02 1.7622e-02 3.4279e-03 1.0879e-02 4.6425e-03
1.7783e+01 1.8073e+01 1.5000e+01 8.8846e-02 7.2109e-02 2.2296e-02 4.4366e-02 5.5985e-02 3.4586e-02 2.0936e-02 3.3954e-02 5.9265e-03 1.1112e-03
1.9953e+01 2.0468e+01 1.4000e+01 1.1143e-01 9.4708e-02 9.4519e-02 7.2900e-02 3.1377e-02 2.3040e-02 2.9022e-02 1.2542e-02 1.8912e-02 2.7335e-03
1.9953e+01 2.0065e+01 1.4000e+01 1.9682e-01 1.9571e-01 1.8142e-01 1.7592e-01 2.9998e-02 1.9690e-02 2.6009e-02 1.6923e-02 1.0797e-02 1.0458e-03
1.9953e+01 1.9891e+01 1.4000e+01 1.2152e-01 9.9133e-02 9.9503e-02 6.0522e-02 3.4901e-02 3.1535e-02 1.7051e-02 2.6976e-02 3.3418e-03 6.3283e-03
1.9953e+01 2.0101e+01 1.4000e+01 1.8313e-01 1.6206e-01 1.7243e-01 1.4895e-01 3.1280e-02 5.0818e-02 6.7129e-03 4.8702e-02 2.7142e-03 4.7183e-03
1.9953e+01 1.9800e+01 1.4000e+01 1.4104e-01 1.1655e-01 1.2881e-01 8.1701e-02 2.2504e-02 4.1763e-02 1.5241e-02 2.0760e-02 7.3999e-03 3.0788e-03
1.9953e+01 2.0199e+01 1.4000e+01 7.0115e-02 8.4668e-02 2.2672e-02 8.5223e-02 2.6549e-02 2.5570e-02 1.2800e-02 2.7937e-04 1.0469e-02 4.9125e-03
1.9953e+01 1.8992e+01 1.4000e+01 8.1650e-02 8.1150e-02 5.7887e-02 3.1487e-02 2.4610e-02 2.4969e-02 6.2325e-03 1.4109e-02 9.2676e-03 2.3532e-03
1.9953e+01 1.9655e+01 1.4000e+01 1.1625e-01 1.4131e-01 9.7673e-02 1.1165e-01 3.0638e-02 3.3167e-02 2.5181e-02 2.9799e-02 8.0401e-03 6.5151e-03
1.9953e+01 2.0110e+01 1.4000e+01 8.7863e-02 9.5048e-02 2.7569e-02 7.8478e-02 4.4893e-02 2.9894e-02 3.6940e-02 2.6900e-02 3.0175e-03 2.4982e-03
1.9953e+01 2.0654e+01 1.4000e+01 1.0242e-01 1.0283e-01 3.9389e-02 8.6032e-02 2.8538e-02 4.1048e-02 2.6069e-02 3.6219e-02 8.4962e-03 6.6113e-03
2.2387e+01 2.2363e+01 1.3000e+01 1.3238e-01 1.2774e-01 1.0527e-01 1.1018e-01 2.8422e-02 4.4482e-02 9.3289e-03 3.4215e-02 8.2618e-03 8.9822e-03
2.2387e+01 2.2555e+01 1.3000e+01 1.0457e-01 6.5650e-02 5.4761e-02 4.7332e-02 6.0700e-02 2.1975e-02 4.4725e-02 1.3801e-02 1.6191e-02 1.0202e-03
2.2387e+01 2.2853e+01 1.3000e+01 7.2009e-02 7.4269e-02 2.4154e-02 4.5680e-02 3.6518e-02 2.6234e-02 3.1300e-02 1.8116e-02 6.8202e-03 1.3623e-03
2.2387e+01 2.2792e+01 1.3000e+01 1.2703e-01 1.1459e-01 4.4081e-02 1.8105e-02 3.8213e-02 3.7302e-02 2.1861e-02 3.2524e-02 1.6318e-02 8.0142e-03
2.2387e+01 2.3105e+01 1.3000e+01 1.3463e-01 1.1579e-01 7.1180e-02 6.2947e-02 4.3706e-02 3.8450e-02 3.5163e-02 2.0709e-02 1.4161e-02 1.5676e-03
2.2387e+01 2.2522e+01 1.3000e+01 8.2403e-02 1.1454e-01 5.9048e-02 9.0040e-02 2.1571e-02 3.6977e-02 1.0329e-02 3.0051e-02 9.0580e-03 5.4424e-03
2.5119e+01 2.4819e+01 1.2000e+01 1.1946e-01 1.2845e-01 8.8837e-02 1.3207e-02 3.4758e-02 3.5621e-02 3.1982e-02 5.4107e-03 2.2582e-02 4.1146e-03
2.5119e+01 2.4351e+01 1.2000e+01 1.9070e-01 2.0080e-01 1.8109e-01 1.7882e-01 3.5568e-02 4.4515e-02 2.5776e-02 3.0135e-02 1.5618e-02 1.4138e-02
2.5119e+01 2.4819e+01 1.2000e+01 1.1946e-01 1.2845e-01 8.8874e-02 1.3207e-02 3.4758e-02 3.5621e-02 2.9006e-02 2.3471e-02 2.2582e-02 4.1146e-03
2.5119e+01 2.4351e+01 1.2000e+01 1.9070e-01 2.0080e-01 1.8110e-01 1.7883e-01 3.5568e-02 4.4515e-02 3.2032e-02 3.1640e-02 1.5618e-02 1.4138e-02
2.5119e+01 2.4125e+01 1.2000e+01 1.0998e-01 1.3580e-01 8.9900e-02 9.3157e-02 3.7723e-02 1.5543e-02 2.8595e-02 1.2100e-02 1.6298e-02 2.8218e-03
2.5119e+01 2.5649e+01 1.2000e+01 1.1327e-01 1.2601e-01 8.8490e-02 8.4921e-02 3.3027e-02 4.0775e-02 1.7020e-02 3.3742e-02 5.9065e-03 3.1481e-03
2.5119e+01 2.5114e+01 1.2000e+01 2.5439e-01 2.0695e-01 2.3901e-01 1.7635e-01 4.9760e-02 3.7761e-02 2.9648e-02 2.8262e-02 2.9080e-02 1.2888e-02
2.5119e+01 2.4713e+01 1.2000e+01 1.5316e-01 1.6137e-01 1.2772e-01 1.4493e-01 3.1786e-02 2.5456e-02 2.0183e-02 1.6679e-02 1.8390e-02 1.2582e-03
2.5119e+01 2.4827e+01 1.2000e+01 2.1092e-01 2.1273e-01 1.9202e-01 1.8480e-01 2.2290e-02 3.5295e-02 1.2601e-02 2.4961e-02 1.2662e-02 1.0113e-02
2.5119e+01 2.4443e+01 1.2000e+01 1.0617e-01 1.0655e-01 8.6996e-02 5.0712e-02 3.0648e-02 2.8613e-02 2.1287e-02 7.6584e-03 5.4937e-03 1.4241e-02
2.5119e+01 2.5194e+01 1.2000e+01 1.2315e-01 1.0703e-01 8.0578e-02 5.6273e-02 7.1006e-02 3.5428e-02 6.3664e-02 1.2969e-02 1.8504e-02 5.5195e-04
2.5119e+01 2.4697e+01 1.2000e+01 1.1165e-01 1.1840e-01 9.5197e-02 7.7668e-02 4.9864e-02 2.0243e-02 4.5073e-02 1.6952e-02 2.6989e-02 7.6413e-03
2.8184e+01 2.8399e+01 1.1000e+01 1.3021e-01 1.3748e-01 1.0091e-01 9.8002e-02 3.5790e-02 3.1920e-02 2.7858e-02 2.0248e-02 2.2202e-02 2.3681e-03
2.8184e+01 2.9037e+01 1.1000e+01 1.5255e-01 1.2795e-01 5.5282e-02 1.0234e-02 6.6159e-02 4.6742e-02 5.2929e-02 2.6506e-02 3.4166e-02 5.6627e-05
2.8184e+01 2.7874e+01 1.1000e+01 2.0148e-01 2.2608e-01 1.6872e-01 2.0540e-01 1.6516e-02 4.3089e-02 1.3662e-02 3.7734e-02 1.0299e-02 4.5063e-03
2.8184e+01 2.7169e+01 1.1000e+01 1.9375e-01 1.8099e-01 1.6404e-01 1.5170e-01 3.4262e-02 4.5117e-02 7.6947e-03 3.8575e-02 1.4463e-02 7.6204e-04
2.8184e+01 2.7992e+01 1.1000e+01 1.7484e-01 1.6585e-01 1.3918e-01 1.3611e-01 5.5635e-02 5.4617e-02 3.4151e-02 4.0554e-02 9.2181e-03 1.0007e-03
2.8184e+01 2.7348e+01 1.1000e+01 9.7613e-02 1.0155e-01 1.9808e-02 2.0950e-03 4.4700e-02 4.9609e-02 2.4049e-02 2.6118e-02 2.6563e-02 2.3261e-03
2.8184e+01 2.8453e+01 1.1000e+01 1.0702e-01 1.0693e-01 3.4320e-02 7.0042e-02 7.3389e-02 4.2640e-02 3.3783e-02 3.1259e-02 3.0946e-02 1.7375e-02
2.8184e+01 2.7573e+01 1.1000e+01 1.2172e-01 1.2761e-01 7.3010e-02 2.4188e-02 4.3511e-02 3.3594e-02 2.7408e-02 1.6391e-02 2.2690e-02 1.7250e-03
3.1623e+01 3.1246e+01 1.0000e+01 1.6111e-01 1.5994e-01 1.1277e-01 1.3294e-02 4.2677e-02 5.1502e-02 3.6867e-02 2.0186e-02 2.8386e-02 5.1930e-03
3.1623e+01 3.0656e+01 1.0000e+01 2.3926e-01 2.3418e-01 2.2767e-01 2.0078e-01 4.4543e-02 5.7676e-02 3.0520e-02 2.9245e-02 1.9602e-02 1.7806e-02
3.1623e+01 3.0371e+01 1.0000e+01 1.2824e-01 1.4673e-01 7.7556e-02 8.1912e-02 4.8097e-02 2.3172e-02 3.6315e-02 1.4005e-02 2.0498e-02 3.5436e-03
3.1623e+01 3.2290e+01 1.0000e+01 1.2831e-01 1.5670e-01 9.1487e-02 1.0035e-01 4.5499e-02 5.1114e-02 3.6427e-02 5.1539e-02 7.4652e-03 3.9540e-03
3.1623e+01 3.1617e+01 1.0000e+01 2.3742e-01 1.9249e-01 2.1556e-01 1.4296e-01 6.1612e-02 5.0152e-02 4.5400e-02 3.6042e-02 3.6614e-02 1.6203e-02
3.1623e+01 3.1112e+01 1.0000e+01 1.7887e-01 2.0047e-01 1.4774e-01 1.7777e-01 3.7920e-02 3.2670e-02 3.3970e-02 2.2721e-02 2.3215e-02 1.5779e-03
3.1623e+01 3.1256e+01 1.0000e+01 2.2986e-01 2.3938e-01 1.9904e-01 2.0022e-01 2.5466e-02 4.2416e-02 8.6070e-03 2.8910e-02 1.5980e-02 1.2754e-02
3.1623e+01 3.0772e+01 1.0000e+01 1.2903e-01 1.4398e-01 7.5512e-02 1.1199e-01 4.0294e-02 3.9526e-02 1.9852e-02 9.0100e-03 6.8965e-03 1.7914e-02
3.1623e+01 3.1717e+01 1.0000e+01 1.4682e-01 1.2333e-01 8.4821e-02 1.7208e-02 9.2005e-02 4.7132e-02 8.3177e-02 1.8175e-02 2.3156e-02 7.3287e-04
3.1623e+01 3.1092e+01 1.0000e+01 1.5160e-01 1.5802e-01 1.3171e-01 9.0834e-02 6.6618e-02 2.4862e-02 6.0845e-02 1.8771e-02 3.3946e-02 9.6219e-03
3.5481e+01 3.5753e+01 9.0000e+00 2.0326e-01 1.7794e-01 1.6572e-01 1.2255e-01 4.2075e-02 3.5700e-02 3.7368e-02 2.9680e-02 2.7872e-02 2.9847e-03
3.5481e+01 3.6555e+01 9.0000e+00 1.8845e-01 1.7908e-01 9.9639e-02 1.1959e-01 9.0938e-02 7.2666e-02 7.1277e-02 5.9457e-03 4.2991e-02 5.8517e-05
3.5481e+01 3.5091e+01 9.0000e+00 2.6068e-01 2.8590e-01 2.2400e-01 2.5324e-01 2.4706e-02 5.5542e-02 8.3977e-03 4.9920e-02 1.2997e-02 5.6588e-03
3.5481e+01 3.4203e+01 9.0000e+00 2.3234e-01 2.1639e-01 2.1435e-01 1.8144e-01 5.6625e-02 5.7124e-02 3.6310e-02 4.3469e-02 1.8194e-02 9.4209e-04
3.5481e+01 3.5240e+01 9.0000e+00 2.1314e-01 2.0966e-01 1.7760e-01 1.7221e-01 7.7457e-02 6.8614e-02 5.4947e-02 4.9343e-02 1.1546e-02 1.2650e-03
3.5481e+01 3.4430e+01 9.0000e+00 1.3800e-01 1.4720e-01 8.0697e-02 9.5423e-03 5.3063e-02 6.3523e-02 2.7577e-02 2.0263e-02 3.3481e-02 2.9541e-03
3.5481e+01 3.5821e+01 9.0000e+00 1.4529e-01 1.6383e-01 9.1111e-02 2.0138e-02 9.4815e-02 5.6485e-02 3.7834e-02 3.4808e-02 3.8946e-02 2.1854e-02
3.5481e+01 3.4712e+01 9.0000e+00 1.5730e-01 1.7517e-01 7.8786e-02 3.6132e-02 5.7106e-02 4.9621e-02 2.9136e-02 2.5927e-02 2.8564e-02 2.1639e-03
3.5481e+01 3.5764e+01 9.0000e+00 1.9367e-01 1.8062e-01 1.3215e-01 1.0352e-01 8.7458e-02 5.9668e-02 4.6466e-02 2.4998e-02 2.8312e-02 9.7541e-03
3.5481e+01 3.5346e+01 9.0000e+00 1.1437e-01 1.4614e-01 3.6623e-02 2.8488e-02 5.1157e-02 6.0472e-02 1.2420e-02 1.0339e-02 1.1549e-02 1.5475e-02
3.9811e+01 3.8675e+01 8.0000e+00 4.3318e-01 4.0738e-01 3.9765e-01 3.7232e-01 4.4341e-02 6.6885e-02 3.1417e-02 4.3452e-02 2.3145e-02 1.2638e-02
3.9811e+01 4.1236e+01 8.0000e+00 3.4128e-01 2.6326e-01 3.1900e-01 1.6553e-01 8.5456e-02 8.5766e-02 4.9361e-02 5.0911e-02 2.0783e-02 5.1221e-03
3.9811e+01 3.9244e+01 8.0000e+00 2.2555e-01 2.1771e-01 1.7400e-01 1.6685e-01 5.8130e-02 1.0456e-01 4.1027e-02 9.3518e-02 3.0647e-02 8.4098e-03
3.9811e+01 3.9716e+01 8.0000e+00 1.5853e-01 1.5384e-01 1.1077e-01 9.8372e-02 7.4870e-02 5.6549e-02 6.5653e-02 2.7101e-02 6.0591e-02 2.7688e-02
3.9811e+01 3.9910e+01 8.0000e+00 3.0686e-01 3.0985e-01 2.8449e-01 2.6272e-01 4.8212e-02 5.1925e-02 3.0035e-02 2.3707e-02 3.5162e-02 1.3040e-02
3.9811e+01 4.0579e+01 8.0000e+00 1.2039e-01 1.7063e-01 5.7487e-02 5.7192e-03 5.6252e-02 6.0625e-02 4.1974e-02 6.1799e-02 1.2428e-02 2.3654e-02
3.9811e+01 3.9505e+01 8.0000e+00 3.8400e-01 3.6599e-01 3.7930e-01 3.3403e-01 4.0171e-02 3.4568e-02 2.2848e-02 2.6296e-02 1.2832e-02 2.0588e-03
3.9811e+01 3.9414e+01 8.0000e+00 1.3718e-01 1.6850e-01 7.4939e-02 1.1481e-01 5.8082e-02 7.1617e-02 3.9320e-02 5.6396e-02 3.2154e-02 2.0208e-02
3.9811e+01 4.0978e+01 8.0000e+00 3.8648e-01 3.8936e-01 3.7370e-01 3.4476e-01 5.1892e-02 5.9124e-02 3.0987e-02 1.9256e-02 2.3022e-02 1.3301e-02
3.9811e+01 4.0805e+01 8.0000e+00 2.0183e-01 1.9578e-01 1.1654e-01 1.0499e-01 5.2641e-02 6.5749e-02 3.7587e-02 4.8402e-02 2.9237e-02 8.6792e-03
4.4668e+01 4.4427e+01 7.0000e+00 1.3577e-01 1.8308e-01 6.9660e-02 5.8053e-02 5.5241e-02 9.4007e-02 3.8991e-02 7.0235e-02 1.7424e-02 2.8304e-02
4.4668e+01 4.4867e+01 7.0000e+00 1.8002e-01 1.9551e-01 1.3861e-01 1.1273e-01 6.9316e-02 9.7156e-02 5.2497e-02 8.4548e-02 6.0476e-02 3.9404e-02
4.4668e+01 4.5657e+01 7.0000e+00 4.1133e-01 3.4450e-01 3.9236e-01 3.3153e-01 7.0032e-02 6.7917e-02 2.3603e-02 4.0024e-02 1.3270e-02 1.8482e-02
4.4668e+01 4.5066e+01 7.0000e+00 4.0428e-01 4.0210e-01 3.5759e-01 3.0339e-01 6.4832e-02 1.1124e-01 3.1879e-02 6.2232e-02 2.6185e-02 3.4980e-03
4.4668e+01 4.4321e+01 7.0000e+00 2.8031e-01 2.8518e-01 2.4083e-01 1.9120e-01 8.7758e-02 4.9092e-02 9.1854e-02 1.0931e-02 4.1526e-02 1.5578e-02
4.4668e+01 4.4016e+01 7.0000e+00 3.2507e-01 2.2438e-01 2.4886e-01 1.8042e-01 1.1132e-01 7.0899e-02 8.9867e-02 6.1532e-02 3.7258e-02 9.9036e-03
4.4668e+01 4.5585e+01 7.0000e+00 2.6662e-01 2.4059e-01 1.9563e-01 1.5417e-01 1.1622e-01 8.1490e-02 7.6353e-02 7.6276e-02 5.4595e-02 3.5864e-02
4.4668e+01 4.5469e+01 7.0000e+00 3.2096e-01 3.2014e-01 3.0205e-01 2.9190e-01 8.0752e-02 7.3076e-02 6.6879e-02 4.7087e-02 4.4975e-02 1.1154e-02
4.4668e+01 4.3534e+01 7.0000e+00 2.0977e-01 1.9615e-01 1.5619e-01 1.5400e-01 9.1015e-02 7.4492e-02 6.6088e-02 3.3682e-02 5.8073e-02 1.2754e-02
5.0119e+01 4.9521e+01 6.0000e+00 2.4295e-01 2.4454e-01 1.8588e-01 1.5147e-02 6.9712e-02 8.8107e-02 6.7357e-02 6.1275e-02 4.5056e-02 8.2098e-03
5.0119e+01 4.8586e+01 6.0000e+00 3.7757e-01 4.0845e-01 3.6663e-01 3.5491e-01 7.1045e-02 1.0817e-01 5.5605e-02 4.7834e-02 3.1163e-02 2.8210e-02
5.0119e+01 4.8135e+01 6.0000e+00 2.0087e-01 2.3917e-01 1.1696e-01 5.7377e-02 7.6146e-02 3.5396e-02 5.8327e-02 2.2834e-02 3.2519e-02 5.6303e-03
5.0119e+01 5.1177e+01 6.0000e+00 2.2067e-01 2.6010e-01 1.6569e-01 1.7376e-01 7.6572e-02 8.4462e-02 3.7351e-02 7.6566e-02 1.1785e-02 6.2813e-03
5.0119e+01 5.0109e+01 6.0000e+00 3.8560e-01 3.1814e-01 3.4726e-01 2.3814e-01 1.0783e-01 8.8750e-02 7.6395e-02 6.3924e-02 5.8022e-02 2.5715e-02
5.0119e+01 4.9309e+01 6.0000e+00 2.7571e-01 3.2190e-01 2.2537e-01 2.6708e-01 5.9583e-02 5.2381e-02 5.3957e-02 3.5296e-02 3.6693e-02 2.5105e-03
5.0119e+01 4.9537e+01 6.0000e+00 3.3109e-01 3.3455e-01 2.9601e-01 2.7019e-01 4.5223e-02 8.2652e-02 4.4734e-02 1.1808e-02 2.5263e-02 2.0178e-02
5.0119e+01 4.8770e+01 6.0000e+00 2.0922e-01 2.1688e-01 1.3176e-01 4.1281e-03 6.9708e-02 6.3097e-02 2.0135e-02 1.3710e-02 1.0961e-02 2.8414e-02
5.0119e+01 5.0268e+01 6.0000e+00 2.2522e-01 1.9555e-01 2.0069e-01 2.7234e-02 1.4654e-01 7.5240e-02 1.3568e-01 2.7810e-02 3.6920e-02 1.1013e-03
5.0119e+01 4.9278e+01 6.0000e+00 2.0095e-01 2.2703e-01 1.4234e-01 1.3021e-01 1.1196e-01 7.3979e-02 1.0828e-01 3.8651e-02 5.3850e-02 1.5246e-02
5.6234e+01 5.6664e+01 5.0000e+00 2.7893e-01 2.5720e-01 2.0051e-01 1.5568e-01 8.9099e-02 5.6097e-02 8.4216e-02 3.0855e-02 4.4299e-02 4.7250e-03
5.6234e+01 5.7936e+01 5.0000e+00 2.9124e-01 2.5929e-01 2.1241e-01 1.6097e-01 1.5984e-01 1.3379e-01 1.1486e-01 1.4555e-02 6.8170e-02 1.1299e-04
5.6234e+01 5.5615e+01 5.0000e+00 4.4846e-01 4.7478e-01 3.9723e-01 4.4069e-01 5.2425e-02 9.1236e-02 2.4242e-02 5.4320e-02 2.0549e-02 8.9913e-03
5.6234e+01 5.4208e+01 5.0000e+00 3.3552e-01 3.1729e-01 2.6260e-01 2.3472e-01 8.9026e-02 1.0008e-01 3.7351e-02 7.8508e-02 2.8857e-02 1.5205e-03
5.6234e+01 5.5852e+01 5.0000e+00 3.7793e-01 4.1236e-01 3.2903e-01 3.5042e-01 1.2057e-01 1.1676e-01 1.0171e-01 1.0068e-01 1.8393e-02 1.9967e-03
5.6234e+01 5.4567e+01 5.0000e+00 2.5976e-01 2.9171e-01 2.0409e-01 1.7618e-01 8.5967e-02 9.4502e-02 3.4834e-02 1.3265e-02 5.2999e-02 4.6413e-03
5.6234e+01 5.6772e+01 5.0000e+00 2.2824e-01 2.6480e-01 1.1642e-01 2.6401e-02 1.4901e-01 9.2406e-02 1.0700e-01 5.8332e-02 6.1745e-02 3.4668e-02
5.6234e+01 5.5016e+01 5.0000e+00 2.4138e-01 2.5532e-01 1.8224e-01 5.3931e-02 1.0064e-01 9.4468e-02 4.1292e-02 2.7608e-02 4.5272e-02 3.4419e-03
5.6234e+01 5.6683e+01 5.0000e+00 3.1866e-01 2.8264e-01 2.7342e-01 1.6767e-01 1.3948e-01 1.0586e-01 9.1065e-02 4.0638e-02 4.4812e-02 1.5471e-02
5.6234e+01 5.6019e+01 5.0000e+00 1.7371e-01 2.2669e-01 9.9869e-02 3.2965e-02 8.9288e-02 9.2623e-02 3.6687e-02 2.0850e-02 1.8310e-02 2.4526e-02
6.3096e+01 6.1295e+01 4.0000e+00 6.1375e-01 5.5769e-01 5.2310e-01 5.0089e-01 1.0359e-01 1.1627e-01 5.2727e-02 8.7263e-02 3.6622e-02 2.0064e-02
6.3096e+01 6.5354e+01 4.0000e+00 4.0850e-01 3.3677e-01 3.4179e-01 2.0430e-01 1.3464e-01 1.4752e-01 6.3631e-02 8.6437e-02 3.2817e-02 8.1535e-03
6.3096e+01 6.2198e+01 4.0000e+00 4.3751e-01 4.3382e-01 3.2446e-01 2.9708e-01 1.0845e-01 1.7117e-01 4.8757e-02 1.6264e-01 4.8526e-02 1.3351e-02
6.3096e+01 6.2946e+01 4.0000e+00 2.9234e-01 2.6696e-01 2.0979e-01 8.4766e-02 1.1611e-01 9.5315e-02 1.1007e-01 7.5462e-02 9.6207e-02 4.3928e-02
6.3096e+01 6.3253e+01 4.0000e+00 4.6409e-01 4.7623e-01 4.2536e-01 3.9058e-01 8.1234e-02 7.8284e-02 7.1315e-02 3.9110e-02 5.5972e-02 2.0699e-02
6.3096e+01 6.4313e+01 4.0000e+00 1.8720e-01 2.9124e-01 1.1995e-01 2.7830e-03 1.1293e-01 9.1690e-02 7.4823e-02 8.4888e-02 1.9737e-02 3.7473e-02
6.3096e+01 6.2611e+01 4.0000e+00 6.0543e-01 5.6459e-01 5.9378e-01 5.1458e-01 6.6230e-02 5.6973e-02 3.3120e-02 6.9866e-03 2.0403e-02 3.2142e-03
6.3096e+01 6.2467e+01 4.0000e+00 2.3353e-01 2.7621e-01 1.6120e-01 2.5335e-01 9.8368e-02 1.2580e-01 3.7035e-02 8.4043e-02 5.1215e-02 3.2068e-02
6.3096e+01 6.4946e+01 4.0000e+00 6.4111e-01 6.3471e-01 6.1054e-01 5.7399e-01 9.9429e-02 1.1536e-01 4.6559e-02 1.9186e-02 3.6294e-02 2.1064e-02
6.3096e+01 6.4671e+01 4.0000e+00 3.1596e-01 2.8636e-01 1.4782e-01 1.3689e-01 8.7986e-02 1.1284e-01 5.4800e-02 5.2712e-02 4.6343e-02 1.3767e-02
7.0795e+01 7.0412e+01 3.0000e+00 2.3755e-01 3.0380e-01 6.9633e-02 1.0556e-01 9.1597e-02 1.5405e-01 6.7122e-02 9.5727e-02 2.7958e-02 4.4869e-02
7.0795e+01 7.1109e+01 3.0000e+00 2.8692e-01 3.0113e-01 1.6215e-01 9.2046e-02 1.0715e-01 1.4821e-01 1.0895e-01 1.2628e-01 9.5971e-02 6.2466e-02
7.0795e+01 7.2361e+01 3.0000e+00 6.8487e-01 5.8341e-01 6.5492e-01 5.3816e-01 1.2472e-01 1.0439e-01 6.7258e-02 7.3604e-02 2.1222e-02 2.9307e-02
7.0795e+01 7.1425e+01 3.0000e+00 4.4534e-01 4.7022e-01 2.8513e-01 3.9017e-01 1.0428e-01 1.7585e-01 6.9608e-02 6.3175e-02 4.1935e-02 5.5044e-03
7.0795e+01 7.0243e+01 3.0000e+00 3.9569e-01 4.2125e-01 3.0430e-01 3.2707e-01 1.3998e-01 9.8874e-02 1.5118e-01 1.5466e-02 6.5981e-02 2.4692e-02
7.0795e+01 6.9760e+01 3.0000e+00 4.8161e-01 3.5324e-01 3.6368e-01 2.9701e-01 1.8230e-01 1.0965e-01 1.6688e-01 7.7620e-02 5.9209e-02 1.5705e-02
7.0795e+01 7.2247e+01 3.0000e+00 3.7595e-01 3.1504e-01 2.9484e-01 1.6945e-01 2.1249e-01 1.2529e-01 1.4540e-01 1.0929e-01 8.6594e-02 5.6839e-02
7.0795e+01 7.2063e+01 3.0000e+00 4.3241e-01 4.5419e-01 3.9295e-01 3.8924e-01 1.2711e-01 1.2664e-01 1.2128e-01 9.8726e-02 7.1420e-02 1.7711e-02
7.0795e+01 6.8997e+01 3.0000e+00 3.4683e-01 3.3873e-01 2.2576e-01 2.5509e-01 1.5008e-01 1.2626e-01 1.1171e-01 1.0933e-01 9.2035e-02 2.0244e-02
7.0795e+01 6.8392e+01 3.0000e+00 4.4205e-01 4.0568e-01 3.9157e-01 2.7504e-01 1.6803e-01 1.5830e-01 1.5138e-01 1.0685e-01 3.0109e-02 1.0586e-02
7.9433e+01 8.0024e+01 2.0000e+00 4.8665e-01 5.0162e-01 3.0256e-01 3.3936e-01 1.7307e-01 2.9416e-01 7.6421e-02 1.7220e-01 2.2699e-02 4.7534e-02
7.9433e+01 7.8769e+01 2.0000e+00 4.5796e-01 4.3269e-01 3.5845e-01 3.9513e-01 1.3615e-01 1.5464e-01 7.0032e-02 4.4196e-02 2.5632e-02 2.7750e-02
7.9433e+01 8.1958e+01 2.0000e+00 3.7108e-01 3.6308e-01 1.5656e-01 2.3746e-01 2.5340e-01 1.3176e-01 1.3571e-01 4.5738e-02 3.0515e-02 2.9661e-02
7.9433e+01 8.0611e+01 2.0000e+00 3.1320e-01 3.4316e-01 1.0486e-01 1.6580e-01 1.7448e-01 1.1616e-01 4.9881e-02 9.5245e-02 3.4804e-02 2.4910e-03
7.9433e+01 7.7709e+01 2.0000e+00 6.6565e-01 5.0027e-01 5.4911e-01 4.7350e-01 1.1966e-01 1.3222e-01 9.6712e-02 1.8890e-02 3.3207e-02 2.4445e-02
7.9433e+01 8.1400e+01 2.0000e+00 3.6451e-01 2.8531e-01 2.4604e-01 1.9637e-01 2.1289e-01 7.6847e-02 1.1529e-01 4.3166e-02 1.3113e-01 2.2778e-03
7.9433e+01 7.8438e+01 2.0000e+00 3.0795e-01 3.2723e-01 1.0976e-01 1.8412e-01 1.9453e-01 1.1216e-01 1.5960e-01 7.1035e-02 4.2724e-02 8.9590e-03
1.0000e+02 9.8807e+01 0.0000e+00 5.3113e-01 4.8983e-01 3.9756e-01 2.3899e-01 1.9685e-01 2.2654e-01 9.7364e-02 1.3323e-01 8.9899e-02 1.6381e-02
1.0000e+02 9.6942e+01 0.0000e+00 8.3584e-01 8.7865e-01 7.8912e-01 7.7009e-01 1.5070e-01 2.5445e-01 9.6940e-02 1.7481e-01 6.2177e-02 5.6286e-02
1.1220e+02 1.1086e+02 -1.0000e+00 6.1061e-01 5.4986e-01 4.3743e-01 2.2577e-01 2.2234e-01 2.5518e-01 1.0057e-01 2.6120e-01 1.0087e-01 1.8379e-02
1.1220e+02 1.0877e+02 -1.0000e+00 9.8858e-01 1.0095e+00 9.4079e-01 9.1966e-01 2.0721e-01 2.8597e-01 9.3424e-02 1.9190e-01 6.9764e-02 6.3154e-02
1.1220e+02 1.0776e+02 -1.0000e+00 3.9014e-01 4.7192e-01 2.6070e-01 1.9402e-01 1.9011e-01 7.5259e-02 1.8668e-01 5.2795e-02 7.2801e-02 1.2605e-02
1.1220e+02 1.1457e+02 -1.0000e+00 4.5583e-01 5.2893e-01 2.7202e-01 4.6987e-01 1.9254e-01 2.1684e-01 4.0852e-02 1.3747e-01 2.6383e-02 1.4062e-02
1.1220e+02 1.1218e+02 -1.0000e+00 8.4809e-01 6.8328e-01 8.1144e-01 5.7308e-01 2.7568e-01 1.8986e-01 1.9198e-01 1.6806e-01 1.2990e-01 5.7569e-02
1.2589e+02 1.2439e+02 -2.0000e+00 6.5043e-01 6.0531e-01 4.5965e-01 2.3774e-01 2.6189e-01 2.8607e-01 1.2078e-01 1.6662e-01 1.1318e-01 2.0622e-02
