noise_th noise noise_db xNN vNN  xNN+SR vNN+SR xNN+sym vNN+sym xNN+sym+SR vNN+sym+SR xparam vparam
141.25375446 137.06652301 -3.00000000 0.41664204 0.16699091 0.06406318 0.16699091 0.06031481 0.04006647 0.14426633 0.07722860 0.10561905 0.06478808
141.25375446 137.06652301 -3.00000000 0.48490128 0.23406301 0.06813555 0.23406301 0.09219250 0.06144423 0.10676339 0.09361321 0.13578087 0.08095085
141.25375446 137.06652301 -3.00000000 0.30378671 0.29119997 0.23281349 0.29119997 0.21844071 0.23380802 0.14845171 0.16319936 0.25450674 0.24958931
141.25375446 137.06652301 -3.00000000 0.37333273 0.19157756 0.18717000 0.19157756 0.04908998 0.05298232 0.12463996 0.11881761 0.17494903 0.11260190
141.25375446 137.06652301 -3.00000000 0.29829543 0.14732892 0.28360136 0.14732892 0.07218353 0.07172156 0.10260062 0.09840820 0.17031420 0.10738680
141.25375446 142.60399729 -3.00000000 0.71657934 0.33945785 0.28014188 0.33945785 0.22026610 0.13095602 0.19705622 0.15291759 0.12461872 0.09177907
141.25375446 142.60399729 -3.00000000 0.82391180 0.29186677 0.27245517 0.29186677 0.23838229 0.15760077 0.20680564 0.15686301 0.12042635 0.08917260
141.25375446 142.60399729 -3.00000000 0.25005339 0.22845731 0.32486850 0.22845731 0.25285503 0.17415218 0.23420498 0.17727196 0.13481697 0.10442112
141.25375446 142.60399729 -3.00000000 0.29029807 0.24251818 0.95373355 0.24251818 0.34849159 0.31075290 0.27022447 0.23800052 0.25026018 0.21546792
141.25375446 142.60399729 -3.00000000 0.22413716 0.15567495 0.71349222 0.15567495 0.07365816 0.07201652 0.28540022 0.26707881 0.27082859 0.24981011
141.25375446 142.60399729 -3.00000000 0.29147335 0.22881959 0.50892785 0.22881959 0.21073590 0.15806056 0.24020248 0.20001061 0.18901491 0.15494875
141.25375446 142.60399729 -3.00000000 0.63596817 0.34564928 0.27027291 0.34564928 0.20871016 0.12286438 0.18238672 0.13522190 0.12237536 0.09053205
141.25375446 142.60399729 -3.00000000 0.27124932 0.21568709 1.53720232 0.21568709 0.22947846 0.24705262 0.15682108 0.16877917 0.24088068 0.23257624
141.25375446 142.60399729 -3.00000000 0.35255738 0.19219125 0.21493620 0.19219125 0.12922627 0.07053402 0.22421730 0.11536423 0.11895548 0.06762409
141.25375446 142.60399729 -3.00000000 0.31315054 0.30571400 1.36152987 0.30571400 0.26941390 0.28478257 0.17508010 0.18494293 0.26024578 0.25694593
141.25375446 138.19277341 -3.00000000 0.22289993 0.16256703 0.31921413 0.16256703 0.10370425 0.07981894 0.07965816 0.06824231 0.06392590 0.04108564
141.25375446 138.19277341 -3.00000000 0.67247091 0.33850763 0.28913256 0.33850763 0.10770085 0.08763261 0.10877265 0.08806950 0.12203659 0.07564441
141.25375446 138.19277341 -3.00000000 0.52338809 0.26083482 0.30143503 0.26083482 0.13245812 0.10392177 0.12386643 0.09548894 0.12713643 0.08009702
141.25375446 138.19277341 -3.00000000 0.30921657 0.18744862 0.21069036 0.18744862 0.03496362 0.07043341 0.08741999 0.09084672 0.04292864 0.04118840
141.25375446 138.19277341 -3.00000000 0.46006789 0.66617812 0.30244237 0.66617812 0.20841082 0.15557747 0.10855308 0.09370136 0.09947880 0.06036902
141.25375446 138.19277341 -3.00000000 0.60819564 0.34366483 0.27310497 0.34366483 0.12367009 0.09221321 0.11933105 0.08360465 0.13792590 0.08992826
141.25375446 138.19277341 -3.00000000 0.28868213 0.19000269 0.12956439 0.19000269 0.04555636 0.07450764 0.09014021 0.09934457 0.04087439 0.04183797
141.25375446 138.19277341 -3.00000000 0.24311985 0.16665945 0.31959360 0.16665945 0.11200195 0.07203523 0.07791445 0.06508034 0.06285026 0.04113146
141.25375446 138.19277341 -3.00000000 0.41050957 0.26179414 0.22026572 0.26179414 0.32106239 0.23513820 0.31887674 0.23137239 0.09961261 0.07067322
141.25375446 138.19277341 -3.00000000 0.44534388 0.20142408 0.26760662 0.20142408 0.09663555 0.06335398 0.06009475 0.05751975 0.03623052 0.02397610
141.25375446 142.38043463 -3.00000000 1.04840737 0.34890553 0.86913580 0.34890553 0.11010842 0.11478413 0.69814121 0.68287067 0.15419758 0.15343475
141.25375446 142.38043463 -3.00000000 1.01500012 0.18365086 0.84428535 0.18365086 0.28161276 0.15385199 0.20201282 0.14496091 0.11459627 0.08193419
141.25375446 142.38043463 -3.00000000 1.09656034 0.25079809 0.89922681 0.25079809 0.25744600 0.17457682 0.24921765 0.18076247 0.11397592 0.08744296
141.25375446 142.38043463 -3.00000000 1.02929186 0.27380089 0.86712665 0.27380089 0.25615338 0.20642799 0.48246421 0.41734531 0.16517106 0.14682639
141.25375446 142.38043463 -3.00000000 0.56186592 0.29867439 0.87597871 0.29867439 0.28801085 0.22558126 0.46501916 0.40144361 0.15227347 0.13568517
141.25375446 142.38043463 -3.00000000 0.44395899 0.16061299 0.79606233 0.16061299 0.13135919 0.10326478 0.52127049 0.51455717 0.19000591 0.18957710
141.25375446 142.38043463 -3.00000000 1.02598008 0.26781074 0.83486919 0.26781074 0.14594465 0.14102328 0.62430174 0.59013237 0.17505054 0.16432108
141.25375446 140.71355570 -3.00000000 0.24434108 0.19313274 0.21613274 0.19313274 0.14939323 0.12939830 0.19495127 0.17249958 0.05318189 0.04529636
141.25375446 140.71355570 -3.00000000 0.25314968 0.06359148 0.10243008 0.06359148 0.24767276 0.08006937 0.17041340 0.05047219 0.03321938 0.01614533
141.25375446 140.71355570 -3.00000000 0.79346032 0.37138725 0.03770299 0.37138725 0.15006792 0.13234655 0.04237895 0.05600609 0.04237348 0.04117452
141.25375446 140.71355570 -3.00000000 0.74550763 0.14681754 0.09293424 0.14681754 0.30792839 0.18985722 0.12168013 0.09782890 0.02994594 0.01596269
141.25375446 140.71355570 -3.00000000 0.45829472 0.13933170 0.09917602 0.13933170 0.27336307 0.13864139 0.10908064 0.05970058 0.03812891 0.01921995
141.25375446 140.71355570 -3.00000000 0.41017691 0.18255202 0.15587563 0.18255202 0.27600245 0.12306286 0.28976424 0.13065799 0.03125228 0.02006005
141.25375446 140.71355570 -3.00000000 0.59758406 0.34684470 0.05499955 0.34684470 0.20851503 0.19689888 0.04417061 0.05095227 0.04108154 0.03743936
141.25375446 140.71355570 -3.00000000 0.76688384 0.15841766 0.08812175 0.15841766 0.30899801 0.21873808 0.07717031 0.06598497 0.02650166 0.01604250
141.25375446 140.71355570 -3.00000000 0.51982963 0.28744983 0.10380978 0.28744983 0.24819229 0.16941733 0.16164163 0.11144163 0.02633327 0.02472111
141.25375446 140.71355570 -3.00000000 0.50154603 0.20432364 0.19049969 0.20432364 0.15074556 0.12584727 0.22065166 0.13207082 0.02094472 0.01762230
158.48931925 153.96710995 -4.00000000 0.34973523 0.20756410 0.19457628 0.20756410 0.10523238 0.11768554 0.25111618 0.16421648 0.11112078 0.08056918
158.48931925 153.96710995 -4.00000000 0.30713067 0.28533504 0.15918479 0.28533504 0.48493885 0.45701205 0.17703268 0.20389743 0.22861333 0.20946386
158.48931925 153.96710995 -4.00000000 0.50158470 0.30412623 0.10168556 0.30412623 0.25099068 0.23170917 0.31762842 0.21040056 0.13917360 0.10295238
158.48931925 153.96710995 -4.00000000 0.27370154 0.21787505 0.23233409 0.21787505 0.20900363 0.18907676 0.18755482 0.17758125 0.17954677 0.15524679
158.48931925 153.96710995 -4.00000000 0.64734960 0.33523834 0.12929489 0.33523834 0.51328212 0.29655217 0.38224277 0.21956572 0.11858251 0.09073036
158.48931925 153.96710995 -4.00000000 0.31916036 0.10014085 0.13339570 0.10014085 0.13735256 0.07301268 0.14319968 0.07534875 0.02951422 0.02056853
158.48931925 153.96710995 -4.00000000 0.37675781 0.19993199 0.20438054 0.19993199 0.10988988 0.11652574 0.26835459 0.16613420 0.10857244 0.07495015
158.48931925 153.96710995 -4.00000000 0.41468394 0.26315512 0.19701983 0.26315512 0.34375004 0.22947232 0.31373163 0.21032275 0.13323388 0.09678424
158.48931925 156.23444077 -4.00000000 0.32814700 0.10072337 0.27123799 0.10072337 0.17811881 0.09914054 0.18274430 0.07710520 0.02048112 0.01428926
158.48931925 156.23444077 -4.00000000 0.48802849 0.31829482 0.46810322 0.31829482 0.33150282 0.25710570 0.33875343 0.24249207 0.12739543 0.09237001
158.48931925 156.23444077 -4.00000000 0.23298119 0.14007711 0.40032249 0.14007711 0.29023897 0.16433539 0.29909675 0.15237796 0.06204835 0.04100832
158.48931925 156.23444077 -4.00000000 0.31998756 0.16149638 0.49053386 0.16149638 0.42502451 0.19402839 0.43315447 0.18556703 0.06807069 0.04610802
158.48931925 156.23444077 -4.00000000 0.93404858 0.23149194 0.48463039 0.23149194 0.42046383 0.18728411 0.42824301 0.18328029 0.05906555 0.04103478
158.48931925 156.23444077 -4.00000000 0.19648669 0.10103120 0.25189907 0.10103120 0.15665012 0.08961116 0.13778238 0.07041849 0.02815157 0.01698142
158.48931925 156.23444077 -4.00000000 1.00498883 0.33216064 0.61793025 0.33216064 0.52482545 0.26696605 0.54698128 0.26808519 0.10755522 0.06816070
158.48931925 156.23444077 -4.00000000 0.30086592 0.13681540 0.31520649 0.13681540 0.22120342 0.13051370 0.21553718 0.10895510 0.04786334 0.03024093
158.48931925 156.23444077 -4.00000000 0.22323822 0.11381964 0.35644218 0.11381964 0.24044112 0.11082857 0.25652741 0.10481540 0.03551941 0.02529749
158.48931925 156.23444077 -4.00000000 0.34204972 0.30441379 0.33832732 0.30441379 0.22349081 0.23748012 0.22112943 0.22300334 0.10353473 0.09574623
158.48931925 158.11327712 -4.00000000 0.35979362 0.15457291 0.33005116 0.15457291 0.26238314 0.13148169 0.19507887 0.13044463 0.17257848 0.12116619
158.48931925 158.11327712 -4.00000000 0.34979248 0.13611586 0.33562373 0.13611586 0.27767480 0.13629104 0.17785064 0.12217776 0.15474815 0.10985762
158.48931925 158.11327712 -4.00000000 0.31965754 0.19862243 0.41962202 0.19862243 0.12906430 0.12156397 0.30820801 0.23320154 0.33877058 0.25446985
158.48931925 158.11327712 -4.00000000 0.53333229 0.18599970 0.28973722 0.18599970 0.19530059 0.11630784 0.18672908 0.11762265 0.16149825 0.10673777
158.48931925 158.11327712 -4.00000000 0.27254714 0.10163755 0.06199067 0.10163755 0.19720869 0.09895540 0.18184937 0.09884539 0.12762347 0.08391058
158.48931925 158.11327712 -4.00000000 0.57954575 0.30571373 0.35246025 0.30571373 0.16415734 0.16398288 0.22888580 0.17778320 0.24315233 0.18611423
158.48931925 158.11327712 -4.00000000 0.32953081 0.22447882 0.43899861 0.22447882 0.10889693 0.11971562 0.31357899 0.24772250 0.35163990 0.27351373
158.48931925 158.11327712 -4.00000000 0.53699823 0.25933050 0.33231830 0.25933050 0.16867600 0.09537743 0.17704883 0.11268515 0.15251468 0.10654540
158.48931925 158.11327712 -4.00000000 0.28240017 0.11647354 0.29766776 0.11647354 0.17935227 0.08611849 0.16204105 0.09952403 0.12535388 0.08170860
158.48931925 158.11327712 -4.00000000 0.40141951 0.37488586 0.57864238 0.37488586 0.19811501 0.20207649 0.37537101 0.37354022 0.52707596 0.51977736
158.48931925 158.88405305 -4.00000000 0.64999890 0.21654349 0.24733225 0.21654349 0.13357944 0.12151556 0.09301221 0.07305709 0.07602619 0.06872291
158.48931925 158.88405305 -4.00000000 0.37083305 0.24744476 0.36174204 0.24744476 0.20141675 0.16279351 0.08184761 0.08202136 0.09004218 0.08848520
158.48931925 158.88405305 -4.00000000 0.46750200 0.21124124 0.27089941 0.21124124 0.13838457 0.11890895 0.07773302 0.06313353 0.08301852 0.07092819
158.48931925 158.88405305 -4.00000000 0.41940996 0.13051258 0.26175984 0.13051258 0.23086604 0.12945055 0.13035420 0.07256430 0.12069479 0.07437508
158.48931925 158.88405305 -4.00000000 0.52215666 0.25207389 0.26821717 0.25207389 0.24160578 0.17782682 0.07123945 0.07921106 0.08193881 0.07199708
158.48931925 158.88405305 -4.00000000 0.60509743 0.21211467 0.26265742 0.21211467 0.20548549 0.15740118 0.10695810 0.06709284 0.07965606 0.06445104
158.48931925 158.88405305 -4.00000000 0.20999921 0.19018667 0.34422804 0.19018667 0.21752887 0.19872731 0.04547051 0.05792405 0.06878168 0.07651095
158.48931925 158.88405305 -4.00000000 0.52963547 0.37212049 0.33830979 0.37212049 0.17212444 0.14508450 0.11683904 0.09982719 0.10710062 0.08964254
158.48931925 158.88405305 -4.00000000 0.73017512 0.25216599 0.26476452 0.25216599 0.10090809 0.10071232 0.07217544 0.07068688 0.08120761 0.06633955
158.48931925 158.88405305 -4.00000000 0.20429081 0.20263422 0.35689119 0.20263422 0.17466123 0.16181057 0.07937551 0.07877558 0.08975552 0.08792179
158.48931925 161.54702566 -4.00000000 0.29912283 0.14843348 0.10344917 0.14843348 0.22869444 0.09861175 0.23456637 0.09794610 0.06201177 0.03174382
158.48931925 161.54702566 -4.00000000 0.29042836 0.27680596 0.25576836 0.27680596 0.29706585 0.26201902 0.11542305 0.09941922 0.02346037 0.02962212
158.48931925 161.54702566 -4.00000000 0.37609951 0.36157409 0.21845591 0.36157409 0.32504186 0.32887112 0.32921707 0.33451781 0.04115561 0.04101456
158.48931925 161.54702566 -4.00000000 0.28024123 0.24894924 0.16953467 0.24894924 0.40718123 0.23285883 0.34411352 0.19336118 0.02595131 0.02108733
158.48931925 161.54702566 -4.00000000 0.36862984 0.18005552 0.21578363 0.18005552 0.27994573 0.15107146 0.29122539 0.15386895 0.06321250 0.03492394
158.48931925 161.54702566 -4.00000000 0.34381256 0.21210492 0.26006704 0.21210492 0.27096520 0.18301460 0.28103883 0.18831815 0.09128371 0.06079380
158.48931925 161.54702566 -4.00000000 0.54629630 0.33586030 0.19842721 0.33586030 0.46318471 0.29632811 0.47065489 0.29946514 0.02672488 0.02720475
158.48931925 161.54702566 -4.00000000 0.42104001 0.20044112 0.15091622 0.20044112 0.32891016 0.17246335 0.33990424 0.17629078 0.06222519 0.03505513
158.48931925 161.54702566 -4.00000000 0.35514778 0.28688821 0.25384393 0.28688821 0.28876179 0.25024461 0.27293805 0.23776922 0.02552477 0.02299166
158.48931925 161.54702566 -4.00000000 0.31332784 0.23454741 0.24004919 0.23454741 0.24730255 0.20307421 0.25555243 0.20852210 0.08276238 0.06449943
158.48931925 157.27122577 -4.00000000 0.39395862 0.23440946 0.29281303 0.23440946 0.15650940 0.12477379 0.06460119 0.05274615 0.05468485 0.03747512
158.48931925 157.27122577 -4.00000000 0.51203797 0.30141881 0.27773868 0.30141881 0.05756265 0.05422364 0.05139458 0.04695002 0.09290776 0.07161604
158.48931925 157.27122577 -4.00000000 0.60062232 0.23102356 0.21579680 0.23102356 0.13068770 0.13523449 0.07985157 0.06923941 0.10446440 0.08295555
158.48931925 157.27122577 -4.00000000 0.49621952 0.24291270 0.24430950 0.24291270 0.10705076 0.08083218 0.08427272 0.06190603 0.08134733 0.05523736
158.48931925 157.27122577 -4.00000000 0.60994210 0.32870502 0.30763310 0.32870502 0.04401369 0.04969347 0.05224020 0.04688024 0.07927200 0.05903561
158.48931925 157.27122577 -4.00000000 0.52563898 0.18655192 0.20606519 0.18655192 0.12767101 0.09944746 0.11495513 0.05895063 0.05024595 0.03057117
158.48931925 157.27122577 -4.00000000 0.51459590 0.31328946 0.26749705 0.31328946 0.06814934 0.06774658 0.05107669 0.04949609 0.09101754 0.07174730
158.48931925 157.27122577 -4.00000000 0.50099098 0.18278252 0.21686889 0.18278252 0.14825823 0.09361840 0.13846290 0.06958883 0.04756163 0.02664214
158.48931925 157.27122577 -4.00000000 0.56215922 0.28843714 0.29954350 0.28843714 0.06647039 0.07045165 0.06189831 0.05186870 0.06962115 0.04909630
158.48931925 157.27122577 -4.00000000 0.45004573 0.24280109 0.29159383 0.24280109 0.15834613 0.12781670 0.06825637 0.05226275 0.05340363 0.03644261
158.48931925 156.91007114 -4.00000000 0.28576319 0.14432875 0.25569734 0.14432875 0.32782947 0.13232916 0.32154168 0.12451593 0.11438877 0.07916340
158.48931925 156.91007114 -4.00000000 0.31528056 0.23114964 0.26648845 0.23114964 0.31513591 0.23604337 0.15191047 0.14921923 0.16189715 0.15369720
158.48931925 156.91007114 -4.00000000 0.20389471 0.12852100 0.23013727 0.12852100 0.18211336 0.15165737 0.10912706 0.08519833 0.10692203 0.08411229
158.48931925 156.91007114 -4.00000000 0.40327121 0.34428350 0.20530067 0.34428350 0.40249849 0.34777983 0.10528633 0.11558316 0.13710981 0.14082931
158.48931925 156.91007114 -4.00000000 0.31959423 0.19289248 0.26397374 0.19289248 0.29580393 0.19422819 0.18607423 0.15516708 0.17621283 0.15716527
158.48931925 156.91007114 -4.00000000 0.30476601 0.17096602 0.24251457 0.17096602 0.22979752 0.12366444 0.13865900 0.07765016 0.11304729 0.07864827
158.48931925 156.91007114 -4.00000000 0.17988113 0.14461988 0.31509107 0.14461988 0.11104849 0.10178990 0.14711271 0.11077102 0.13443433 0.11000788
158.48931925 156.91007114 -4.00000000 0.33956736 0.19444854 0.30231559 0.19444854 0.33844724 0.19976425 0.33847668 0.20322880 0.15166351 0.12323177
158.48931925 163.13641652 -4.00000000 0.49773533 0.32603968 0.25536575 0.32603968 0.40850076 0.31785493 0.34034049 0.32087625 0.14986399 0.15020228
158.48931925 163.13641652 -4.00000000 0.51668632 0.35541841 0.34108688 0.35541841 0.31434520 0.26077963 0.23022023 0.15795585 0.09029979 0.07392146
158.48931925 163.13641652 -4.00000000 0.47348519 0.31231551 0.25993506 0.31231551 0.26210857 0.23523134 0.54257568 0.33625361 0.09948754 0.08396479
158.48931925 163.13641652 -4.00000000 0.52880501 0.30899239 0.25637487 0.30899239 0.62217426 0.33816880 0.21937938 0.17062300 0.09921278 0.08367612
158.48931925 163.13641652 -4.00000000 0.74146728 0.82730625 0.40559978 0.82730625 0.29329601 0.30794843 0.23165135 0.14803784 0.08462154 0.07006495
158.48931925 163.13641652 -4.00000000 0.68895463 0.28984337 0.35715455 0.28984337 0.35477153 0.20246535 0.27263978 0.14311571 0.07950986 0.06054608
158.48931925 163.13641652 -4.00000000 0.34284315 0.19633950 0.29312642 0.19633950 0.21913159 0.16648472 0.34839575 0.19274071 0.11675311 0.08707727
158.48931925 163.13641652 -4.00000000 0.46664378 0.22732093 0.26264152 0.22732093 0.27792142 0.22278150 0.27557403 0.22058949 0.15353175 0.12734067
158.48931925 163.13641652 -4.00000000 0.62685102 0.21962724 0.26123452 0.21962724 0.17543499 0.08938454 0.30263069 0.15392517 0.07728755 0.05678496
158.48931925 163.13641652 -4.00000000 0.44648257 0.24899295 0.29564805 0.24899295 0.47058846 0.23955161 0.33018846 0.23920395 0.14133957 0.11933871
158.48931925 162.44729075 -4.00000000 0.54318879 0.26151072 0.67423432 0.26151072 0.15033741 0.12469982 0.11335178 0.07717816 0.13262112 0.08932392
158.48931925 162.44729075 -4.00000000 0.41918621 0.29451629 0.53983015 0.29451629 0.12234364 0.13398954 0.27387719 0.25119204 0.19133857 0.17444291
158.48931925 162.44729075 -4.00000000 0.49059768 0.33021828 0.62516718 0.33021828 0.19653575 0.17960361 0.38218771 0.32600295 0.20787411 0.17671858
158.48931925 162.44729075 -4.00000000 0.58135501 0.37863600 0.63650314 0.37863600 0.20814839 0.16400351 0.11202385 0.10289838 0.17942979 0.13276231
158.48931925 162.44729075 -4.00000000 0.47654262 0.17250882 0.60167718 0.17250882 0.31261876 0.14367040 0.11446434 0.08886494 0.09627150 0.06023110
158.48931925 162.44729075 -4.00000000 0.53972639 0.27392471 0.61356316 0.27392471 0.10376488 0.09475915 0.11313453 0.08213856 0.15640885 0.10497469
158.48931925 162.44729075 -4.00000000 0.63409908 0.31894389 0.61076663 0.31894389 0.17435978 0.14086495 0.50154391 0.31507197 0.13707561 0.09493842
158.48931925 162.44729075 -4.00000000 0.56188777 0.24427864 0.56822945 0.24427864 0.14719287 0.12792996 0.10008910 0.06723435 0.10937353 0.07247115
158.48931925 162.44729075 -4.00000000 0.62284380 0.29518694 0.55925518 0.29518694 0.15712900 0.12880211 0.73747419 0.30971520 0.11509701 0.08128261
158.48931925 162.44729075 -4.00000000 0.44257990 0.17416997 0.51089290 0.17416997 0.16354180 0.11588999 0.13103893 0.10892771 0.06884882 0.04265146
177.82794100 176.86628232 -5.00000000 0.53328782 0.31808829 0.05674534 0.31808829 0.11624975 0.16341917 0.12356571 0.14869999 0.07779898 0.09048987
177.82794100 176.86628232 -5.00000000 0.82094930 0.35569947 0.28260097 0.35569947 0.25098353 0.19901812 0.15600657 0.13867932 0.23087078 0.14793967
177.82794100 176.86628232 -5.00000000 0.77612875 0.27381206 0.31837519 0.27381206 0.40162761 0.20288391 0.23405315 0.13434454 0.17144163 0.09356406
177.82794100 176.86628232 -5.00000000 0.61340282 0.22966387 0.12642911 0.22966387 0.38157933 0.19828947 0.16068175 0.14225185 0.08850541 0.08137781
177.82794100 176.86628232 -5.00000000 0.65800396 0.19502498 0.18006853 0.19502498 0.57053612 0.22115845 0.24156118 0.13990134 0.08206034 0.06383675
177.82794100 176.86628232 -5.00000000 0.63816266 0.19316843 0.25817842 0.19316843 0.38414461 0.19669457 0.26931678 0.13717972 0.12766278 0.08413502
177.82794100 176.86628232 -5.00000000 0.43665222 0.31395611 0.05761885 0.31395611 0.21857331 0.17423187 0.15501380 0.13977106 0.13870646 0.13692544
177.82794100 176.86628232 -5.00000000 0.44808978 0.28715216 0.06503117 0.28715216 0.29043273 0.20718767 0.13018712 0.14809327 0.08016866 0.09261568
177.82794100 176.86628232 -5.00000000 0.43373698 0.21787095 0.32669402 0.21787095 0.29843821 0.12847391 0.30774528 0.13526746 0.11256713 0.06448220
177.82794100 178.61766382 -5.00000000 0.57233722 0.28723955 0.21809703 0.28723955 0.24541297 0.18408016 0.24695866 0.21103725 0.46271487 0.35791051
177.82794100 178.61766382 -5.00000000 0.37536023 0.24884304 0.26935051 0.24884304 0.37899856 0.24736533 0.26630856 0.21902811 0.64723278 0.55214449
177.82794100 178.61766382 -5.00000000 nan nan 0.47321552 nan 0.14053640 0.10386156 0.13059773 0.11676592 0.36557260 0.28271616
177.82794100 178.61766382 -5.00000000 0.59107550 0.18620185 0.30338470 0.18620185 0.23679452 0.11461179 0.12201938 0.09431523 0.12723819 0.09197596
177.82794100 178.61766382 -5.00000000 0.41984612 0.23990324 0.32370071 0.23990324 0.43670433 0.24022026 0.23159186 0.17324449 0.42514446 0.30904853
177.82794100 178.61766382 -5.00000000 0.66981658 0.23238494 0.30274752 0.23238494 0.23596759 0.13510937 0.15083533 0.13331800 0.21309339 0.15435062
177.82794100 178.61766382 -5.00000000 0.33414296 0.24512106 0.31692660 0.24512106 0.28186616 0.22758340 0.28429890 0.24596117 0.50598547 0.41536091
177.82794100 178.61766382 -5.00000000 0.16838902 0.21448363 0.27062742 0.21448363 0.22513056 0.21880274 0.26639735 0.25923621 0.89101676 0.83203191
177.82794100 178.61766382 -5.00000000 0.53108456 0.19938854 0.22574396 0.19938854 0.36951571 0.12779040 0.15720728 0.10427596 0.09897595 0.06735881
177.82794100 178.61766382 -5.00000000 0.36248682 0.13987373 0.24677877 0.13987373 0.38535730 0.14088032 0.23612073 0.12188089 0.15065888 0.10134291
177.82794100 181.76313707 -5.00000000 0.71654899 0.36794151 0.30868958 0.36794151 0.12639053 0.13759008 0.04305278 0.05011531 0.06612693 0.06032830
177.82794100 181.76313707 -5.00000000 0.41101448 0.18618592 0.51582808 0.18618592 0.09509258 0.08569025 0.11267999 0.05874763 0.08657738 0.03686850
177.82794100 181.76313707 -5.00000000 0.73463666 0.11888214 0.46390209 0.11888214 0.18246741 0.10178427 0.15564520 0.07604148 0.07428323 0.03450837
177.82794100 181.76313707 -5.00000000 0.53215794 0.38297535 0.41125982 0.38297535 0.19013696 0.16830569 0.04837030 0.05267048 0.06569062 0.05418390
177.82794100 181.76313707 -5.00000000 0.39679812 0.20441804 0.43382327 0.20441804 0.05649748 0.06200985 0.25198601 0.16296266 0.09456585 0.05955901
177.82794100 181.76313707 -5.00000000 0.53125724 0.24881868 0.49804535 0.24881868 0.24125269 0.15636687 0.10644962 0.05349353 0.08000855 0.03131958
177.82794100 181.76313707 -5.00000000 0.74726864 0.32945520 0.40710175 0.32945520 0.12413109 0.11573375 0.15202880 0.13058779 0.07724866 0.06521784
177.82794100 181.76313707 -5.00000000 0.51976542 0.37453915 0.41790500 0.37453915 0.17833753 0.15950773 0.05593624 0.05302455 0.06822967 0.05616941
177.82794100 181.76313707 -5.00000000 0.30673920 0.14737419 0.41455348 0.14737419 0.16977231 0.14179032 0.14214250 0.13734868 0.09632567 0.08795255
177.82794100 181.76313707 -5.00000000 0.76703665 0.19004978 0.42011863 0.19004978 0.11813302 0.09842263 0.08790873 0.04497514 0.07871398 0.03334211
177.82794100 179.41130013 -5.00000000 0.63542608 0.31324132 0.21762245 0.31324132 0.51822752 0.27450753 0.26376819 0.23102405 0.07332718 0.05126701
177.82794100 179.41130013 -5.00000000 0.53097435 0.31126147 0.21020986 0.31126147 0.44152340 0.26406810 0.31310342 0.23039009 0.06550808 0.05157039
177.82794100 179.41130013 -5.00000000 0.49233966 0.31036164 0.21334793 0.31036164 0.44078923 0.27194816 0.30814826 0.24213930 0.05952829 0.05063621
177.82794100 179.41130013 -5.00000000 0.48509973 0.30132733 0.25858100 0.30132733 0.38552189 0.25257182 0.30604490 0.23868829 0.05228923 0.04710767
177.82794100 179.41130013 -5.00000000 0.62298045 0.15703316 0.25540112 0.15703316 0.33023864 0.14870587 0.28522039 0.16954387 0.03533747 0.03249621
177.82794100 179.41130013 -5.00000000 0.65092718 0.23402673 0.23970411 0.23402673 0.49857224 0.21406212 0.31674697 0.21800559 0.04258360 0.04299383
177.82794100 179.41130013 -5.00000000 0.47112132 0.12690447 0.21450080 0.12690447 0.52149967 0.20962336 0.41207888 0.14051860 0.08551620 0.04434494
177.82794100 179.41130013 -5.00000000 0.52960935 0.33279389 0.20334747 0.33279389 0.43779020 0.29324569 0.31464063 0.24931420 0.06965430 0.05784364
177.82794100 179.41130013 -5.00000000 0.65888615 0.28153073 0.24000557 0.28153073 0.52083596 0.25689028 0.29339598 0.23042451 0.05655390 0.04392438
177.82794100 179.41130013 -5.00000000 0.73037149 0.20908889 0.23742835 0.20908889 0.45599999 0.19663002 0.32030055 0.19827533 0.03755774 0.03933186
177.82794100 176.44339267 -5.00000000 0.36353844 0.13240711 0.23713037 0.13240711 0.25193571 0.10728203 0.09116818 0.06536206 0.14637253 0.07497871
177.82794100 176.44339267 -5.00000000 0.38186349 0.21482400 0.30306608 0.21482400 0.39344030 0.21347660 0.12658541 0.09591330 0.27857037 0.18420171
177.82794100 176.44339267 -5.00000000 0.96992633 0.29387472 1.56807023 0.29387472 nan nan 0.67561988 0.52486716 0.39133442 0.21318075
177.82794100 176.44339267 -5.00000000 nan nan 0.15722540 nan 0.30158524 0.07433233 0.05127523 0.03415401 0.10793555 0.04969330
177.82794100 176.44339267 -5.00000000 0.57157786 0.14710640 0.14965879 0.14710640 0.04052109 0.06003809 0.06303546 0.04245612 0.22139609 0.10455216
177.82794100 176.44339267 -5.00000000 0.22934813 0.10296688 0.15784563 0.10296688 0.40322226 0.13710987 0.06748274 0.04770789 0.16312744 0.08297150
177.82794100 176.44339267 -5.00000000 0.25840641 0.17979141 0.27341762 0.17979141 0.06222636 0.06878247 0.04288503 0.05091202 0.66857471 0.55672811
177.82794100 176.44339267 -5.00000000 0.36879308 0.19927232 0.26654588 0.19927232 0.36208899 0.20007018 0.18962408 0.13809777 0.11404759 0.09304519
177.82794100 176.44339267 -5.00000000 0.69103233 0.12076989 0.22565933 0.12076989 0.35678558 0.12623656 0.06522743 0.05073933 0.11575349 0.05937801
