# noise_perc_th noise_perc SNR_dB NN_nosym_f1 NN_nosym_f2 NN_postSR_f1_nosym NN_postSR_f2_nosym NN_sym_f1 NN_sym_f2 NN_postSR_f1 NN_postSR_f2 Param_f1 Param_f2
1.7783e+01 1.7783e+01 1.5000e+01 2.2095e-01 2.3473e-01 1.3550e-01 1.0513e-02 9.8219e-02 1.0148e-01 8.1393e-02 6.0380e-02 4.8011e-02 1.0522e-02
1.7783e+01 1.7783e+01 1.5000e+01 1.8195e-01 1.9954e-01 1.0062e-01 1.3189e-02 1.1197e-01 1.3278e-01 9.9405e-02 2.4135e-02 6.1233e-02 5.9552e-02
1.9953e+01 1.9953e+01 1.4000e+01 2.7832e-01 3.2234e-01 1.6712e-01 1.1415e-02 1.0723e-01 1.6079e-01 8.2048e-02 1.7768e-02 6.2894e-02 3.3753e-02
1.9953e+01 1.9953e+01 1.4000e+01 1.7778e-01 2.3874e-01 6.6998e-02 4.3099e-02 9.7884e-02 1.5708e-01 8.3151e-02 4.1367e-02 4.5756e-02 3.7687e-02
1.9953e+01 1.9953e+01 1.4000e+01 2.7020e-01 1.8692e-01 1.9940e-01 4.3951e-02 1.6454e-01 9.3669e-02 1.3789e-01 3.7450e-02 3.7487e-03 3.6798e-02
1.9953e+01 1.9953e+01 1.4000e+01 1.9343e-01 2.9844e-01 1.2973e-01 2.3468e-02 8.3586e-02 2.0224e-01 5.4575e-02 2.3188e-02 1.5754e-02 6.5877e-02
1.9953e+01 1.9953e+01 1.4000e+01 2.6876e-01 1.9022e-01 1.5780e-01 1.2422e-01 1.2428e-01 6.3858e-02 1.1415e-01 2.0367e-02 9.7195e-02 3.3883e-02
1.9953e+01 1.9953e+01 1.4000e+01 1.8746e-01 2.1300e-01 1.1121e-01 2.8489e-02 9.9751e-02 9.6273e-02 9.3102e-02 2.3405e-02 5.6168e-02 3.9793e-02
1.9953e+01 1.9953e+01 1.4000e+01 1.3554e+00 2.5468e-01 1.3680e+00 2.5066e-02 1.1267e+00 1.9208e-01 1.0916e+00 5.1223e-02 3.2217e-02 3.7547e-02
1.9953e+01 1.9953e+01 1.4000e+01 2.1560e-01 2.3040e-01 1.7026e-01 2.3941e-02 1.5198e-01 1.6740e-01 1.4438e-01 3.4221e-02 6.4530e-02 5.4538e-02
1.9953e+01 1.9953e+01 1.4000e+01 1.7801e-01 2.0959e-01 1.0767e-01 9.7305e-03 9.7142e-02 1.3868e-01 9.1125e-02 1.4025e-02 2.3651e-02 2.1878e-02
1.9953e+01 1.9953e+01 1.4000e+01 1.7270e-01 1.9193e-01 1.1380e-01 1.2923e-02 1.0801e-01 1.4473e-01 7.6217e-02 1.1087e-02 3.6181e-02 4.5373e-02
2.2387e+01 2.2387e+01 1.3000e+01 5.2280e-01 2.3613e-01 3.2604e-01 1.9659e-02 3.8174e-01 1.7795e-01 2.1491e-01 1.3463e-02 3.9266e-02 6.9766e-02
2.2387e+01 2.2387e+01 1.3000e+01 2.1364e-01 2.6893e-01 1.5093e-01 1.8748e-02 1.4840e-01 2.1819e-01 1.2033e-01 1.3618e-02 6.2965e-02 8.0450e-02
2.2387e+01 2.2387e+01 1.3000e+01 1.9279e-01 2.0192e-01 6.5967e-02 3.4234e-02 9.4069e-02 1.4482e-01 7.7108e-02 2.8630e-02 7.2530e-02 4.4255e-02
2.2387e+01 2.2387e+01 1.3000e+01 2.6420e-01 2.9529e-01 1.7192e-01 3.0414e-02 1.2683e-01 1.7049e-01 3.5265e-02 1.3633e-02 6.8113e-02 1.5058e-02
2.2387e+01 2.2387e+01 1.3000e+01 2.6882e-01 2.7781e-01 8.3853e-02 2.9978e-02 1.4686e-01 8.6546e-02 7.7853e-02 4.9800e-02 4.6663e-02 3.4132e-02
2.2387e+01 2.2387e+01 1.3000e+01 5.6043e-01 2.8806e-01 2.6399e-01 1.7008e-01 2.1357e-01 1.3124e-01 1.7859e-01 2.6211e-02 3.0265e-03 4.3164e-02
2.2387e+01 2.2387e+01 1.3000e+01 2.6083e-01 3.0839e-01 2.1675e-01 1.9507e-01 1.6815e-01 1.6441e-01 1.2237e-01 4.8542e-02 8.0254e-02 1.1182e-01
2.2387e+01 2.2387e+01 1.3000e+01 2.6367e-01 2.9383e-01 1.9411e-02 2.8356e-02 1.0173e-01 1.9385e-01 6.6027e-03 2.6104e-02 1.5730e-02 7.3848e-02
2.2387e+01 2.2387e+01 1.3000e+01 1.6659e+00 2.3333e-01 1.5617e+00 1.2421e-02 1.0752e+00 1.4728e-01 1.0441e+00 1.5419e-02 2.3821e-02 1.8575e-02
2.2387e+01 2.2387e+01 1.3000e+01 2.0616e-01 2.4025e-01 2.0853e-02 1.2051e-02 8.3561e-02 1.3862e-01 3.9628e-02 4.8721e-02 1.4832e-02 6.7969e-02
2.5119e+01 2.5119e+01 1.2000e+01 2.7692e-01 2.7343e-01 1.5158e-01 2.2875e-02 1.4556e-01 1.9795e-01 1.2403e-01 1.8398e-02 5.7996e-02 3.9754e-02
2.5119e+01 2.5119e+01 1.2000e+01 3.2133e-01 2.9943e-01 2.1658e-01 4.3409e-02 2.1512e-01 1.8427e-01 2.0495e-01 2.2305e-02 7.7475e-02 4.9546e-02
2.5119e+01 2.5119e+01 1.2000e+01 4.3134e-01 3.5553e-01 2.8880e-01 2.6839e-01 1.6437e-01 9.7942e-02 1.0643e-01 7.0037e-02 5.2804e-02 2.9939e-02
2.5119e+01 2.5119e+01 1.2000e+01 4.7407e-01 4.1415e-01 3.8611e-01 2.8949e-01 1.4021e-01 1.2432e-01 1.1424e-01 1.1807e-02 8.8250e-02 3.2850e-02
2.5119e+01 2.5119e+01 1.2000e+01 2.8213e+00 2.6990e-01 2.8749e+00 1.0123e-02 2.5707e+00 1.9590e-01 2.5237e+00 1.0405e-02 4.9699e-02 7.7207e-02
2.5119e+01 2.5119e+01 1.2000e+01 2.9595e-01 3.5586e-01 1.6313e-01 2.5440e-01 1.0300e-01 2.1980e-01 1.0495e-01 8.7491e-02 6.5840e-02 4.9584e-02
2.5119e+01 2.5119e+01 1.2000e+01 3.1602e-01 3.1348e-01 1.7329e-01 1.5480e-02 1.6473e-01 1.7893e-01 3.7824e-02 1.9373e-02 9.0515e-02 3.1086e-02
2.5119e+01 2.5119e+01 1.2000e+01 9.4147e-01 2.2123e-01 2.5361e-01 3.5996e-02 7.2435e-01 1.8415e-01 7.3630e-01 4.7691e-02 1.4940e-01 3.4976e-02
2.5119e+01 2.5119e+01 1.2000e+01 3.2354e-01 2.9520e-01 7.4779e-02 2.2471e-02 1.8441e-01 1.1929e-01 5.3700e-02 4.5031e-02 5.5829e-02 4.8694e-02
2.5119e+01 2.5119e+01 1.2000e+01 6.0807e-01 7.2422e-01 5.8315e-01 6.5028e-01 1.8246e-01 2.5133e-01 1.5161e-01 5.0944e-02 9.3719e-02 2.9528e-02
2.8184e+01 2.8184e+01 1.1000e+01 3.9626e-01 3.4887e-01 2.8373e-01 2.5246e-01 2.3555e-01 1.4774e-01 1.8429e-01 2.3700e-02 8.4945e-02 7.7616e-02
2.8184e+01 2.8184e+01 1.1000e+01 8.3321e-01 3.9996e-01 7.5075e-01 2.9830e-02 6.1948e-01 2.2474e-01 6.0878e-01 4.2147e-02 2.0599e-01 6.5918e-02
2.8184e+01 2.8184e+01 1.1000e+01 2.8562e-01 3.3508e-01 2.1137e-01 6.4075e-02 1.4165e-01 1.3895e-01 6.4027e-02 6.2706e-02 8.2777e-02 3.4986e-02
2.8184e+01 2.8184e+01 1.1000e+01 1.1124e+00 3.8110e-01 8.8576e-01 2.3625e-01 5.2646e-01 1.9213e-01 5.1060e-01 1.0024e-01 1.3028e-01 1.0546e-01
2.8184e+01 2.8184e+01 1.1000e+01 3.7174e-01 4.2018e-01 2.1082e-01 2.5337e-01 1.7054e-01 2.1366e-01 9.2022e-03 1.6815e-02 7.8351e-02 2.9523e-02
2.8184e+01 2.8184e+01 1.1000e+01 4.3168e-01 5.3975e-01 3.4433e-01 3.9381e-01 1.4323e-01 2.1050e-01 1.4096e-01 1.5430e-02 4.6804e-02 3.8562e-02
2.8184e+01 2.8184e+01 1.1000e+01 3.7879e-01 3.2087e-01 2.8383e-01 1.5228e-01 2.3484e-01 1.3707e-01 1.8629e-01 2.5616e-02 9.0356e-02 5.6277e-02
2.8184e+01 2.8184e+01 1.1000e+01 3.7033e-01 4.1618e-01 3.0781e-01 3.1395e-01 1.6437e-01 1.7113e-01 1.3369e-01 1.2247e-01 6.8199e-02 7.4482e-03
2.8184e+01 2.8184e+01 1.1000e+01 4.9944e-01 2.9617e-01 3.3162e-02 4.1740e-02 2.7985e-01 2.3133e-01 1.6977e-01 4.2036e-02 4.6562e-02 7.9047e-02
2.8184e+01 2.8184e+01 1.1000e+01 6.2033e-01 2.6589e-01 3.4193e-01 1.0737e-02 3.1982e-01 1.5905e-01 2.8668e-01 1.6544e-02 1.4644e-01 7.0215e-02
3.1623e+01 3.1623e+01 1.0000e+01 3.6536e-01 4.1421e-01 2.8208e-01 2.3998e-01 1.7461e-01 2.8007e-01 1.1912e-01 1.5843e-01 7.1139e-02 9.1288e-02
3.1623e+01 3.1623e+01 1.0000e+01 3.3048e+00 3.6519e-01 3.0504e+00 9.6558e-02 2.7152e+00 2.7712e-01 2.5095e+00 7.7515e-02 1.1538e-01 9.5082e-02
3.1623e+01 3.1623e+01 1.0000e+01 5.1513e-01 2.5192e-01 4.1137e-01 1.0103e-02 3.5432e-01 1.5308e-01 3.4051e-01 1.2949e-02 1.3147e-01 2.3344e-02
3.1623e+01 3.1623e+01 1.0000e+01 5.5498e-01 4.6869e-01 3.6928e-01 3.3843e-01 1.9403e-01 1.4859e-01 7.6750e-02 1.0119e-02 8.1003e-02 4.3472e-02
3.1623e+01 3.1623e+01 1.0000e+01 4.3064e-01 4.0145e-01 2.8070e-01 4.4957e-02 1.9694e-01 2.3576e-01 1.7069e-01 4.6131e-02 1.6380e-01 4.5679e-02
3.1623e+01 3.1623e+01 1.0000e+01 4.3215e-01 2.9941e-01 1.7949e-01 4.9193e-02 1.8794e-01 2.2543e-01 1.1588e-01 6.1373e-02 1.1832e-01 7.2329e-02
3.1623e+01 3.1623e+01 1.0000e+01 2.4543e+00 6.5964e-01 2.2490e+00 4.6208e-01 1.7062e+00 3.5911e-01 1.6778e+00 1.3662e-01 4.6082e-02 1.2287e-01
3.1623e+01 3.1623e+01 1.0000e+01 4.6780e+00 4.2101e-01 4.6097e+00 6.2739e-02 4.3668e+00 3.0335e-01 4.2925e+00 6.5323e-02 3.5890e-01 5.3430e-02
3.1623e+01 3.1623e+01 1.0000e+01 7.2343e-01 3.3922e-01 6.3285e-01 2.1889e-02 2.1996e-01 2.4017e-01 1.0188e-02 1.0988e-02 1.1818e-01 8.8504e-02
3.1623e+01 3.1623e+01 1.0000e+01 2.6404e-01 2.9781e-01 4.7959e-02 8.4820e-02 1.3350e-01 1.6825e-01 9.6103e-03 6.8309e-02 3.7288e-02 6.9393e-02
3.5481e+01 3.5481e+01 9.0000e+00 3.2360e-01 4.2531e-01 5.3702e-02 5.2682e-02 2.3509e-01 2.3620e-01 2.2650e-01 3.8386e-02 7.7244e-02 7.7024e-02
3.5481e+01 3.5481e+01 9.0000e+00 5.6460e-01 4.3747e-01 3.4961e-01 2.6568e-01 2.2449e-01 2.5537e-01 2.0170e-01 1.4294e-01 1.4332e-01 1.4166e-01
3.5481e+01 3.5481e+01 9.0000e+00 4.0710e-01 2.6422e-01 3.2088e-01 4.2808e-02 1.8984e-01 1.7362e-01 1.7875e-01 1.4300e-02 1.3109e-01 3.6297e-02
3.5481e+01 3.5481e+01 9.0000e+00 2.8106e+00 5.2396e-01 2.6549e+00 3.5524e-01 5.6299e-01 2.7114e-01 5.4986e-01 1.9712e-01 1.7340e-01 1.3499e-01
3.5481e+01 3.5481e+01 9.0000e+00 6.2971e-01 5.3696e-01 5.9193e-01 4.0319e-01 1.7192e-01 1.8506e-01 1.2557e-01 3.0148e-02 8.2502e-02 6.1708e-02
3.5481e+01 3.5481e+01 9.0000e+00 2.5121e+00 2.7567e-01 2.3358e+00 1.0672e-02 1.8308e+00 1.8233e-01 1.8614e+00 2.1400e-02 2.0861e-04 1.1055e-01
3.5481e+01 3.5481e+01 9.0000e+00 3.1416e-01 3.2858e-01 1.2773e-01 7.1080e-02 1.7189e-01 1.7478e-01 1.3911e-01 1.3313e-01 1.2079e-01 9.0974e-02
3.5481e+01 3.5481e+01 9.0000e+00 5.1673e-01 6.3918e-01 4.3005e-01 4.0133e-01 2.9448e-01 3.1770e-01 2.3800e-01 8.9387e-02 1.2352e-01 8.7408e-02
3.5481e+01 3.5481e+01 9.0000e+00 6.4112e-01 6.5448e-01 5.9332e-01 5.3309e-01 2.0760e-01 2.7680e-01 1.5513e-01 1.9781e-02 1.1712e-01 1.8548e-02
3.5481e+01 3.5481e+01 9.0000e+00 3.8895e+00 6.3273e-01 3.3571e+00 5.4537e-01 3.6673e+00 2.4500e-01 3.5529e+00 1.2685e-02 3.7941e-01 8.6699e-02
3.9811e+01 3.9811e+01 8.0000e+00 6.4462e-01 3.6026e-01 5.6294e-01 8.7641e-02 3.7268e-01 2.1274e-01 3.5484e-01 7.8219e-02 1.0327e-01 2.6636e-02
3.9811e+01 3.9811e+01 8.0000e+00 8.4324e-01 4.8265e-01 7.1431e-01 5.0373e-02 8.1582e-01 3.3162e-01 7.5712e-01 3.1955e-02 4.0519e-02 3.4265e-02
3.9811e+01 3.9811e+01 8.0000e+00 5.6480e-01 5.7703e-01 4.8199e-01 4.4358e-01 2.5746e-01 1.9446e-01 2.3221e-01 8.6700e-02 1.3753e-01 9.9863e-02
3.9811e+01 3.9811e+01 8.0000e+00 1.0974e+00 6.3433e-01 8.7509e-01 4.6808e-01 7.7863e-01 2.4305e-01 7.7394e-01 2.3711e-02 4.4754e-02 4.4581e-02
3.9811e+01 3.9811e+01 8.0000e+00 7.1746e-01 7.0342e-01 6.4744e-01 5.5654e-01 1.5107e-01 2.9249e-01 7.0592e-02 2.3707e-02 1.4558e-01 1.0212e-01
3.9811e+01 3.9811e+01 8.0000e+00 4.2226e+00 4.6210e-01 4.1232e+00 1.2324e-02 2.6195e+00 3.3827e-01 2.5864e+00 1.0057e-02 4.4292e-02 1.6404e-01
3.9811e+01 3.9811e+01 8.0000e+00 3.4881e-01 2.8335e-01 1.7741e-01 5.6369e-02 2.1947e-01 1.9527e-01 1.7171e-01 1.5473e-02 1.5439e-01 5.2702e-02
3.9811e+01 3.9811e+01 8.0000e+00 5.9662e-01 3.8760e-01 4.4534e-01 4.4123e-02 3.2701e-01 2.5057e-01 2.9722e-01 7.8050e-02 2.2540e-01 1.8340e-01
3.9811e+01 3.9811e+01 8.0000e+00 3.9408e-01 5.2745e-01 2.1794e-01 4.1680e-02 1.7758e-01 3.6467e-01 1.4558e-01 2.6931e-02 1.4304e-01 1.0549e-01
3.9811e+01 3.9811e+01 8.0000e+00 3.4531e-01 3.7339e-01 2.3118e-01 2.6821e-02 2.6150e-01 2.1087e-01 2.5261e-01 1.2631e-02 8.2230e-02 3.9878e-03
4.4668e+01 4.4668e+01 7.0000e+00 7.5147e+00 4.4495e-01 7.3761e+00 1.0615e-01 6.2074e+00 3.0716e-01 6.1083e+00 1.5733e-01 9.3690e-01 2.4782e-01
4.4668e+01 4.4668e+01 7.0000e+00 5.8265e-01 6.7002e-01 3.2785e-01 2.3477e-01 3.0415e-01 4.8482e-01 2.1838e-01 2.1714e-01 1.3853e-01 2.2832e-01
4.4668e+01 4.4668e+01 7.0000e+00 4.3490e-01 3.9538e-01 2.4334e-01 8.3386e-02 2.5930e-01 2.5144e-01 2.2603e-01 6.5981e-02 1.3157e-01 6.3339e-02
4.4668e+01 4.4668e+01 7.0000e+00 6.0149e-01 7.9890e-01 5.1883e-01 1.7799e-02 2.6652e-01 4.8446e-01 1.8126e-01 1.4302e-02 1.7001e-01 8.3184e-02
4.4668e+01 4.4668e+01 7.0000e+00 6.8921e-01 5.5382e-01 4.8529e-01 2.9787e-01 2.4064e-01 2.6772e-01 2.1666e-01 9.4696e-02 2.3741e-01 1.2678e-01
4.4668e+01 4.4668e+01 7.0000e+00 6.0241e-01 5.0321e-01 2.3033e-02 3.2236e-01 1.2761e-01 1.4991e-01 3.4679e-03 2.1857e-02 1.0174e-01 6.1296e-02
4.4668e+01 4.4668e+01 7.0000e+00 5.8848e-01 5.3357e-01 3.7794e-01 1.3371e-01 3.3032e-01 3.9196e-01 2.9277e-01 1.2143e-01 1.8014e-01 1.3763e-01
4.4668e+01 4.4668e+01 7.0000e+00 5.6593e-01 3.7127e-01 3.8658e-01 8.2404e-02 2.4499e-01 1.4574e-01 1.8980e-01 9.3086e-02 2.3224e-01 1.2420e-01
4.4668e+01 4.4668e+01 7.0000e+00 5.9641e+00 6.0916e-01 5.8238e+00 4.6877e-01 5.2536e+00 3.1975e-01 5.2966e+00 7.1500e-02 4.2861e-01 1.9086e-01
4.4668e+01 4.4668e+01 7.0000e+00 3.7041e+00 8.6258e-01 3.3191e+00 6.5160e-01 2.8246e+00 3.8526e-01 2.8102e+00 1.1018e-01 3.8692e-01 8.4104e-02
5.0119e+01 5.0119e+01 6.0000e+00 6.5882e-01 4.7774e-01 1.8548e-01 2.6242e-01 3.3127e-01 2.5375e-01 2.3676e-01 4.8792e-02 2.0057e-01 6.0304e-02
5.0119e+01 5.0119e+01 6.0000e+00 3.4597e+00 5.1519e-01 3.3733e+00 5.8674e-02 3.1192e+00 3.8007e-01 3.0629e+00 1.3913e-02 2.0520e-01 1.5040e-01
5.0119e+01 5.0119e+01 6.0000e+00 6.9184e-01 5.9095e-01 5.2999e-01 1.5760e-01 2.4641e-01 3.8735e-01 1.9218e-01 1.8968e-01 2.2529e-01 2.1979e-01
5.0119e+01 5.0119e+01 6.0000e+00 8.1404e+00 7.0101e-01 7.8561e+00 1.9188e-01 7.1790e+00 6.3507e-01 7.2057e+00 2.1118e-01 4.8515e-01 1.6528e-01
5.0119e+01 5.0119e+01 6.0000e+00 6.6747e-01 6.8868e-01 4.4060e-01 4.1777e-02 2.5056e-01 3.0008e-01 1.0472e-01 6.5616e-02 2.3502e-01 8.1231e-02
5.0119e+01 5.0119e+01 6.0000e+00 1.2452e+01 7.1443e-01 1.2890e+01 4.8339e-01 1.1698e+01 3.6360e-01 1.1531e+01 1.0719e-01 1.2406e+00 1.8483e-01
5.0119e+01 5.0119e+01 6.0000e+00 9.1336e-01 8.7571e-01 6.5336e-01 6.8048e-01 2.6776e-01 4.1466e-01 2.0674e-01 1.4506e-01 1.2460e-01 1.2481e-01
5.0119e+01 5.0119e+01 6.0000e+00 6.0929e-01 5.8179e-01 1.7510e-01 1.1169e-01 3.1319e-01 3.9113e-01 1.7368e-01 1.7464e-01 2.7488e-01 1.8698e-01
5.0119e+01 5.0119e+01 6.0000e+00 3.7544e+00 5.3404e-01 3.5848e+00 2.6399e-01 3.3739e+00 2.5964e-01 3.3175e+00 8.6692e-02 5.9213e-01 9.0697e-02
5.0119e+01 5.0119e+01 6.0000e+00 9.7802e-01 8.2726e-01 8.8940e-01 6.7649e-01 4.5543e-01 5.9556e-01 4.2338e-01 5.9993e-01 3.1581e-01 2.9783e-01
5.6234e+01 5.6234e+01 5.0000e+00 7.4238e-01 9.7102e-01 6.5615e-01 8.9810e-01 4.3261e-01 3.9482e-01 3.5584e-01 2.2317e-01 2.4260e-01 2.1105e-01
5.6234e+01 5.6234e+01 5.0000e+00 1.4727e+01 7.3673e-01 1.4399e+01 8.6030e-02 1.3573e+01 4.8587e-01 1.3504e+01 2.0185e-02 2.9914e+00 1.5930e-01
5.6234e+01 5.6234e+01 5.0000e+00 3.0471e+00 5.3320e-01 2.7631e+00 1.9642e-01 2.1821e+00 2.9473e-01 2.1716e+00 1.9718e-01 5.0441e-01 1.7634e-01
5.6234e+01 5.6234e+01 5.0000e+00 7.4613e-01 8.0364e-01 5.9768e-01 5.9452e-01 3.4218e-01 4.1406e-01 1.0135e-01 8.2243e-02 2.1085e-01 4.4681e-02
5.6234e+01 5.6234e+01 5.0000e+00 8.3637e+00 1.7630e+00 7.1233e+00 1.5807e+00 5.9716e+00 5.5335e-01 5.9339e+00 2.4500e-01 1.1554e+00 1.6866e-01
5.6234e+01 5.6234e+01 5.0000e+00 6.1782e-01 7.9054e-01 4.8264e-01 6.4816e-01 2.9679e-01 5.9382e-01 2.3147e-01 5.2507e-01 3.0403e-01 4.5011e-01
5.6234e+01 5.6234e+01 5.0000e+00 6.9776e-01 7.6973e-01 5.9774e-01 6.0789e-01 2.2503e-01 3.9807e-01 1.7047e-01 2.7510e-01 1.6882e-01 2.9537e-01
5.6234e+01 5.6234e+01 5.0000e+00 6.5028e+00 7.2820e-01 6.3490e+00 5.1832e-01 5.9872e+00 3.7151e-01 5.9210e+00 1.7508e-02 8.8928e-01 1.0140e-01
5.6234e+01 5.6234e+01 5.0000e+00 1.2904e+00 6.8495e-01 6.2489e-01 3.7464e-01 5.6745e-01 5.1728e-01 5.5887e-01 2.5895e-01 2.7336e-01 2.5234e-01
5.6234e+01 5.6234e+01 5.0000e+00 1.0169e+00 1.1173e+00 8.5160e-01 9.4753e-01 2.3529e-01 5.2375e-01 1.2837e-01 3.3240e-01 1.6877e-01 2.6031e-01
6.3096e+01 6.3096e+01 4.0000e+00 5.4487e+00 9.2550e-01 5.1517e+00 7.9701e-01 5.2934e+00 4.6955e-01 5.1940e+00 2.8744e-01 4.0167e-01 1.4719e-01
6.3096e+01 6.3096e+01 4.0000e+00 6.9916e-01 8.5081e-01 3.9459e-01 4.7237e-01 4.3003e-01 6.8885e-01 2.0211e-01 4.9792e-01 3.7210e-01 3.7339e-01
6.3096e+01 6.3096e+01 4.0000e+00 1.6024e+00 5.8510e-01 1.4392e+00 5.7707e-02 1.0321e+00 3.4969e-01 1.0167e+00 8.2227e-02 2.1785e-01 1.1335e-01
6.3096e+01 6.3096e+01 4.0000e+00 2.5665e+00 1.1256e+00 2.4974e+00 9.1068e-01 9.4567e-01 5.5114e-01 8.6949e-01 3.9914e-01 4.7626e-01 3.0901e-01
6.3096e+01 6.3096e+01 4.0000e+00 7.4972e+00 1.1291e+00 7.3697e+00 5.9367e-01 6.2082e+00 3.9472e-01 6.1256e+00 2.7855e-01 2.7869e-01 2.2215e-01
6.3096e+01 6.3096e+01 4.0000e+00 4.9315e-01 7.0782e-01 3.6837e-01 3.7165e-01 3.1946e-01 4.9390e-01 2.2966e-01 3.0170e-01 3.3375e-01 2.6592e-01
6.3096e+01 6.3096e+01 4.0000e+00 2.5924e+00 1.0209e+00 2.3954e+00 7.8986e-01 2.6618e+00 5.4593e-01 2.6418e+00 5.1011e-01 8.7838e-01 2.5643e-01
6.3096e+01 6.3096e+01 4.0000e+00 8.9985e-01 6.6219e-01 6.0739e-01 3.9743e-01 5.8627e-01 4.5029e-01 4.8849e-01 3.0955e-01 4.5428e-01 3.4998e-01
6.3096e+01 6.3096e+01 4.0000e+00 1.0352e+00 1.1949e+00 9.7343e-01 1.0719e+00 5.9090e-01 3.9041e-01 5.5916e-01 3.6342e-01 2.4014e-01 2.2711e-01
6.3096e+01 6.3096e+01 4.0000e+00 1.6090e+00 8.2980e-01 1.0740e+00 1.8713e-01 9.9020e-01 5.6680e-01 7.7935e-01 1.6908e-01 1.5761e-01 1.5357e-01
7.0795e+01 7.0795e+01 3.0000e+00 6.3958e-01 7.1388e-01 2.6237e-01 6.3080e-01 4.3796e-01 5.7682e-01 3.9113e-01 5.4164e-01 2.8331e-01 4.0297e-01
7.0795e+01 7.0795e+01 3.0000e+00 8.9214e-01 8.2201e-01 5.3478e-01 5.5248e-01 2.9907e-01 5.1626e-01 2.6894e-01 4.3990e-01 3.0318e-01 4.5722e-01
7.0795e+01 7.0795e+01 3.0000e+00 8.2407e-01 8.5746e-01 2.3258e-01 6.1170e-01 3.9677e-01 6.1624e-01 3.1250e-01 3.5305e-01 3.3788e-01 2.9166e-01
7.0795e+01 7.0795e+01 3.0000e+00 1.7093e+00 7.4370e-01 1.4530e+00 7.5601e-02 1.5011e+00 5.3515e-01 1.4235e+00 2.7294e-01 4.1035e-01 1.8710e-01
7.0795e+01 7.0795e+01 3.0000e+00 2.6125e+00 9.9943e-01 2.0684e+00 7.8609e-01 2.5819e+00 4.8278e-01 2.5282e+00 4.1741e-01 1.3517e-01 4.5367e-01
7.0795e+01 7.0795e+01 3.0000e+00 1.9502e+01 1.3251e+00 1.8635e+01 1.1617e+00 1.7273e+01 6.6351e-01 1.7197e+01 2.9679e-01 3.4697e+00 3.5370e-01
7.0795e+01 7.0795e+01 3.0000e+00 1.1865e+00 7.9499e-01 1.0524e+00 6.0518e-01 1.0875e+00 4.3271e-01 1.0735e+00 3.1169e-01 4.9351e-01 2.9860e-01
7.0795e+01 7.0795e+01 3.0000e+00 5.3295e+00 1.3589e+00 5.0890e+00 1.1232e+00 3.8346e+00 5.2167e-01 3.7931e+00 2.0110e-01 4.0722e-02 4.6534e-01
7.0795e+01 7.0795e+01 3.0000e+00 1.5963e+00 1.5608e+00 1.5058e+00 1.2964e+00 3.2461e-01 5.9729e-01 2.1883e-01 4.3257e-01 3.5501e-01 4.1101e-01
7.0795e+01 7.0795e+01 3.0000e+00 1.0009e+01 1.1774e+00 9.8281e+00 8.6283e-01 8.6565e+00 5.8242e-01 8.5474e+00 4.9463e-01 3.5333e-01 3.1552e-01
7.9433e+01 7.9433e+01 2.0000e+00 3.2607e+00 1.4587e+00 2.5306e+00 1.3286e+00 8.3177e-01 4.7357e-01 7.9697e-01 3.8419e-02 3.6413e-01 1.8179e-01
7.9433e+01 7.9433e+01 2.0000e+00 9.6085e+00 1.0310e+00 9.1979e+00 3.9693e-01 9.5022e+00 8.8460e-01 9.3918e+00 6.3270e-01 4.8612e-01 4.3683e-01
7.9433e+01 7.9433e+01 2.0000e+00 2.0468e+00 8.4483e-01 1.7767e+00 3.4062e-01 9.1572e-01 6.8868e-01 8.9850e-01 2.6385e-01 4.4933e-01 3.9367e-01
7.9433e+01 7.9433e+01 2.0000e+00 1.4624e+00 1.3197e+00 1.3433e+00 1.1354e+00 4.5374e-01 4.8252e-01 3.2615e-01 2.8879e-02 3.0373e-01 7.8842e-02
7.9433e+01 7.9433e+01 2.0000e+00 1.1429e+00 1.2063e+00 8.8655e-01 6.4952e-01 4.0058e-01 8.7797e-01 3.3391e-01 3.2968e-01 1.8503e-01 2.8816e-01
7.9433e+01 7.9433e+01 2.0000e+00 7.5894e-01 8.7950e-01 4.0408e-01 6.4423e-01 4.0999e-01 6.7356e-01 3.0199e-01 5.3138e-01 3.6725e-01 4.2676e-01
7.9433e+01 7.9433e+01 2.0000e+00 2.6677e+00 9.9000e-01 2.4153e+00 6.0868e-01 2.2082e+00 7.1818e-01 2.1483e+00 5.0964e-01 2.9737e-01 6.3747e-01
7.9433e+01 7.9433e+01 2.0000e+00 1.0145e+01 1.5533e+00 1.0030e+01 1.1841e+00 9.6094e+00 6.5134e-01 9.5629e+00 4.7921e-01 7.1837e-01 4.0802e-01
7.9433e+01 7.9433e+01 2.0000e+00 8.2117e+00 9.3223e-01 7.6426e+00 2.4967e-01 7.2701e+00 5.3341e-01 7.1743e+00 2.5272e-01 1.0646e+00 2.3434e-01
7.9433e+01 7.9433e+01 2.0000e+00 6.3311e-01 7.4649e-01 4.6621e-01 2.6317e-01 4.5936e-01 4.8527e-01 4.1149e-01 2.0607e-01 3.2616e-01 2.9313e-01
8.9125e+01 8.9125e+01 1.0000e+00 1.6877e+01 2.2288e+00 1.6397e+01 2.0590e+00 9.9562e+00 6.0836e-01 9.8830e+00 1.6921e-01 2.0046e-01 4.1229e-01
