# noise_perc_th noise_perc SNR_dB SINDy_f1 SINDy_f2 Poly_f1 Poly_f2 Param_f1 Param_f2
7.0795e+01 6.9958e+01 3.0000e+00 2.7432e-01 1.4700e-01 3.4769e-01 2.9581e-01 9.2428e-02 3.8069e-03
7.0795e+01 7.2333e+01 3.0000e+00 2.8342e-01 2.5360e-01 3.5455e-01 3.7314e-01 8.7390e-02 6.2085e-03
7.0795e+01 7.2364e+01 3.0000e+00 3.1437e-01 3.0021e-01 3.4735e-01 3.6036e-01 3.0691e-02 8.0313e-03
7.9433e+01 7.8588e+01 2.0000e+00 2.3188e-01 1.5866e-01 2.9373e-01 3.2931e-01 8.8242e-02 1.1297e-02
7.9433e+01 8.0023e+01 2.0000e+00 2.3959e-01 1.5247e-01 2.8043e-01 1.9735e-01 1.1660e-01 3.2482e-03
7.9433e+01 8.0082e+01 2.0000e+00 3.0956e-01 2.7784e-01 4.1292e-01 4.0607e-01 6.0197e-02 2.6727e-02
7.9433e+01 8.0773e+01 2.0000e+00 2.2717e-01 1.3177e-01 2.1924e-01 1.8471e-01 4.5298e-02 4.3528e-03
7.9433e+01 7.9412e+01 2.0000e+00 3.4456e-01 2.4419e-01 3.2160e-01 2.1879e-01 1.8638e-02 2.0278e-02
7.9433e+01 7.8204e+01 2.0000e+00 3.2285e-01 2.7652e-01 2.7680e-01 2.0119e-01 1.0139e-02 3.5976e-02
7.9433e+01 8.1604e+01 2.0000e+00 2.9391e-01 2.2890e-01 2.9706e-01 2.6347e-01 7.0201e-02 3.6724e-02
7.9433e+01 8.0485e+01 2.0000e+00 2.5953e-01 1.6720e-01 2.6649e-01 2.0079e-01 8.6440e-02 1.2588e-02
7.9433e+01 7.6777e+01 2.0000e+00 2.4195e-01 1.9146e-01 3.0256e-01 2.4339e-01 7.0080e-02 1.8187e-02
7.9433e+01 7.6229e+01 2.0000e+00 2.4070e-01 2.3499e-01 2.3617e-01 2.3718e-01 1.8995e-02 1.4588e-02
8.9125e+01 8.9666e+01 1.0000e+00 2.4865e-01 1.4537e-01 2.9332e-01 1.7308e-01 1.0561e-01 5.2442e-02
8.9125e+01 8.7707e+01 1.0000e+00 2.7790e-01 1.9610e-01 3.4602e-01 4.0485e-01 7.4732e-02 4.2138e-02
8.9125e+01 9.2178e+01 1.0000e+00 3.1743e-01 4.8261e-01 2.9155e-01 3.5353e-01 6.1280e-02 2.1570e-02
8.9125e+01 8.9150e+01 1.0000e+00 2.3916e-01 2.5257e-01 2.2643e-01 2.4678e-01 4.4988e-02 2.1078e-02
8.9125e+01 8.7304e+01 1.0000e+00 3.6062e-01 2.3301e-01 2.7944e-01 2.7145e-01 5.0926e-02 7.9194e-03
8.9125e+01 9.1229e+01 1.0000e+00 2.9262e-01 2.3405e-01 4.0971e-01 4.5149e-01 9.2003e-02 3.6789e-03
8.9125e+01 8.8151e+01 1.0000e+00 3.6815e-01 3.2754e-01 2.5241e-01 2.2536e-01 4.6094e-02 2.4339e-02
8.9125e+01 9.1494e+01 1.0000e+00 3.4564e-01 2.6844e-01 3.3662e-01 1.9480e-01 1.0794e-01 7.5546e-03
8.9125e+01 8.7052e+01 1.0000e+00 2.5184e-01 1.1318e-01 3.4541e-01 2.1203e-01 2.9793e-02 2.8740e-02
8.9125e+01 8.9411e+01 1.0000e+00 2.9849e-01 1.6360e-01 2.7710e-01 1.3038e-01 1.5173e-02 2.8286e-02
1.0000e+02 9.8526e+01 0.0000e+00 3.6171e-01 2.1108e-01 4.7763e-01 3.4889e-01 7.6035e-02 3.0829e-02
1.0000e+02 1.0024e+02 0.0000e+00 3.8619e-01 2.9751e-01 5.0765e-01 4.5102e-01 4.6915e-02 1.9660e-02
1.0000e+02 9.9428e+01 0.0000e+00 3.4922e-01 2.6825e-01 4.0102e-01 4.1368e-01 1.2744e-01 5.3188e-02
1.0000e+02 1.0192e+02 0.0000e+00 4.0277e-01 3.3340e-01 5.0172e-01 4.3544e-01 4.4882e-02 1.2029e-02
1.0000e+02 1.0078e+02 0.0000e+00 3.7057e-01 3.3620e-01 3.5089e-01 3.2716e-01 6.5495e-02 9.3988e-03
1.0000e+02 1.0015e+02 0.0000e+00 2.6625e-01 1.4989e-01 3.9346e-01 2.7627e-01 8.5560e-02 2.8764e-02
1.0000e+02 9.7959e+01 0.0000e+00 3.9875e-01 4.1763e-01 6.5808e-01 7.4947e-01 5.4881e-02 1.3125e-02
1.0000e+02 1.0073e+02 0.0000e+00 2.5297e-01 1.4629e-01 2.8422e-01 1.9002e-01 1.3329e-02 8.6450e-03
1.0000e+02 9.7452e+01 0.0000e+00 2.4997e-01 1.9021e-01 4.1983e-01 5.2777e-01 5.9806e-02 3.4730e-02
1.0000e+02 9.2757e+01 0.0000e+00 2.7751e-01 2.0807e-01 3.5569e-01 3.4173e-01 6.1901e-02 3.0132e-02
1.1220e+02 1.0899e+02 -1.0000e+00 2.5731e-01 1.6199e-01 2.7716e-01 1.7380e-01 5.3852e-02 2.6016e-02
1.1220e+02 1.1100e+02 -1.0000e+00 5.0302e-01 4.3285e-01 6.4182e-01 5.2227e-01 1.2479e-01 8.2444e-03
1.1220e+02 1.1371e+02 -1.0000e+00 2.7312e-01 1.9782e-01 4.4183e-01 4.4216e-01 6.2405e-02 3.7797e-02
1.1220e+02 1.1753e+02 -1.0000e+00 2.4510e-01 1.9055e-01 2.9012e-01 3.3764e-01 8.4488e-02 2.7847e-02
1.1220e+02 1.1140e+02 -1.0000e+00 2.6347e-01 2.4069e-01 3.0242e-01 2.3968e-01 2.4148e-02 1.5519e-02
1.1220e+02 1.0944e+02 -1.0000e+00 3.4041e-01 2.1901e-01 3.3584e-01 3.1981e-01 6.8293e-02 5.3596e-03
1.1220e+02 1.1465e+02 -1.0000e+00 2.9072e-01 1.9493e-01 2.7708e-01 1.9765e-01 3.7069e-02 7.9335e-03
1.1220e+02 1.1386e+02 -1.0000e+00 2.5304e-01 2.7684e-01 2.6218e-01 2.7667e-01 9.3811e-02 4.3116e-03
1.1220e+02 1.1082e+02 -1.0000e+00 2.7358e-01 1.8225e-01 2.6739e-01 1.7211e-01 3.2374e-02 5.0749e-02
1.1220e+02 1.1055e+02 -1.0000e+00 3.7364e-01 2.2717e-01 5.4144e-01 5.9141e-01 5.8505e-02 8.5701e-03
1.2589e+02 1.2311e+02 -2.0000e+00 3.5108e-01 2.7245e-01 4.3857e-01 3.9520e-01 6.1831e-02 1.8597e-02
1.2589e+02 1.2713e+02 -2.0000e+00 2.8346e-01 1.8719e-01 2.9572e-01 1.7948e-01 9.0407e-02 6.1983e-02
1.2589e+02 1.2719e+02 -2.0000e+00 3.6504e-01 3.4592e-01 3.8514e-01 3.2901e-01 5.8500e-02 3.4663e-02
1.2589e+02 1.2854e+02 -2.0000e+00 3.2686e-01 2.1474e-01 3.3839e-01 4.7268e-01 7.8211e-02 2.3270e-02
1.2589e+02 1.2626e+02 -2.0000e+00 3.0237e-01 2.2055e-01 4.0321e-01 3.4677e-01 6.0690e-02 3.7361e-02
1.2589e+02 1.2168e+02 -2.0000e+00 3.5597e-01 2.1278e-01 3.6538e-01 2.2037e-01 4.2230e-02 1.6530e-02
1.2589e+02 1.2493e+02 -2.0000e+00 5.7719e-01 3.7132e-01 8.1606e-01 6.8008e-01 2.1988e-02 3.6031e-02
1.2589e+02 1.2532e+02 -2.0000e+00 2.9379e-01 1.6453e-01 2.9520e-01 1.7339e-01 1.1148e-01 1.8477e-02
1.2589e+02 1.2802e+02 -2.0000e+00 4.2633e-01 3.1458e-01 5.2237e-01 6.1721e-01 3.8720e-02 3.1550e-02
1.2589e+02 1.2312e+02 -2.0000e+00 3.5719e-01 2.7473e-01 3.9964e-01 3.7262e-01 2.8216e-02 2.3160e-02
1.4125e+02 1.4137e+02 -3.0000e+00 2.7235e-01 2.7169e-01 2.5598e-01 3.0554e-01 7.7355e-02 1.0018e-02
1.4125e+02 1.4057e+02 -3.0000e+00 3.2631e-01 2.8556e-01 4.1135e-01 3.9800e-01 7.5017e-02 1.1712e-02
1.4125e+02 1.4046e+02 -3.0000e+00 2.5785e-01 1.7647e-01 3.2798e-01 3.5746e-01 3.4541e-02 6.6405e-02
1.4125e+02 1.4329e+02 -3.0000e+00 4.8415e-01 4.5566e-01 4.8396e-01 4.3266e-01 4.1880e-02 1.9822e-02
1.4125e+02 1.4087e+02 -3.0000e+00 3.7382e-01 4.9660e-01 4.1334e-01 5.2577e-01 8.3155e-02 2.7220e-03
1.4125e+02 1.4055e+02 -3.0000e+00 3.6011e-01 5.0023e-01 2.9098e-01 3.6421e-01 5.3809e-02 2.6463e-02
1.4125e+02 1.4147e+02 -3.0000e+00 3.6251e-01 3.4309e-01 5.0395e-01 4.8524e-01 8.6555e-02 1.0514e-02
1.4125e+02 1.4234e+02 -3.0000e+00 4.2194e-01 3.8106e-01 6.0704e-01 5.6316e-01 6.8029e-02 8.5808e-02
1.4125e+02 1.4118e+02 -3.0000e+00 4.0466e-01 2.2566e-01 4.3094e-01 2.3717e-01 1.7480e-01 6.6466e-02
1.4125e+02 1.4488e+02 -3.0000e+00 4.1137e-01 2.9078e-01 6.8891e-01 7.2258e-01 1.7752e-01 9.8852e-02
1.5849e+02 1.6077e+02 -4.0000e+00 3.4994e-01 2.5551e-01 4.9479e-01 3.8343e-01 2.0640e-01 2.6010e-02
1.5849e+02 1.6041e+02 -4.0000e+00 2.8180e-01 2.1171e-01 2.9182e-01 2.1313e-01 8.5108e-02 1.0158e-01
1.5849e+02 1.5802e+02 -4.0000e+00 4.5162e-01 6.2061e-01 5.0013e-01 6.8841e-01 3.4619e-02 5.6747e-02
1.5849e+02 1.5521e+02 -4.0000e+00 3.8540e-01 6.1673e-01 4.7421e-01 9.1449e-01 7.4412e-02 5.1367e-02
1.5849e+02 1.5561e+02 -4.0000e+00 4.4970e-01 5.0675e-01 4.7383e-01 4.9479e-01 5.1854e-02 8.1002e-02
1.5849e+02 1.5506e+02 -4.0000e+00 3.4022e-01 4.0125e-01 3.0922e-01 4.0696e-01 1.2929e-01 7.4559e-03
1.5849e+02 1.5395e+02 -4.0000e+00 3.0703e-01 2.5939e-01 5.1922e-01 3.6764e-01 1.8853e-01 5.1824e-02
1.5849e+02 1.6385e+02 -4.0000e+00 2.7489e-01 2.4785e-01 3.5742e-01 4.3182e-01 4.4522e-02 5.7520e-02
1.5849e+02 1.5520e+02 -4.0000e+00 3.8209e-01 2.3236e-01 4.2319e-01 3.0748e-01 3.9417e-02 7.1195e-02
1.5849e+02 1.5500e+02 -4.0000e+00 3.2335e-01 3.0887e-01 5.2495e-01 5.0274e-01 3.2466e-02 3.8425e-02
1.7783e+02 1.8848e+02 -5.0000e+00 3.7417e-01 2.8839e-01 4.5838e-01 3.4035e-01 1.6855e-01 1.4115e-03
1.7783e+02 1.7873e+02 -5.0000e+00 4.2543e-01 3.0542e-01 5.7913e-01 5.9134e-01 1.2641e-01 3.7171e-02
1.7783e+02 1.7882e+02 -5.0000e+00 4.1737e-01 3.1883e-01 4.1399e-01 3.1650e-01 7.5907e-02 2.4610e-02
1.7783e+02 1.7838e+02 -5.0000e+00 4.4753e-01 3.7680e-01 9.2698e-01 8.7011e-01 1.8036e-01 1.0047e-01
1.7783e+02 1.7380e+02 -5.0000e+00 5.0925e-01 5.7314e-01 4.4497e-01 4.8396e-01 1.2140e-01 2.3752e-02
1.7783e+02 1.7789e+02 -5.0000e+00 4.0165e-01 3.2697e-01 4.9336e-01 3.3531e-01 3.8001e-02 7.4110e-02
1.7783e+02 1.7332e+02 -5.0000e+00 4.0375e-01 2.9863e-01 4.7817e-01 2.8246e-01 1.2346e-01 6.0346e-02
1.7783e+02 1.8193e+02 -5.0000e+00 3.5392e-01 2.6090e-01 4.5931e-01 3.6764e-01 2.4896e-02 6.7897e-03
1.7783e+02 1.7208e+02 -5.0000e+00 5.1663e-01 3.5492e-01 6.1638e-01 5.0245e-01 4.5240e-02 1.6603e-02
1.7783e+02 1.7637e+02 -5.0000e+00 3.8490e-01 3.3567e-01 6.1331e-01 5.9670e-01 4.6222e-02 6.2703e-02
1.9953e+02 1.9886e+02 -6.0000e+00 4.1995e-01 4.3022e-01 5.5685e-01 4.4715e-01 1.9925e-02 2.0545e-02
1.9953e+02 1.9674e+02 -6.0000e+00 3.5543e-01 1.9870e-01 5.6233e-01 6.4822e-01 1.0841e-01 3.3709e-02
1.9953e+02 2.0179e+02 -6.0000e+00 6.1284e-01 3.2457e-01 8.1308e-01 5.1194e-01 1.2202e-01 1.1643e-01
1.9953e+02 1.9879e+02 -6.0000e+00 6.7845e-01 8.2102e-01 5.9247e-01 7.2307e-01 1.2931e-01 4.7959e-02
1.9953e+02 2.0598e+02 -6.0000e+00 4.1120e-01 5.1790e-01 4.6055e-01 6.8001e-01 1.2540e-01 6.1085e-02
1.9953e+02 2.0627e+02 -6.0000e+00 4.3741e-01 5.9358e-01 4.5632e-01 6.5851e-01 1.1197e-01 4.8503e-03
1.9953e+02 1.9340e+02 -6.0000e+00 6.4378e-01 6.3152e-01 6.7192e-01 6.7743e-01 1.0286e-01 3.5690e-02
1.9953e+02 2.0141e+02 -6.0000e+00 4.6200e-01 4.1641e-01 8.0363e-01 1.0483e+00 1.1406e-01 1.2043e-01
1.9953e+02 1.9773e+02 -6.0000e+00 3.9145e-01 4.1045e-01 3.5588e-01 3.9695e-01 5.5728e-02 2.0749e-02
1.9953e+02 2.0014e+02 -6.0000e+00 3.4446e-01 2.6583e-01 4.8284e-01 3.3828e-01 1.0657e-01 6.5051e-02
2.2387e+02 2.2924e+02 -7.0000e+00 4.9884e-01 4.7453e-01 1.0161e+00 1.3946e+00 6.8841e-02 6.3814e-02
2.2387e+02 2.1963e+02 -7.0000e+00 4.8376e-01 5.5437e-01 7.4947e-01 6.5134e-01 2.9751e-01 5.6639e-02
2.2387e+02 2.2422e+02 -7.0000e+00 6.0091e-01 5.4512e-01 6.9255e-01 5.6843e-01 5.5312e-02 4.1699e-02
2.2387e+02 2.2408e+02 -7.0000e+00 4.5947e-01 3.3176e-01 8.6956e-01 8.8940e-01 1.4886e-01 1.6014e-02
2.2387e+02 2.2171e+02 -7.0000e+00 5.9700e-01 4.3943e-01 6.0607e-01 4.1698e-01 1.1702e-01 9.1196e-02
2.2387e+02 2.2008e+02 -7.0000e+00 4.5134e-01 3.1541e-01 5.8808e-01 5.5760e-01 9.8161e-02 2.6050e-02
2.2387e+02 2.1714e+02 -7.0000e+00 3.6763e-01 4.0304e-01 4.6781e-01 5.4809e-01 1.6680e-01 9.4131e-02
2.2387e+02 2.2432e+02 -7.0000e+00 3.9030e-01 3.2864e-01 4.6858e-01 4.7644e-01 1.4923e-01 9.0284e-02
2.2387e+02 2.2744e+02 -7.0000e+00 3.7904e-01 5.2847e-01 3.8751e-01 5.5450e-01 3.1375e-01 1.1089e-02
2.2387e+02 2.3689e+02 -7.0000e+00 3.9916e-01 6.6763e-01 4.8592e-01 6.0207e-01 9.4768e-02 6.1545e-02
2.5119e+02 2.5189e+02 -8.0000e+00 4.2677e-01 3.7463e-01 4.8011e-01 3.9325e-01 1.1976e-01 5.0713e-02
2.5119e+02 2.4402e+02 -8.0000e+00 3.6530e-01 4.9066e-01 3.9078e-01 4.8334e-01 1.1260e-01 5.4668e-02
2.5119e+02 2.5078e+02 -8.0000e+00 3.7323e-01 4.6422e-01 8.3443e-01 8.7683e-01 1.1754e-01 5.8096e-02
2.5119e+02 2.4619e+02 -8.0000e+00 5.9531e-01 3.9989e-01 7.4541e-01 5.5979e-01 3.0080e-01 8.0757e-02
2.5119e+02 2.4683e+02 -8.0000e+00 4.8170e-01 6.4700e-01 6.4276e-01 7.4937e-01 1.5025e-01 1.1963e-02
2.5119e+02 2.3810e+02 -8.0000e+00 3.7168e-01 4.2944e-01 4.6991e-01 5.5591e-01 2.0887e-01 3.8747e-02
2.5119e+02 2.4975e+02 -8.0000e+00 5.3576e-01 4.1242e-01 7.5550e-01 5.3332e-01 8.2518e-02 1.0280e-01
2.5119e+02 2.4507e+02 -8.0000e+00 4.2087e-01 3.3596e-01 4.3171e-01 3.4647e-01 9.2408e-02 9.7792e-02
2.5119e+02 2.5477e+02 -8.0000e+00 9.9794e-01 1.0723e+00 1.1126e+00 1.1893e+00 1.7955e-01 3.1449e-02
2.5119e+02 2.5093e+02 -8.0000e+00 5.8098e-01 5.7047e-01 6.8188e-01 6.2398e-01 2.2250e-01 6.1941e-02
2.8184e+02 2.7685e+02 -9.0000e+00 7.7807e-01 9.2991e-01 8.6387e-01 9.6263e-01 2.5780e-01 3.3122e-02
2.8184e+02 2.7860e+02 -9.0000e+00 1.0073e+00 7.6168e-01 1.3107e+00 1.1535e+00 2.5907e-01 7.5919e-02
2.8184e+02 2.8695e+02 -9.0000e+00 4.7241e-01 3.5597e-01 4.8000e-01 3.8586e-01 1.1148e-01 5.2698e-02
2.8184e+02 2.8888e+02 -9.0000e+00 8.0639e-01 9.2256e-01 1.3275e+00 1.4303e+00 1.0738e-01 1.2138e-01
2.8184e+02 2.7751e+02 -9.0000e+00 7.6977e-01 8.9614e-01 9.1590e-01 1.2898e+00 1.2564e-01 7.8339e-02
2.8184e+02 2.7794e+02 -9.0000e+00 8.0469e-01 3.7254e-01 1.5098e+00 1.1361e+00 2.4750e-01 2.2201e-02
2.8184e+02 2.8645e+02 -9.0000e+00 8.0598e-01 6.6732e-01 6.0120e-01 5.9664e-01 2.3500e-01 1.4553e-02
2.8184e+02 2.8295e+02 -9.0000e+00 6.8719e-01 5.6320e-01 6.7902e-01 6.1678e-01 2.0680e-01 9.6711e-02
2.8184e+02 2.7895e+02 -9.0000e+00 5.9955e-01 7.0501e-01 4.7729e-01 5.6303e-01 1.2103e-01 5.7218e-02
2.8184e+02 2.8118e+02 -9.0000e+00 7.9396e-01 4.9542e-01 1.0276e+00 8.2193e-01 1.7789e-01 1.4380e-03
3.1623e+02 3.1174e+02 -1.0000e+01 5.2692e-01 4.2520e-01 9.8972e-01 6.6113e-01 9.7061e-02 1.0336e-01
3.1623e+02 3.1915e+02 -1.0000e+01 4.0195e-01 3.4049e-01 8.5387e-01 1.3195e+00 1.0211e-01 1.5707e-01
3.1623e+02 3.0714e+02 -1.0000e+01 8.5267e-01 9.1053e-01 1.3603e+00 1.4750e+00 2.6835e-01 9.6387e-02
3.1623e+02 3.1435e+02 -1.0000e+01 6.5047e-01 5.3005e-01 6.4158e-01 5.3630e-01 4.5824e-02 6.0137e-02
3.1623e+02 3.1170e+02 -1.0000e+01 5.5667e-01 3.8209e-01 6.8179e-01 4.0584e-01 2.4578e-01 3.5309e-02
3.1623e+02 3.2220e+02 -1.0000e+01 3.2513e-01 3.1862e-01 6.4688e-01 5.9246e-01 1.2141e-01 1.2489e-01
3.1623e+02 3.1377e+02 -1.0000e+01 8.9176e-01 8.1610e-01 1.0232e+00 9.2747e-01 2.4084e-01 8.1777e-02
3.1623e+02 3.1936e+02 -1.0000e+01 7.0397e-01 6.4727e-01 5.4566e-01 5.9574e-01 3.5532e-01 1.9870e-01
3.1623e+02 3.1144e+02 -1.0000e+01 6.1276e-01 6.0522e-01 6.9565e-01 6.7381e-01 1.8445e-01 2.8448e-02
3.1623e+02 3.1120e+02 -1.0000e+01 3.7005e-01 5.9810e-01 1.1180e+00 1.8818e+00 1.1633e-01 1.3797e-01
3.5481e+02 3.4168e+02 -1.1000e+01 8.1210e-01 1.1147e+00 1.1067e+00 1.4514e+00 8.5577e-02 4.7911e-02
3.5481e+02 3.4596e+02 -1.1000e+01 4.5982e-01 6.4375e-01 6.7610e-01 8.4755e-01 1.9531e-01 1.0981e-03
3.5481e+02 3.6558e+02 -1.1000e+01 1.1598e+00 8.2518e-01 1.2411e+00 1.3283e+00 2.2097e-01 1.0903e-01
3.5481e+02 3.5744e+02 -1.1000e+01 1.1236e+00 8.0360e-01 1.1000e+00 7.7994e-01 3.9745e-01 1.9549e-01
3.5481e+02 3.6282e+02 -1.1000e+01 8.1720e-01 4.8445e-01 9.7801e-01 1.3001e+00 5.3340e-01 2.3246e-02
3.5481e+02 3.4839e+02 -1.1000e+01 8.1282e-01 1.0520e+00 1.0111e+00 1.5559e+00 1.9582e-01 6.1910e-02
3.5481e+02 3.5626e+02 -1.1000e+01 6.3063e-01 6.7124e-01 1.5963e+00 1.8190e+00 3.0176e-01 4.6973e-02
3.5481e+02 3.5813e+02 -1.1000e+01 3.9705e-01 5.3535e-01 9.6180e-01 1.3927e+00 2.6308e-02 1.5220e-02
3.5481e+02 3.3895e+02 -1.1000e+01 1.0372e+00 1.0121e+00 8.6483e-01 8.6294e-01 2.3412e-01 1.2137e-01
3.5481e+02 3.4213e+02 -1.1000e+01 9.0339e-01 1.1408e+00 1.2092e+00 1.3218e+00 1.4656e-01 6.3493e-02
3.9811e+02 3.9906e+02 -1.2000e+01 8.9846e-01 8.7656e-01 1.2341e+00 1.2241e+00 7.9049e-02 1.7756e-01
3.9811e+02 3.8434e+02 -1.2000e+01 1.5175e+00 1.5845e+00 1.7993e+00 1.9107e+00 2.4627e-01 3.0143e-01
3.9811e+02 4.0124e+02 -1.2000e+01 8.7195e-01 1.2146e+00 1.0068e+00 1.0088e+00 2.5754e-01 2.7018e-02
3.9811e+02 4.0281e+02 -1.2000e+01 8.6845e-01 3.5853e-01 1.1309e+00 1.3658e+00 7.5977e-02 5.9270e-02
3.9811e+02 4.0303e+02 -1.2000e+01 7.4006e-01 6.6264e-01 1.1955e+00 1.4985e+00 9.5043e-02 6.0230e-02
3.9811e+02 3.9382e+02 -1.2000e+01 5.7300e-01 7.6565e-01 9.0287e-01 8.6784e-01 1.8811e-01 2.3213e-01
3.9811e+02 4.1112e+02 -1.2000e+01 8.2968e-01 1.1104e+00 1.1630e+00 1.4791e+00 2.4632e-01 1.9601e-01
3.9811e+02 3.9319e+02 -1.2000e+01 6.8079e-01 8.2650e-01 1.6003e+00 2.1137e+00 2.6586e-01 1.4334e-01
3.9811e+02 3.9628e+02 -1.2000e+01 6.0798e-01 5.5313e-01 1.4218e+00 1.6431e+00 2.3495e-01 1.8582e-01
3.9811e+02 3.9499e+02 -1.2000e+01 8.1106e-01 9.4671e-01 9.8117e-01 1.0041e+00 4.6903e-02 2.4703e-01
4.4668e+02 4.5107e+02 -1.3000e+01 1.1276e+00 9.3679e-01 1.1107e+00 1.0227e+00 2.6564e-01 6.4369e-02
4.4668e+02 4.6587e+02 -1.3000e+01 6.9325e-01 7.4901e-01 1.1027e+00 1.5974e+00 2.9716e-01 2.4374e-01
4.4668e+02 4.4912e+02 -1.3000e+01 1.3176e+00 1.0622e+00 2.1782e+00 1.7744e+00 6.4782e-02 6.9075e-03
4.4668e+02 4.3789e+02 -1.3000e+01 1.0945e+00 1.3676e+00 1.0584e+00 1.2427e+00 3.7607e-01 5.0408e-02
4.4668e+02 4.6158e+02 -1.3000e+01 9.7778e-01 1.1025e+00 1.1328e+00 1.0387e+00 4.0558e-01 2.4745e-01
4.4668e+02 4.6789e+02 -1.3000e+01 1.7648e+00 1.8230e+00 2.8245e+00 2.8091e+00 4.4326e-01 1.3384e-02
4.4668e+02 4.4241e+02 -1.3000e+01 1.0113e+00 1.2782e+00 1.5449e+00 2.1376e+00 2.5548e-01 2.0296e-02
4.4668e+02 4.5342e+02 -1.3000e+01 5.5627e-01 8.3847e-01 1.1431e+00 2.0315e+00 1.1586e-01 1.2616e-01
4.4668e+02 4.3556e+02 -1.3000e+01 6.6362e-01 4.8846e-01 6.1081e-01 4.6261e-01 1.5393e-01 2.0841e-01
4.4668e+02 4.4411e+02 -1.3000e+01 1.1810e+00 8.0948e-01 1.2401e+00 9.0857e-01 5.0416e-01 1.5749e-01
5.0119e+02 4.9119e+02 -1.4000e+01 1.1217e+00 1.4226e+00 1.1392e+00 1.5407e+00 3.1632e-01 2.2225e-01
5.0119e+02 4.9891e+02 -1.4000e+01 1.2456e+00 1.2720e+00 2.2574e+00 2.2075e+00 1.6249e-01 7.0117e-02
5.0119e+02 5.1312e+02 -1.4000e+01 1.5001e+00 1.3179e+00 1.8243e+00 2.7234e+00 7.3786e-01 1.0570e-01
5.0119e+02 4.9901e+02 -1.4000e+01 1.6113e+00 9.6775e-01 1.7108e+00 9.5160e-01 3.0885e-01 1.6463e-01
5.0119e+02 4.9711e+02 -1.4000e+01 8.5546e-01 4.5494e-01 1.3044e+00 9.5219e-01 3.6681e-01 3.9066e-01
5.0119e+02 5.2925e+02 -1.4000e+01 1.1383e+00 1.1567e+00 2.1666e+00 2.6695e+00 2.7112e-01 3.8524e-02
5.0119e+02 4.8122e+02 -1.4000e+01 1.4160e+00 1.4989e+00 1.7601e+00 1.3470e+00 2.6686e-01 4.4900e-03
5.0119e+02 4.9591e+02 -1.4000e+01 1.3174e+00 1.1601e+00 1.4571e+00 1.1991e+00 2.2304e-01 6.1308e-02
5.0119e+02 5.1826e+02 -1.4000e+01 1.8045e+00 1.9995e+00 1.2589e+00 1.4934e+00 1.1238e-01 2.2579e-01
5.0119e+02 5.0077e+02 -1.4000e+01 7.9901e-01 1.0332e+00 1.1224e+00 1.1395e+00 3.9623e-01 3.1894e-01
5.6234e+02 5.4007e+02 -1.5000e+01 1.1919e+00 1.2146e+00 1.1263e+00 1.1776e+00 4.1334e-01 3.6291e-01
5.6234e+02 5.4551e+02 -1.5000e+01 1.0384e+00 8.1928e-01 2.0789e+00 2.5280e+00 6.6097e-01 2.8445e-01
5.6234e+02 5.5466e+02 -1.5000e+01 8.4517e-01 1.4490e+00 1.1259e+00 1.6045e+00 2.9852e-01 3.1201e-02
5.6234e+02 5.5942e+02 -1.5000e+01 1.2282e+00 8.6038e-01 1.2428e+00 9.8000e-01 1.8812e-01 1.0838e-01
5.6234e+02 5.6799e+02 -1.5000e+01 1.3599e+00 1.5455e+00 1.1359e+00 1.2863e+00 4.9219e-01 1.4227e-01
5.6234e+02 5.8005e+02 -1.5000e+01 1.5480e+00 1.6385e+00 2.2185e+00 2.2405e+00 5.1539e-01 2.1604e-01
5.6234e+02 5.4761e+02 -1.5000e+01 1.0703e+00 1.5046e+00 1.1050e+00 1.5147e+00 2.3142e-01 7.9911e-03
5.6234e+02 5.5974e+02 -1.5000e+01 6.4521e-01 4.5862e-01 7.2058e-01 5.3385e-01 3.5392e-01 3.9906e-01
5.6234e+02 5.4302e+02 -1.5000e+01 1.1482e+00 8.4885e-01 1.3987e+00 9.5900e-01 2.8310e-01 1.3623e-01
5.6234e+02 5.7414e+02 -1.5000e+01 1.2205e+00 1.6358e+00 1.9758e+00 2.1952e+00 1.1705e-01 3.0957e-01
6.3096e+02 6.1846e+02 -1.6000e+01 1.0708e+00 1.3944e+00 3.1349e+00 3.7395e+00 7.0911e-02 2.0017e-03
6.3096e+02 6.5043e+02 -1.6000e+01 1.2361e+00 1.1506e+00 1.9782e+00 3.0067e+00 2.8744e-01 2.1330e-01
6.3096e+02 6.4118e+02 -1.6000e+01 9.8890e-01 1.4617e+00 1.0644e+00 1.3992e+00 5.2475e-01 8.0465e-02
6.3096e+02 6.3796e+02 -1.6000e+01 9.0464e-01 1.0612e+00 1.0588e+00 1.1626e+00 3.2920e-01 2.9924e-01
6.3096e+02 6.1886e+02 -1.6000e+01 1.3867e+00 1.9072e+00 1.7982e+00 2.6326e+00 1.8400e-01 5.0029e-01
6.3096e+02 6.2138e+02 -1.6000e+01 2.8833e+00 2.6364e+00 2.5959e+00 2.3708e+00 5.4965e-01 1.1532e-01
6.3096e+02 6.2194e+02 -1.6000e+01 1.5782e+00 1.1751e+00 1.4784e+00 1.6496e+00 9.3180e-02 1.9947e-01
6.3096e+02 6.2089e+02 -1.6000e+01 8.8264e-01 1.2891e+00 9.6275e-01 1.3237e+00 3.7897e-01 6.5302e-02
