#noise_th noise noise_db x_Sindy xdot_Sindy x_Sindy_ku0 xdot_Sindy_ku0 x_LS xdot_LS x_param xdot_param
15.84893192 15.48019203 16.00000000 0.29095042 0.23508322 0.38553388 0.30135393 0.31964869 0.25352688 0.00920058 0.00698409
15.84893192 15.48019203 16.00000000 0.14656266 0.11455151 0.36619082 0.19076013 0.15542548 0.10084163 0.00680809 0.00321344
15.84893192 15.48019203 16.00000000 0.15990464 0.12372377 0.26025466 0.18336503 0.18287800 0.12958317 0.00799543 0.00471802
15.84893192 15.48019203 16.00000000 0.24236327 0.18535922 0.33540186 0.24632136 0.27108655 0.20135604 0.00962930 0.00710208
15.84893192 15.48019203 16.00000000 0.24126080 0.18453511 0.42547614 0.27946127 0.19304981 0.16001945 0.00793998 0.00497489
15.84893192 15.48019203 16.00000000 0.31185076 0.23216870 0.40959712 0.30109812 0.11792029 0.12750828 0.00855773 0.00621334
15.84893192 15.48019203 16.00000000 0.14861331 0.14386403 0.46970086 0.27416413 0.16713588 0.16059198 0.00761217 0.00423052
15.84893192 15.48019203 16.00000000 0.10401759 0.11242434 0.14586323 0.14168905 0.12719762 0.12584937 0.00944688 0.00856142
15.84893192 15.48019203 16.00000000 0.17133858 0.12191461 0.28747676 0.15936887 0.20254866 0.12860879 0.00775376 0.00416887
15.84893192 15.89983616 16.00000000 0.22642225 0.17482936 0.23611594 0.19634582 0.24494525 0.18327258 0.00419367 0.00301856
15.84893192 15.89983616 16.00000000 0.14068713 0.10485366 0.31875582 0.13790446 0.16806393 0.10749215 0.00508096 0.00175444
15.84893192 15.89983616 16.00000000 0.12728469 0.10594912 0.19800404 0.13538958 0.14719961 0.11488848 0.00598005 0.00387129
15.84893192 15.89983616 16.00000000 0.16191851 0.12060957 0.26092567 0.19823200 0.18170661 0.12925328 0.00506886 0.00320258
15.84893192 15.89983616 16.00000000 0.12746420 0.10450094 0.28299868 0.13729015 0.14264897 0.10272094 0.00477505 0.00209205
15.84893192 15.89983616 16.00000000 0.23860536 0.17025754 0.38167913 0.23365023 0.13480279 0.12731474 0.00433999 0.00230720
15.84893192 15.89983616 16.00000000 0.17540331 0.12110888 0.30100513 0.16520145 0.19900419 0.12645029 0.00446659 0.00229000
15.84893192 15.89983616 16.00000000 0.19287260 0.17811826 0.26665465 0.22674576 0.21232298 0.19035976 0.00413664 0.00340743
15.84893192 15.89983616 16.00000000 0.20856689 0.16676174 0.38729382 0.27815795 0.10798594 0.11066902 0.00366797 0.00217817
15.84893192 15.89983616 16.00000000 0.12640480 0.13133356 0.43980693 0.26547585 0.11744989 0.12295293 0.00481443 0.00259221
17.78279410 17.52067589 15.00000000 0.09708155 0.08956594 0.20570574 0.11497056 0.11910164 0.09423731 0.01767072 0.01040082
17.78279410 17.52067589 15.00000000 0.13008323 0.12786128 0.44621076 0.26973428 0.10194488 0.10658915 0.01446274 0.00924409
17.78279410 17.52067589 15.00000000 0.10971375 0.07125881 0.19052490 0.11226241 0.09003727 0.07110278 0.01362712 0.00720867
17.78279410 17.52067589 15.00000000 0.27051385 0.16949616 0.40464768 0.23614094 0.10193025 0.10942110 0.01558830 0.00910951
17.78279410 17.52067589 15.00000000 0.09278063 0.09774726 0.42919687 0.24944752 0.07918222 0.08695453 0.01324761 0.00798845
17.78279410 17.52067589 15.00000000 0.26025465 0.26489433 0.28432334 0.26939213 0.23538792 0.24000486 0.02366729 0.02322706
17.78279410 17.52067589 15.00000000 0.29417252 0.23832639 0.19409852 0.18054431 0.30037965 0.24210451 0.02150307 0.01681795
17.78279410 17.52067589 15.00000000 0.18580115 0.12951513 0.30321051 0.19637515 0.20713330 0.13187045 0.01657834 0.00990547
17.78279410 17.52067589 15.00000000 0.11098541 0.08274109 0.21608099 0.16572904 0.08936270 0.07783601 0.01691479 0.00938545
17.78279410 17.52067589 15.00000000 0.08039176 0.07832465 0.20954688 0.14225200 0.09810091 0.07982114 0.01690720 0.00948020
17.78279410 17.82599780 15.00000000 0.22680577 0.17303984 0.30941190 0.23560989 0.24266058 0.18299121 0.00598938 0.00513568
17.78279410 17.82599780 15.00000000 0.21780144 0.14469393 0.33663384 0.21766199 0.23870419 0.14606853 0.00799399 0.00522606
17.78279410 17.82599780 15.00000000 0.09891133 0.11277486 0.14150007 0.14686925 0.11942401 0.12779054 0.00865983 0.00875880
17.78279410 17.82599780 15.00000000 0.08899732 0.10530023 0.52999501 0.29638815 0.10266655 0.11908290 0.01301405 0.00795108
17.78279410 17.82599780 15.00000000 0.27193108 0.21592074 0.25262157 0.20751770 0.30513534 0.23437535 0.00943254 0.00766223
17.78279410 17.82599780 15.00000000 0.26196000 0.16242391 0.38225400 0.22420495 0.10469451 0.12374997 0.00972398 0.00556055
17.78279410 17.82599780 15.00000000 0.19021555 0.12809882 0.33010675 0.19236389 0.21941690 0.13125233 0.00700492 0.00441407
17.78279410 17.82599780 15.00000000 0.18308794 0.16969504 0.24852992 0.21732751 0.20784268 0.18682815 0.00518416 0.00563922
17.78279410 17.82599780 15.00000000 0.08717816 0.06361928 0.15750839 0.07188519 0.08432405 0.06396479 0.00608496 0.00452531
17.78279410 17.82599780 15.00000000 0.11737641 0.11341271 0.17574299 0.14407242 0.14608282 0.12727795 0.00918772 0.00797626
17.78279410 17.68115484 15.00000000 0.24427082 0.16462481 0.46989783 0.26804925 0.21367663 0.15250410 0.02435424 0.01800485
17.78279410 17.68115484 15.00000000 0.08010865 0.09497126 0.11760673 0.11385673 0.10072353 0.10401551 0.03396043 0.03260190
17.78279410 17.68115484 15.00000000 0.20559220 0.13404789 0.32678458 0.20254991 0.24032355 0.13988746 0.02525250 0.01800980
17.78279410 17.68115484 15.00000000 0.33704482 0.20780156 0.46357453 0.27470385 0.28444395 0.19227525 0.02690374 0.02088278
17.78279410 17.68115484 15.00000000 0.29007410 0.23607790 0.36697510 0.29015326 0.31422602 0.25353321 0.04066178 0.03304190
17.78279410 17.68115484 15.00000000 0.19111612 0.12034000 0.32846837 0.15842565 0.22146665 0.12469634 0.01779260 0.01222049
17.78279410 17.68115484 15.00000000 0.17189226 0.11759876 0.27919426 0.19199348 0.19451954 0.12169740 0.02236105 0.01602675
17.78279410 17.68115484 15.00000000 0.12293085 0.09075917 0.27848547 0.15975547 0.12428921 0.08796223 0.01782856 0.01208012
17.78279410 17.68115484 15.00000000 0.12747167 0.08086921 0.23117440 0.16296623 0.09116004 0.07386757 0.01818873 0.01186625
17.78279410 17.68115484 15.00000000 0.08209885 0.09174795 0.11529138 0.10550116 0.10257580 0.09957005 0.03948754 0.03373948
17.78279410 18.12365488 15.00000000 0.09983444 0.11672672 0.16194634 0.16053690 0.12254758 0.13402164 0.00927551 0.00925376
17.78279410 18.12365488 15.00000000 0.17678222 0.12401132 0.31298934 0.16558755 0.21402734 0.13197316 0.00365840 0.00347695
17.78279410 18.12365488 15.00000000 0.11835554 0.08410244 0.25522118 0.14243241 0.10831648 0.08074825 0.00441997 0.00324653
17.78279410 18.12365488 15.00000000 0.25275046 0.17998761 0.36321104 0.25948155 0.08591876 0.10609961 0.00513523 0.00436452
17.78279410 18.12365488 15.00000000 0.16050171 0.12114790 0.35764558 0.21089100 0.12717987 0.11426621 0.00328714 0.00349388
17.78279410 18.12365488 15.00000000 0.14785693 0.07742577 0.22336948 0.13990063 0.12184111 0.07564339 0.00512256 0.00366335
17.78279410 18.12365488 15.00000000 0.14207883 0.09285154 0.25309771 0.11083795 0.13896841 0.08659147 0.00718438 0.00509398
17.78279410 18.12365488 15.00000000 0.14600141 0.11045410 0.31456143 0.20287194 0.17203033 0.10817575 0.00329989 0.00339728
17.78279410 18.12365488 15.00000000 0.14615960 0.10308871 0.29682438 0.12465428 0.16498357 0.10953447 0.00652761 0.00497446
17.78279410 18.12365488 15.00000000 0.14532707 0.15837347 0.20566591 0.21176661 0.17118920 0.18123002 0.00702490 0.00731631
17.78279410 17.92113468 15.00000000 0.26551143 0.23704996 0.35481246 0.30901406 0.28761122 0.25490679 0.01102076 0.01086268
17.78279410 17.92113468 15.00000000 0.16688722 0.07116776 0.22266456 0.12235950 0.13335892 0.06828903 0.01209698 0.00719039
17.78279410 17.92113468 15.00000000 0.21515544 0.16901585 0.31019768 0.23506932 0.24139020 0.18221185 0.01300636 0.01079258
17.78279410 17.92113468 15.00000000 0.15112097 0.11190598 0.33837161 0.19935813 0.17085290 0.11083038 0.00782769 0.00627559
17.78279410 17.92113468 15.00000000 0.08766499 0.08130680 0.20969568 0.16420251 0.09620730 0.08402106 0.01906514 0.01228835
17.78279410 17.92113468 15.00000000 0.11905233 0.13382688 0.25163694 0.22084642 0.13511534 0.14716686 0.02231412 0.02221701
17.78279410 17.92113468 15.00000000 0.11397113 0.09595870 0.29258942 0.13833736 0.13342628 0.09832515 0.01227343 0.00881306
17.78279410 17.92113468 15.00000000 0.20278945 0.20724583 0.25154133 0.21133818 0.22305256 0.22499506 0.01582707 0.01594833
17.78279410 17.92113468 15.00000000 0.18922502 0.17490660 0.32158632 0.24825368 0.20836555 0.19025056 0.01955487 0.01739485
17.78279410 17.92113468 15.00000000 0.13495715 0.13278338 0.23353952 0.20031356 0.14485959 0.14015126 0.02331181 0.02062546
17.78279410 17.80958793 15.00000000 0.14733380 0.10858205 0.32593125 0.13637361 0.17693321 0.11795115 0.01302241 0.00958429
17.78279410 17.80958793 15.00000000 0.17466725 0.16287782 0.19332257 0.17319733 0.19384724 0.17288296 0.03278700 0.02833555
17.78279410 17.80958793 15.00000000 0.17331622 0.14380006 0.28328236 0.21605447 0.19734423 0.15890943 0.02954001 0.02271515
17.78279410 17.80958793 15.00000000 0.28849423 0.21350037 0.41861864 0.28296575 0.11774163 0.12834553 0.01715190 0.01442760
17.78279410 17.80958793 15.00000000 0.08685702 0.09875939 0.44401626 0.26109273 0.10696379 0.11472454 0.01259482 0.00980456
17.78279410 17.80958793 15.00000000 0.18669605 0.06643340 0.22163959 0.10966220 0.16470399 0.06328211 0.01790874 0.01035453
17.78279410 17.80958793 15.00000000 0.16138682 0.10312173 0.31047462 0.18518634 0.16435029 0.09700106 0.01655251 0.01141864
17.78279410 17.80958793 15.00000000 0.08305038 0.09766280 0.13152814 0.12943294 0.10718367 0.11206255 0.03359052 0.03128111
17.78279410 17.80958793 15.00000000 0.25611565 0.18158213 0.37987058 0.24501860 0.29210448 0.19816443 0.02006724 0.01618550
17.78279410 17.80958793 15.00000000 0.20174733 0.14363030 0.34502755 0.19008375 0.23522288 0.15350088 0.01609773 0.01225411
17.78279410 17.41987674 15.00000000 0.09926976 0.08085740 0.22039346 0.09343870 0.12364148 0.07953354 0.01039425 0.00705155
17.78279410 17.41987674 15.00000000 0.16735617 0.11851274 0.28764714 0.16033139 0.20684726 0.12599953 0.01159315 0.00858127
17.78279410 17.41987674 15.00000000 0.15842539 0.09295225 0.22860912 0.10795753 0.17570189 0.09019860 0.00946373 0.00660567
17.78279410 17.41987674 15.00000000 0.13520622 0.10949912 0.22486553 0.18128540 0.18225549 0.12312674 0.02124409 0.01643805
17.78279410 17.41987674 15.00000000 0.26389601 0.18599879 0.37146263 0.23916311 0.30119801 0.20049725 0.01027842 0.00844671
17.78279410 17.41987674 15.00000000 0.16398156 0.08492951 0.23551399 0.09417635 0.17075414 0.08007786 0.01245388 0.00801607
17.78279410 17.41987674 15.00000000 0.18562271 0.13415091 0.31684088 0.18263603 0.22467568 0.13634959 0.00850316 0.00650974
17.78279410 17.41987674 15.00000000 0.14953125 0.13576230 0.39116598 0.18811449 0.11337557 0.11577291 0.00838115 0.00679460
17.78279410 17.41987674 15.00000000 0.13092445 0.12137908 0.48653467 0.26302762 0.11025151 0.12268298 0.00846399 0.00703175
17.78279410 17.41987674 15.00000000 0.16483929 0.06735087 0.14498956 0.06302063 0.17251646 0.06595778 0.00928819 0.00602313
17.78279410 17.91262989 15.00000000 0.19233380 0.15497227 0.40045645 0.27191244 0.09079783 0.09976713 0.00281106 0.00239600
17.78279410 17.91262989 15.00000000 0.17550343 0.12486306 0.30063741 0.20728051 0.19784968 0.12857155 0.00266632 0.00207065
17.78279410 17.91262989 15.00000000 0.12341289 0.07819629 0.24034929 0.17513436 0.08325158 0.07489678 0.00205421 0.00143526
17.78279410 17.91262989 15.00000000 0.09564799 0.10533250 0.49177449 0.28244792 0.09761236 0.10867550 0.00261364 0.00216727
17.78279410 17.91262989 15.00000000 0.12428145 0.11723676 0.21036546 0.17246157 0.13866199 0.13343756 0.00531429 0.00459828
17.78279410 17.91262989 15.00000000 0.16998801 0.06978726 0.16686507 0.07122197 0.14810439 0.06712656 0.00188491 0.00123223
17.78279410 17.91262989 15.00000000 0.09993784 0.10740131 0.46830776 0.28730171 0.10507331 0.11495048 0.00259986 0.00214000
17.78279410 17.91262989 15.00000000 0.13967147 0.12754666 0.44022215 0.23094492 0.08626996 0.10145414 0.00240352 0.00187453
17.78279410 17.91262989 15.00000000 0.12113299 0.09972195 0.31546939 0.24518165 0.11908183 0.10911501 0.00536548 0.00429074
17.78279410 17.91262989 15.00000000 0.15095100 0.08742620 0.29188401 0.14321672 0.13804115 0.08452077 0.00245061 0.00166567
17.78279410 17.32969055 15.00000000 0.20577669 0.17691971 0.28753042 0.22946441 0.24950627 0.19474951 0.01824757 0.01393911
17.78279410 17.32969055 15.00000000 0.07716195 0.09253077 0.48032529 0.25728011 0.09689291 0.09808444 0.01486027 0.00761545
17.78279410 17.32969055 15.00000000 0.16026835 0.13362391 0.25675028 0.18838450 0.20357417 0.14656170 0.01723871 0.01225757
17.78279410 17.32969055 15.00000000 0.09705468 0.10413443 0.38640715 0.22934054 0.09575488 0.09052697 0.01311571 0.00696353
17.78279410 17.32969055 15.00000000 0.17534516 0.12172581 0.31318176 0.16021962 0.23804688 0.13158210 0.01326957 0.00721898
17.78279410 17.32969055 15.00000000 0.10649105 0.11014095 0.41140464 0.20674206 0.10229814 0.09328519 0.01265415 0.00596789
17.78279410 17.32969055 15.00000000 0.12587705 0.09447519 0.27583465 0.11506052 0.16486245 0.09322789 0.00905877 0.00353100
17.78279410 17.32969055 15.00000000 0.23308608 0.15087686 0.39774458 0.21946048 0.23386151 0.15082652 0.01440876 0.00744372
17.78279410 17.32969055 15.00000000 0.11645172 0.08066556 0.21617916 0.12169640 0.11926876 0.07765449 0.00915156 0.00422418
17.78279410 17.32969055 15.00000000 0.14329213 0.13265361 0.20728048 0.16905711 0.18553000 0.14704512 0.01742340 0.01346823
17.78279410 16.49485288 15.00000000 0.05450042 0.06151999 0.06108685 0.07132088 0.07310981 0.06197076 0.00127288 0.00157142
17.78279410 16.49485288 15.00000000 0.16348446 0.11819447 0.32833673 0.19509195 0.18707324 0.11751510 0.01123559 0.00552256
17.78279410 16.49485288 15.00000000 0.20738637 0.13990411 0.36453112 0.20044205 0.24312641 0.14741627 0.01264665 0.00669409
17.78279410 16.49485288 15.00000000 0.16664002 0.07123978 0.15984974 0.06631061 0.14064469 0.06821021 0.00373969 0.00190658
17.78279410 16.49485288 15.00000000 0.12630975 0.12961528 0.51767615 0.26865327 0.11842289 0.13060338 0.01681801 0.00869376
17.78279410 16.49485288 15.00000000 0.08769457 0.08092213 0.21491593 0.13078395 0.10271884 0.08234899 0.00648673 0.00307729
17.78279410 16.49485288 15.00000000 0.25535430 0.19651452 0.35626759 0.25116476 0.29119689 0.21477449 0.01667267 0.01165573
17.78279410 16.49485288 15.00000000 0.13280273 0.13098122 0.44636615 0.24481920 0.11993129 0.12924783 0.01380121 0.00725975
17.78279410 16.49485288 15.00000000 0.14891712 0.11506704 0.27198658 0.16412157 0.19146756 0.12180780 0.01044368 0.00545615
17.78279410 16.49485288 15.00000000 0.22573240 0.15846679 0.41159957 0.23178588 0.18552611 0.14359742 0.01434029 0.00814927
19.95262315 19.38126341 14.00000000 0.12759417 0.11028995 0.32072770 0.15483213 0.13804795 0.10710628 0.00731875 0.00370599
19.95262315 19.38126341 14.00000000 0.13783368 0.09413449 0.23345899 0.11793633 0.13665561 0.09356247 0.00538412 0.00264760
19.95262315 19.38126341 14.00000000 0.12360237 0.11106970 0.19210508 0.14616162 0.13993124 0.12061862 0.00721282 0.00507010
19.95262315 19.38126341 14.00000000 0.10234326 0.11891902 0.43208386 0.24046932 0.08157018 0.09997469 0.01278752 0.00646784
19.95262315 19.38126341 14.00000000 0.21445999 0.20576192 0.33270993 0.29063755 0.22960498 0.22186454 0.01297761 0.01206794
19.95262315 19.38126341 14.00000000 0.25405386 0.18864380 0.41992348 0.27256749 0.19148711 0.15574140 0.01542743 0.00974122
19.95262315 19.38126341 14.00000000 0.13276319 0.11015978 0.22694330 0.15050995 0.15361544 0.11859051 0.00861914 0.00537337
19.95262315 19.38126341 14.00000000 0.10943768 0.09724442 0.22553445 0.16916106 0.13431207 0.10480427 0.00792402 0.00455071
19.95262315 19.38126341 14.00000000 0.14101849 0.11218362 0.28007227 0.19124322 0.15896635 0.11534384 0.00878914 0.00456959
19.95262315 19.38126341 14.00000000 0.20870700 0.20199036 0.18782751 0.17594957 0.10668136 0.11579770 0.01512522 0.01393720
19.95262315 19.73886910 14.00000000 0.25410959 0.17380034 0.39587779 0.23673309 0.28078919 0.17920641 0.01582221 0.01421331
19.95262315 19.73886910 14.00000000 0.18956439 0.12248902 0.31225692 0.20562182 0.22389006 0.12707684 0.01639637 0.01410565
19.95262315 19.73886910 14.00000000 0.17162186 0.13549662 0.27100110 0.21492125 0.19262419 0.15026669 0.04703156 0.03833413
19.95262315 19.73886910 14.00000000 0.19379191 0.17059571 0.31294086 0.24085384 0.21550978 0.18828355 0.03954351 0.03515040
19.95262315 19.73886910 14.00000000 0.11114083 0.09524042 0.22335701 0.12654172 0.13721614 0.10210398 0.02808572 0.02064530
19.95262315 19.73886910 14.00000000 0.12233688 0.09037753 0.27477673 0.14904203 0.12471181 0.08764126 0.01713939 0.01277105
19.95262315 19.73886910 14.00000000 0.15994330 0.14320514 0.26170044 0.21299542 0.17977886 0.15262907 0.03885646 0.03169686
19.95262315 19.73886910 14.00000000 0.19753428 0.19943643 0.26515518 0.25730528 0.22024703 0.21911710 0.03298749 0.03324867
19.95262315 19.73886910 14.00000000 0.11529894 0.07630068 0.20249457 0.08660218 0.10960696 0.07411705 0.01969286 0.01351812
19.95262315 19.73886910 14.00000000 0.15699518 0.11182420 0.29051194 0.14812753 0.18728241 0.11351609 0.01595350 0.01317691
19.95262315 20.22102247 14.00000000 0.14282683 0.13192106 0.24405679 0.18183468 0.17073307 0.14654186 0.02066459 0.01693763
19.95262315 20.22102247 14.00000000 0.14472951 0.07294932 0.17513168 0.08446117 0.13469192 0.07084345 0.00525112 0.00332660
19.95262315 20.22102247 14.00000000 0.10190070 0.10833826 0.24394697 0.18959140 0.12696169 0.12143398 0.01709420 0.01712393
19.95262315 20.22102247 14.00000000 0.06774966 0.08595366 0.43364765 0.26454907 0.06492103 0.07906360 0.01247482 0.00955546
19.95262315 20.22102247 14.00000000 0.22881648 0.15991613 0.34629716 0.21994184 0.25853891 0.16814298 0.01303217 0.01009243
19.95262315 20.22102247 14.00000000 0.10891563 0.09651699 0.23747580 0.16222134 0.14389354 0.10527261 0.01304943 0.00907290
19.95262315 20.22102247 14.00000000 0.26423244 0.20062911 0.40813794 0.28264849 0.07398475 0.07941299 0.01718768 0.01346897
19.95262315 20.22102247 14.00000000 0.10323825 0.12015864 0.19020025 0.17448964 0.13081361 0.13571245 0.01855820 0.01841158
19.95262315 20.22102247 14.00000000 0.21564919 0.16074015 0.34016140 0.21842470 0.24846099 0.17168772 0.01437654 0.01076025
19.95262315 20.22102247 14.00000000 0.10194807 0.10245273 0.22357619 0.15726895 0.13286094 0.11501520 0.01921149 0.01652635
19.95262315 20.90063949 14.00000000 0.09346565 0.06724709 0.22669078 0.13026645 0.09137745 0.06678503 0.00547040 0.00377142
19.95262315 20.90063949 14.00000000 0.06690125 0.08488527 0.54184546 0.28448675 0.07887898 0.08769481 0.02269693 0.01277243
19.95262315 20.90063949 14.00000000 0.14217569 0.09010105 0.28020105 0.17737840 0.13825440 0.08929126 0.00997040 0.00624137
19.95262315 20.90063949 14.00000000 0.07737946 0.09318636 0.13666680 0.13249289 0.09907479 0.10157657 0.00739728 0.00740446
19.95262315 20.90063949 14.00000000 0.08318885 0.09062760 0.46479039 0.22639790 0.08071363 0.08340032 0.01767785 0.00981221
19.95262315 20.90063949 14.00000000 0.19533326 0.13158317 0.34842367 0.18565718 0.22962520 0.13721276 0.01491199 0.00824738
19.95262315 20.90063949 14.00000000 0.09851804 0.08420223 0.27065747 0.17187713 0.10808452 0.08268437 0.00718064 0.00432041
19.95262315 20.90063949 14.00000000 0.08839474 0.10132734 0.19092367 0.16642421 0.10724542 0.11135877 0.00569706 0.00618805
19.95262315 20.90063949 14.00000000 0.06808558 0.08260898 0.15089996 0.12137622 0.09752447 0.09051401 0.00776343 0.00722122
19.95262315 20.90063949 14.00000000 0.20063061 0.14179236 0.32458729 0.21738634 0.23164661 0.15002331 0.01656689 0.00982705
19.95262315 19.80979457 14.00000000 0.27209015 0.17942668 0.43192908 0.24738957 0.15221992 0.12722272 0.00454104 0.00346051
19.95262315 19.80979457 14.00000000 0.15308229 0.12306086 0.24962152 0.16541223 0.16981177 0.13059894 0.00662209 0.00469397
19.95262315 19.80979457 14.00000000 0.15438541 0.13150950 0.23320496 0.17239858 0.17038949 0.14047348 0.00727804 0.00542326
19.95262315 19.80979457 14.00000000 0.23732095 0.24580689 0.28291975 0.24505557 0.25110620 0.25905398 0.00908498 0.00899567
19.95262315 19.80979457 14.00000000 0.22311510 0.21595303 0.31024750 0.28626642 0.23771137 0.22871355 0.00885962 0.00827490
19.95262315 19.80979457 14.00000000 0.17560499 0.13780005 0.29957987 0.21499465 0.19439149 0.14557050 0.00629477 0.00449424
19.95262315 19.80979457 14.00000000 0.11279062 0.09889470 0.26022773 0.13906401 0.13024772 0.10125090 0.00344746 0.00244379
19.95262315 19.80979457 14.00000000 0.17028341 0.13325558 0.27036550 0.17284197 0.18926428 0.14133376 0.00683649 0.00496203
19.95262315 19.80979457 14.00000000 0.07933606 0.08819206 0.44844157 0.25488403 0.08518127 0.08784874 0.00474039 0.00374630
19.95262315 19.80979457 14.00000000 0.11477469 0.09370002 0.23132903 0.12272719 0.13045478 0.09631825 0.00345651 0.00251658
19.95262315 19.46071849 14.00000000 0.12494673 0.08010691 0.40864997 0.21819749 0.12607958 0.08218782 0.00791885 0.00603895
19.95262315 19.46071849 14.00000000 0.09829040 0.08735060 0.21203506 0.11164128 0.12926783 0.09045793 0.00477096 0.00406335
19.95262315 19.46071849 14.00000000 0.23274764 0.17431633 0.32582111 0.22427881 0.26771112 0.18666371 0.01105575 0.00806041
19.95262315 19.46071849 14.00000000 0.06957859 0.08942005 0.45512603 0.24759364 0.07813166 0.08934848 0.01518199 0.00900761
19.95262315 19.46071849 14.00000000 0.14581237 0.10028158 0.32003383 0.17134659 0.15479927 0.09803426 0.00844027 0.00603716
19.95262315 19.46071849 14.00000000 0.22954958 0.22125903 0.20199753 0.18141764 0.09323209 0.09983747 0.01330293 0.01266157
19.95262315 19.46071849 14.00000000 0.10846920 0.06952779 0.16500732 0.07599226 0.09967067 0.06918044 0.00694438 0.00514736
19.95262315 19.46071849 14.00000000 0.15804597 0.10436531 0.33681517 0.19665062 0.16876206 0.09853598 0.00642032 0.00577736
19.95262315 19.46071849 14.00000000 0.19607875 0.14738542 0.29259585 0.18733126 0.23090571 0.15871304 0.00808735 0.00607289
19.95262315 19.46071849 14.00000000 0.17672893 0.17847841 0.24121326 0.20660442 0.20626781 0.19485036 0.00547611 0.00602837
19.95262315 20.38744115 14.00000000 0.10804491 0.11854216 0.24918876 0.21457662 0.12401518 0.13036232 0.00295433 0.00297913
19.95262315 20.38744115 14.00000000 0.15621627 0.11844436 0.34457318 0.20107185 0.16387113 0.11738485 0.00476024 0.00295055
19.95262315 20.38744115 14.00000000 0.14377584 0.08974680 0.30545658 0.17856083 0.14344286 0.08808847 0.00437246 0.00291862
19.95262315 20.38744115 14.00000000 0.29191129 0.25487218 0.39504158 0.32373537 0.31120211 0.26886253 0.01218216 0.01023700
19.95262315 20.38744115 14.00000000 0.13640086 0.12773746 0.20219735 0.16130507 0.15475815 0.13943623 0.00441007 0.00358174
19.95262315 20.38744115 14.00000000 0.22752971 0.21865947 0.35292043 0.29533113 0.24308994 0.23454053 0.00906740 0.00851637
19.95262315 20.38744115 14.00000000 0.13242789 0.10482863 0.29219370 0.13700262 0.15417978 0.10543512 0.00388866 0.00225950
19.95262315 20.38744115 14.00000000 0.21524923 0.16830694 0.31170310 0.21613644 0.23828808 0.18094977 0.00755221 0.00538080
19.95262315 20.38744115 14.00000000 0.29850590 0.18983118 0.43507009 0.25570454 0.22868371 0.17065617 0.00956815 0.00560081
19.95262315 20.38744115 14.00000000 0.30001856 0.20581928 0.45372886 0.28828616 0.12854377 0.12383415 0.01133601 0.00725777
19.95262315 20.24742791 14.00000000 0.11767741 0.07485696 0.18317623 0.07999252 0.10504667 0.07250773 0.01647343 0.01029632
19.95262315 20.24742791 14.00000000 0.07012023 0.09092493 0.50867655 0.26345897 0.08082194 0.10146628 0.01401744 0.01168413
19.95262315 20.24742791 14.00000000 0.20372970 0.14562645 0.35065725 0.20406477 0.22236105 0.14971957 0.01967395 0.01478075
19.95262315 20.24742791 14.00000000 0.22477948 0.15449608 0.35810893 0.24951061 0.24862374 0.15943396 0.01849081 0.01457629
19.95262315 20.24742791 14.00000000 0.14486874 0.11599671 0.29546813 0.21813109 0.17032600 0.12697216 0.02964726 0.02144819
19.95262315 20.24742791 14.00000000 0.08373374 0.09358880 0.14076967 0.12967704 0.10506889 0.10473233 0.03582140 0.03126818
19.95262315 20.24742791 14.00000000 0.13068963 0.06806122 0.16003026 0.06597688 0.11171783 0.06570685 0.01661771 0.00981816
19.95262315 20.24742791 14.00000000 0.15692285 0.07468710 0.17693226 0.08188292 0.14311706 0.07161954 0.01827254 0.01113231
19.95262315 20.24742791 14.00000000 0.06904846 0.09657620 0.45857445 0.26416941 0.07854413 0.10229986 0.01287628 0.01024782
19.95262315 20.24742791 14.00000000 0.06980953 0.09285956 0.46020374 0.28715895 0.09006678 0.11011673 0.01251107 0.01045541
19.95262315 19.70728940 14.00000000 0.16302287 0.15512097 0.20141492 0.18381330 0.17923072 0.16773375 0.00872753 0.00746857
19.95262315 19.70728940 14.00000000 0.09003256 0.10762260 0.53295873 0.29756889 0.09293854 0.11060623 0.01362701 0.00638994
19.95262315 19.70728940 14.00000000 0.10186908 0.11558161 0.29221255 0.26371857 0.09398371 0.11156980 0.01004487 0.01013363
19.95262315 19.70728940 14.00000000 0.17685044 0.12618977 0.30735394 0.16705882 0.19848489 0.13014009 0.00943906 0.00442189
19.95262315 19.70728940 14.00000000 0.16876448 0.15814352 0.23522710 0.20773586 0.18388720 0.17057513 0.00819117 0.00691550
19.95262315 19.70728940 14.00000000 0.22310113 0.19097000 0.41759775 0.31951390 0.10942587 0.11967503 0.01152008 0.00874881
19.95262315 19.70728940 14.00000000 0.24785097 0.24334324 0.34258106 0.32642080 0.26340292 0.25847510 0.01007527 0.00964611
19.95262315 19.70728940 14.00000000 0.23469087 0.17861053 0.31973246 0.23122337 0.25312260 0.19107814 0.01041573 0.00715256
19.95262315 19.70728940 14.00000000 0.12434457 0.13049508 0.44808396 0.23745645 0.11854699 0.12312625 0.01216477 0.00546433
19.95262315 19.70728940 14.00000000 0.29133035 0.20075067 0.37482551 0.27246343 0.09790551 0.12057228 0.01219709 0.00718994
19.95262315 19.65834195 14.00000000 0.09062284 0.08801406 0.21960516 0.12240383 0.14379715 0.09219289 0.00601597 0.00327831
19.95262315 19.65834195 14.00000000 0.08411866 0.09771336 0.27142489 0.23323651 0.13387048 0.10646686 0.00514948 0.00500518
