# noise_perc_th noise_perc SNR_dB Param_f1 Param_f2 SR_f1 SR_f2 SR_CC_f1 SR_CC_f2
7.9433e+01 7.9433e+01 2.0000e+00 6.4816e-01 4.1954e-01 1.5806e+00 4.2039e-01 4.0334e+00 4.2311e-01
7.9433e+01 7.9433e+01 2.0000e+00 1.4386e+00 2.8699e-01 1.5177e+00 1.3112e+00 3.1359e+00 5.3499e-01
7.9433e+01 7.9433e+01 2.0000e+00 2.5171e+00 2.0994e-01 6.7940e+00 2.6258e-01 7.1469e+00 8.9676e-01
7.9433e+01 7.9433e+01 2.0000e+00 1.2653e+00 4.0610e-01 1.4048e+00 4.0616e-01 1.9982e+00 3.9299e-01
7.9433e+01 7.9433e+01 2.0000e+00 1.0421e+00 2.3607e-01 1.4178e+00 5.7308e-01 9.7467e-01 5.7308e-01
7.9433e+01 7.9433e+01 2.0000e+00 1.2113e+00 3.3918e-01 1.5225e+00 3.3811e-01 1.2230e+00 3.3594e-01
8.9125e+01 8.9125e+01 1.0000e+00 1.5456e+00 5.6211e-01 1.0262e+01 1.8297e+00 8.6803e+00 1.3850e+00
8.9125e+01 8.9125e+01 1.0000e+00 1.6715e+01 2.6680e-01 2.2859e+01 3.8542e-01 2.8020e+01 5.2827e+00
8.9125e+01 8.9125e+01 1.0000e+00 1.0440e+00 5.0592e-01 1.5743e+00 5.1164e-01 9.7904e-01 5.0854e-01
8.9125e+01 8.9125e+01 1.0000e+00 8.8461e-01 4.8237e-01 2.0379e+00 4.8692e-01 4.4964e+00 5.1645e-01
8.9125e+01 8.9125e+01 1.0000e+00 9.2844e-01 3.9306e-01 1.6035e+00 3.8998e-01 2.0101e+00 4.0191e-01
8.9125e+01 8.9125e+01 1.0000e+00 2.0183e+00 2.6813e-01 1.6816e+00 1.0323e+00 5.3229e+00 1.0323e+00
8.9125e+01 8.9125e+01 1.0000e+00 8.0948e-01 4.7381e-01 1.7413e+00 1.3704e+00 4.0803e+00 1.3704e+00
8.9125e+01 8.9125e+01 1.0000e+00 2.1126e+00 3.5506e-01 8.6764e+00 2.5272e-01 9.5397e+00 7.7141e-01
8.9125e+01 8.9125e+01 1.0000e+00 2.5558e+00 3.6337e-01 1.0000e+06 1.0000e+06 6.3207e+00 9.0975e-01
8.9125e+01 8.9125e+01 1.0000e+00 3.7647e+00 6.5916e-01 9.6408e+00 2.8105e-01 9.6607e+00 6.2624e-01
1.0000e+02 1.0000e+02 0.0000e+00 1.5471e+00 5.0848e-01 1.5757e+00 5.0759e-01 3.6447e+00 5.1574e-01
1.0000e+02 1.0000e+02 0.0000e+00 1.6075e+00 6.6317e-01 1.6148e+00 6.6026e-01 3.0068e+00 6.6010e-01
1.0000e+02 1.0000e+02 0.0000e+00 1.3681e+00 6.7663e-01 1.6824e+00 6.7579e-01 1.3634e+00 2.1295e+00
1.0000e+02 1.0000e+02 0.0000e+00 9.2139e-01 6.2373e-01 1.5664e+00 1.0332e+00 9.7577e-01 1.0332e+00
1.0000e+02 1.0000e+02 0.0000e+00 1.2913e+00 5.4108e-01 1.5332e+00 5.5080e-01 1.2339e+00 5.5023e-01
1.0000e+02 1.0000e+02 0.0000e+00 5.6136e+00 3.4384e-01 1.4487e+01 3.1711e-01 1.5505e+01 1.0654e+00
1.0000e+02 1.0000e+02 0.0000e+00 1.1870e+00 6.2443e-01 1.6306e+00 1.2595e+00 1.3610e+00 1.2595e+00
1.0000e+02 1.0000e+02 0.0000e+00 9.8957e-01 4.3525e-01 1.5899e+00 1.1132e+00 1.0093e+00 1.1132e+00
1.0000e+02 1.0000e+02 0.0000e+00 1.3232e+00 4.7984e-01 1.5896e+00 1.1884e+00 1.0696e+00 1.1884e+00
1.0000e+02 1.0000e+02 0.0000e+00 1.2493e+00 4.7245e-01 1.6733e+00 8.5863e-01 1.3986e+00 8.5863e-01
1.1220e+02 1.1220e+02 -1.0000e+00 7.1425e+00 5.0658e-01 1.5848e+01 2.8940e-01 1.6970e+01 1.2806e+00
1.1220e+02 1.1220e+02 -1.0000e+00 2.2609e+00 9.2213e-01 1.0000e+06 1.0000e+06 6.0081e+00 2.0930e+00
1.1220e+02 1.1220e+02 -1.0000e+00 1.4129e+00 6.4625e-01 1.6202e+00 8.5228e-01 1.2429e+00 8.5228e-01
1.1220e+02 1.1220e+02 -1.0000e+00 1.2902e+00 6.5296e-01 1.6624e+00 6.5325e-01 1.2589e+00 6.5182e-01
1.1220e+02 1.1220e+02 -1.0000e+00 1.3157e+00 5.5707e-01 1.5164e+00 5.5829e-01 1.2619e+00 5.5751e-01
1.1220e+02 1.1220e+02 -1.0000e+00 2.6600e+00 3.8619e-01 1.0000e+06 1.0000e+06 7.7311e+00 9.2418e-01
1.1220e+02 1.1220e+02 -1.0000e+00 1.3710e+00 7.4473e-01 1.0000e+06 1.0000e+06 1.9303e+00 2.2684e+00
1.1220e+02 1.1220e+02 -1.0000e+00 6.7129e+00 5.0185e-01 1.0000e+06 1.0000e+06 1.2830e+01 6.3419e-01
1.1220e+02 1.1220e+02 -1.0000e+00 1.0037e+00 8.5253e-01 1.7796e+00 8.5588e-01 4.9084e+00 8.9408e-01
1.1220e+02 1.1220e+02 -1.0000e+00 1.4581e+00 7.3056e-01 1.6007e+00 7.2845e-01 1.7037e+00 7.3307e-01
1.2589e+02 1.2589e+02 -2.0000e+00 1.4805e+00 9.3697e-01 1.8936e+00 1.4616e+00 1.5837e+00 1.4616e+00
1.2589e+02 1.2589e+02 -2.0000e+00 9.1330e-01 8.7301e-01 1.8454e+00 8.7839e-01 5.5643e+00 9.3484e-01
1.2589e+02 1.2589e+02 -2.0000e+00 1.5640e+00 1.0166e+00 1.7701e+00 1.0261e+00 1.5239e+00 1.0191e+00
1.2589e+02 1.2589e+02 -2.0000e+00 1.0496e+00 1.2202e+00 2.4391e+00 1.1939e+00 7.4016e+00 1.2629e+00
1.2589e+02 1.2589e+02 -2.0000e+00 2.0393e+00 7.1680e-01 1.9081e+00 2.5485e+00 6.6544e+00 2.5485e+00
1.2589e+02 1.2589e+02 -2.0000e+00 6.8754e-01 6.7986e-01 2.0763e+00 6.6868e-01 4.5039e+00 7.5707e-01
1.2589e+02 1.2589e+02 -2.0000e+00 1.2579e+01 7.4271e-01 2.1814e+01 2.8090e-01 2.2622e+01 1.6780e+00
1.2589e+02 1.2589e+02 -2.0000e+00 8.6500e+00 6.5977e-01 1.8137e+01 3.2339e-01 2.2207e+01 2.0713e+00
1.2589e+02 1.2589e+02 -2.0000e+00 8.1898e+00 9.1945e-01 1.7140e+01 2.6921e-01 1.7377e+01 9.1349e-01
1.2589e+02 1.2589e+02 -2.0000e+00 7.7663e-01 1.1366e+00 2.1877e+00 1.1176e+00 5.7451e+00 1.1967e+00
1.4125e+02 1.4125e+02 -3.0000e+00 3.4590e+00 9.5366e-01 1.2373e+01 3.0333e-01 1.0210e+01 1.5667e+00
1.4125e+02 1.4125e+02 -3.0000e+00 1.5087e+00 1.2450e+00 1.0000e+06 1.0000e+06 2.1228e+00 3.5509e+00
1.4125e+02 1.4125e+02 -3.0000e+00 7.9261e+00 1.2230e+00 1.9466e+01 3.1419e-01 1.7674e+01 1.3012e+00
1.4125e+02 1.4125e+02 -3.0000e+00 3.4849e+00 1.0521e+00 2.3575e+00 1.0450e+00 9.3784e+00 2.5369e+00
1.4125e+02 1.4125e+02 -3.0000e+00 8.0564e-01 9.1169e-01 2.2106e+00 9.1730e-01 7.0963e+00 9.4209e-01
1.4125e+02 1.4125e+02 -3.0000e+00 5.7288e+00 7.2012e-01 1.0000e+06 1.0000e+06 1.4405e+01 1.4116e+00
1.4125e+02 1.4125e+02 -3.0000e+00 8.3923e-01 9.3131e-01 2.3045e+00 9.0333e-01 7.1581e+00 1.0281e+00
1.4125e+02 1.4125e+02 -3.0000e+00 9.5371e-01 2.0188e+00 2.5549e+00 2.0059e+00 9.0038e+00 1.9967e+00
1.4125e+02 1.4125e+02 -3.0000e+00 1.2158e+00 1.1821e+00 1.9409e+00 1.1702e+00 1.9600e+00 1.1084e+00
1.4125e+02 1.4125e+02 -3.0000e+00 2.2158e+00 1.5247e+00 2.3619e+00 1.5360e+00 4.1326e+00 1.5574e+00
1.5849e+02 1.5849e+02 -4.0000e+00 2.5789e+00 1.1184e+00 2.1549e+00 1.1103e+00 3.1288e+00 1.1370e+00
1.5849e+02 1.5849e+02 -4.0000e+00 1.8405e+00 1.4091e+00 1.8507e+00 1.4074e+00 2.6743e+00 1.4402e+00
1.5849e+02 1.5849e+02 -4.0000e+00 6.4183e+00 7.7328e-01 1.9173e+01 3.1853e-01 1.9692e+01 1.8389e+00
1.5849e+02 1.5849e+02 -4.0000e+00 2.0134e+00 1.1113e+00 1.4669e+01 3.2839e-01 1.5113e+01 2.0764e+00
1.5849e+02 1.5849e+02 -4.0000e+00 1.5070e+00 1.4686e+00 1.9537e+00 1.4690e+00 1.4879e+00 1.8926e+00
1.5849e+02 1.5849e+02 -4.0000e+00 1.3782e+00 1.2994e+00 2.3275e+00 2.6753e+00 8.7356e+00 2.6753e+00
1.5849e+02 1.5849e+02 -4.0000e+00 1.9379e+00 1.6110e+00 1.9859e+00 1.6203e+00 1.9782e+00 1.6407e+00
1.5849e+02 1.5849e+02 -4.0000e+00 1.3157e+00 1.6134e+00 2.6240e+00 1.5997e+00 9.8730e+00 1.8574e+00
1.5849e+02 1.5849e+02 -4.0000e+00 1.6515e+00 1.4706e+00 1.9929e+00 1.8424e+00 2.7269e+00 1.8424e+00
1.5849e+02 1.5849e+02 -4.0000e+00 1.6976e+00 2.0323e+00 2.0258e+00 2.0362e+00 2.0103e+00 2.1042e+00
1.7783e+02 1.7783e+02 -5.0000e+00 1.8729e+00 1.7281e+00 2.2494e+00 1.7206e+00 2.2929e+00 1.7405e+00
1.7783e+02 1.7783e+02 -5.0000e+00 5.9316e+00 2.9006e+00 2.8577e+00 2.8825e+00 1.5504e+01 2.7497e+00
1.7783e+02 1.7783e+02 -5.0000e+00 1.1068e+01 2.0038e+00 1.0000e+06 1.0000e+06 2.7251e+01 1.9617e+00
1.7783e+02 1.7783e+02 -5.0000e+00 2.7750e+00 1.4687e+00 2.1754e+00 1.4487e+00 5.5096e+00 1.4989e+00
1.7783e+02 1.7783e+02 -5.0000e+00 2.4250e+00 1.3305e+00 2.0283e+00 3.3378e+00 4.4921e+00 3.3378e+00
1.7783e+02 1.7783e+02 -5.0000e+00 1.8043e+00 2.3184e+00 2.2591e+00 2.3161e+00 1.8777e+00 2.3432e+00
1.7783e+02 1.7783e+02 -5.0000e+00 1.1442e+00 2.1238e+00 2.6572e+00 2.1335e+00 8.2940e+00 2.1299e+00
1.7783e+02 1.7783e+02 -5.0000e+00 2.1401e+00 1.5265e+00 2.3296e+00 1.5279e+00 2.3365e+00 1.5586e+00
1.7783e+02 1.7783e+02 -5.0000e+00 2.2230e+00 1.1288e+00 2.0210e+00 3.1432e+00 2.9599e+00 3.3209e+00
1.7783e+02 1.7783e+02 -5.0000e+00 7.7244e-01 1.7399e+00 2.6238e+00 1.7228e+00 7.9394e+00 1.8973e+00
1.9953e+02 1.9953e+02 -6.0000e+00 1.8109e+00 2.2970e+00 2.3336e+00 2.3043e+00 1.7027e+00 2.2785e+00
1.9953e+02 1.9953e+02 -6.0000e+00 7.0297e+00 2.8609e+00 3.1029e+00 2.9320e+00 1.8898e+01 3.0495e+00
1.9953e+02 1.9953e+02 -6.0000e+00 2.1336e+00 1.9483e+00 2.2708e+00 1.9478e+00 2.8760e+00 1.9836e+00
1.9953e+02 1.9953e+02 -6.0000e+00 2.3956e+00 2.2501e+00 2.7008e+00 2.2510e+00 2.8892e+00 2.3215e+00
1.9953e+02 1.9953e+02 -6.0000e+00 1.6238e+00 2.3942e+00 2.5920e+00 2.3967e+00 2.3945e+00 2.4671e+00
1.9953e+02 1.9953e+02 -6.0000e+00 4.5148e+00 2.1767e+00 2.6570e+00 2.2102e+00 1.1129e+01 2.1848e+00
1.9953e+02 1.9953e+02 -6.0000e+00 4.3322e+00 2.9631e+00 2.7028e+00 2.9736e+00 1.3578e+01 2.8745e+00
1.9953e+02 1.9953e+02 -6.0000e+00 1.6507e+00 1.8060e+00 2.5051e+00 1.8068e+00 1.8818e+00 1.7863e+00
1.9953e+02 1.9953e+02 -6.0000e+00 2.6380e+00 1.8306e+00 2.2179e+00 1.8248e+00 7.7449e+00 1.8970e+00
1.9953e+02 1.9953e+02 -6.0000e+00 3.2107e+00 2.5830e+00 2.7576e+00 2.5723e+00 1.1314e+01 2.5979e+00
2.2387e+02 2.2387e+02 -7.0000e+00 2.3000e+00 2.9006e+00 2.5383e+00 2.8958e+00 3.6899e+00 2.9316e+00
2.2387e+02 2.2387e+02 -7.0000e+00 2.9925e+00 3.0411e+00 2.6612e+00 3.0437e+00 1.2939e+01 3.2816e+00
2.2387e+02 2.2387e+02 -7.0000e+00 2.1356e+00 2.4601e+00 2.2674e+00 2.4565e+00 2.3336e+00 2.4426e+00
2.2387e+02 2.2387e+02 -7.0000e+00 5.9246e+00 3.5327e+00 3.4142e+00 3.4810e+00 1.5516e+01 3.4707e+00
2.2387e+02 2.2387e+02 -7.0000e+00 3.0681e+00 1.9363e+00 2.5348e+00 1.9281e+00 3.0576e+00 1.9694e+00
2.2387e+02 2.2387e+02 -7.0000e+00 2.3606e+00 3.4824e+00 2.5307e+00 3.4883e+00 2.4126e+00 3.4855e+00
2.2387e+02 2.2387e+02 -7.0000e+00 2.1293e+00 2.9476e+00 2.5053e+00 2.9481e+00 4.3002e+00 2.9771e+00
2.2387e+02 2.2387e+02 -7.0000e+00 3.9835e+00 2.4349e+00 2.1012e+01 2.6305e+00 2.1005e+01 2.6312e+00
2.2387e+02 2.2387e+02 -7.0000e+00 3.2832e+00 3.4026e+00 3.1407e+00 3.4038e+00 2.9894e+00 3.4203e+00
2.2387e+02 2.2387e+02 -7.0000e+00 9.5267e+00 2.9897e+00 2.4313e+01 3.1270e+00 2.4398e+01 3.1278e+00
2.5119e+02 2.5119e+02 -8.0000e+00 2.5654e+00 3.7938e+00 2.7339e+00 3.8011e+00 2.6725e+00 3.8594e+00
2.5119e+02 2.5119e+02 -8.0000e+00 1.4447e+00 4.1954e+00 3.1966e+00 4.1838e+00 2.6293e+00 4.1372e+00
2.5119e+02 2.5119e+02 -8.0000e+00 4.1298e+00 3.2749e+00 2.2739e+01 3.4308e+00 2.2814e+01 3.4671e+00
2.5119e+02 2.5119e+02 -8.0000e+00 4.9953e+00 3.8342e+00 3.7398e+00 3.8270e+00 1.0033e+01 3.8940e+00
2.5119e+02 2.5119e+02 -8.0000e+00 2.8196e+00 4.1477e+00 2.9688e+00 4.1487e+00 2.9844e+00 4.1759e+00
2.5119e+02 2.5119e+02 -8.0000e+00 1.7272e+00 2.7943e+00 2.7171e+00 2.7937e+00 5.0226e+00 2.8074e+00
2.5119e+02 2.5119e+02 -8.0000e+00 1.3050e+00 3.8930e+00 3.0204e+00 3.8894e+00 7.6314e+00 3.9325e+00
2.5119e+02 2.5119e+02 -8.0000e+00 5.2371e+00 3.2036e+00 3.1746e+00 3.1631e+00 1.0656e+01 3.3274e+00
2.5119e+02 2.5119e+02 -8.0000e+00 2.3018e+00 3.6677e+00 2.5412e+00 3.6645e+00 2.4510e+00 3.7087e+00
2.5119e+02 2.5119e+02 -8.0000e+00 2.6609e+00 3.8191e+00 2.6531e+00 3.8206e+00 2.6720e+00 3.8328e+00
2.8184e+02 2.8184e+02 -9.0000e+00 2.8279e+00 2.7329e+00 2.9046e+00 2.7161e+00 5.6704e+00 2.8301e+00
2.8184e+02 2.8184e+02 -9.0000e+00 1.2045e+01 4.2940e+00 1.0000e+06 1.0000e+06 3.1049e+01 5.1074e+00
2.8184e+02 2.8184e+02 -9.0000e+00 2.4219e+00 5.1002e+00 2.6575e+00 5.1027e+00 3.1570e+00 5.3033e+00
2.8184e+02 2.8184e+02 -9.0000e+00 1.0635e+00 2.9748e+00 1.0000e+06 1.0000e+06 1.9867e+01 3.2509e+00
2.8184e+02 2.8184e+02 -9.0000e+00 4.1931e+00 5.4926e+00 3.1586e+00 5.4621e+00 6.6384e+00 5.9539e+00
2.8184e+02 2.8184e+02 -9.0000e+00 3.9359e+00 5.0713e+00 3.2004e+00 5.0774e+00 3.2220e+00 5.1940e+00
2.8184e+02 2.8184e+02 -9.0000e+00 3.4238e+00 4.5438e+00 2.8675e+00 4.5257e+00 5.0471e+00 4.6930e+00
2.8184e+02 2.8184e+02 -9.0000e+00 1.0039e+01 5.0008e+00 3.3506e+01 5.5368e+00 3.3511e+01 5.5400e+00
2.8184e+02 2.8184e+02 -9.0000e+00 1.7610e+00 3.7566e+00 3.3279e+00 3.7879e+00 1.0048e+01 4.0334e+00
2.8184e+02 2.8184e+02 -9.0000e+00 3.9457e+00 4.6918e+00 3.3446e+00 4.6938e+00 4.9455e+00 4.9266e+00
3.1623e+02 3.1623e+02 -1.0000e+01 9.1891e+00 5.7081e+00 4.4301e+00 5.5847e+00 2.4696e+01 6.3837e+00
3.1623e+02 3.1623e+02 -1.0000e+01 8.6209e-01 4.1023e+00 2.4886e+01 4.3390e+00 2.4891e+01 4.3383e+00
3.1623e+02 3.1623e+02 -1.0000e+01 2.6331e+00 4.6545e+00 3.1903e+00 4.6386e+00 2.5619e+00 4.6348e+00
3.1623e+02 3.1623e+02 -1.0000e+01 3.0390e+00 6.7136e+00 2.8210e+00 6.7110e+00 3.3158e+00 6.8586e+00
3.1623e+02 3.1623e+02 -1.0000e+01 1.5619e+00 4.2874e+00 3.5719e+00 4.2314e+00 1.2018e+01 4.4128e+00
3.1623e+02 3.1623e+02 -1.0000e+01 7.7132e+00 5.4915e+00 2.9513e+01 6.1931e+00 2.8066e+01 6.0621e+00
3.1623e+02 3.1623e+02 -1.0000e+01 6.7592e+00 5.5528e+00 1.0000e+06 1.0000e+06 1.2448e+01 5.9361e+00
3.1623e+02 3.1623e+02 -1.0000e+01 1.5275e+00 6.6389e+00 4.0024e+00 6.5769e+00 1.4077e+01 6.7187e+00
3.1623e+02 3.1623e+02 -1.0000e+01 5.3496e+00 5.5860e+00 3.5325e+00 5.5452e+00 1.3489e+01 5.8515e+00
3.1623e+02 3.1623e+02 -1.0000e+01 8.7056e+00 6.5475e+00 3.2483e+01 6.6081e+00 2.9673e+01 6.4908e+00
3.5481e+02 3.5481e+02 -1.1000e+01 1.6435e+00 7.5851e+00 4.3190e+00 7.4239e+00 1.3829e+01 8.1616e+00
3.5481e+02 3.5481e+02 -1.1000e+01 3.6416e+00 6.1938e+00 3.6136e+00 6.1952e+00 3.6354e+00 6.3003e+00
3.5481e+02 3.5481e+02 -1.1000e+01 1.0208e+01 7.0009e+00 3.3221e+01 7.5187e+00 3.3230e+01 7.5206e+00
3.5481e+02 3.5481e+02 -1.1000e+01 6.2571e+00 6.8087e+00 4.2534e+00 6.7730e+00 1.4663e+01 7.3202e+00
3.5481e+02 3.5481e+02 -1.1000e+01 5.9027e+00 6.1734e+00 4.3225e+00 6.1786e+00 1.9025e+01 6.4241e+00
3.5481e+02 3.5481e+02 -1.1000e+01 5.1163e+00 6.3363e+00 1.0000e+06 1.0000e+06 1.3357e+01 6.5247e+00
3.5481e+02 3.5481e+02 -1.1000e+01 3.2618e+00 5.6648e+00 3.6131e+00 5.6694e+00 4.1726e+00 5.6687e+00
3.5481e+02 3.5481e+02 -1.1000e+01 5.2278e+00 6.2260e+00 3.9146e+00 6.2269e+00 1.0293e+01 6.3310e+00
3.5481e+02 3.5481e+02 -1.1000e+01 3.7631e+00 5.8996e+00 3.6692e+00 5.9159e+00 1.2174e+01 6.0177e+00
3.5481e+02 3.5481e+02 -1.1000e+01 5.5788e+00 4.6281e+00 1.0000e+06 1.0000e+06 1.7698e+01 4.8684e+00
3.9811e+02 3.9811e+02 -1.2000e+01 3.5611e+00 7.4131e+00 3.7668e+00 7.4114e+00 3.1746e+00 7.4098e+00
3.9811e+02 3.9811e+02 -1.2000e+01 3.0939e+00 8.7735e+00 4.1571e+00 8.7685e+00 3.1779e+00 8.7719e+00
3.9811e+02 3.9811e+02 -1.2000e+01 4.1587e+00 6.6269e+00 4.0347e+00 6.6137e+00 5.2899e+00 6.6200e+00
3.9811e+02 3.9811e+02 -1.2000e+01 7.7162e+00 9.4726e+00 4.8843e+00 9.4460e+00 2.7067e+01 9.7937e+00
3.9811e+02 3.9811e+02 -1.2000e+01 3.4741e+00 1.0062e+01 5.4857e+00 1.0100e+01 2.5617e+01 9.6972e+00
3.9811e+02 3.9811e+02 -1.2000e+01 3.6898e+00 6.5541e+00 4.6874e+00 6.5560e+00 1.6297e+01 6.8870e+00
3.9811e+02 3.9811e+02 -1.2000e+01 1.0891e+01 9.5018e+00 5.0984e+00 9.4409e+00 3.2703e+01 9.5896e+00
3.9811e+02 3.9811e+02 -1.2000e+01 2.3429e+00 5.0991e+00 3.7876e+00 5.0882e+00 6.0813e+00 5.2139e+00
3.9811e+02 3.9811e+02 -1.2000e+01 6.0098e+00 8.0812e+00 4.6328e+00 8.0790e+00 1.3599e+01 9.0970e+00
3.9811e+02 3.9811e+02 -1.2000e+01 3.9772e+00 8.9549e+00 4.0247e+00 8.9470e+00 4.0520e+00 8.9642e+00
4.4668e+02 4.4668e+02 -1.3000e+01 2.6985e+00 7.9221e+00 5.2109e+00 7.9543e+00 2.6131e+01 7.7559e+00
4.4668e+02 4.4668e+02 -1.3000e+01 4.5881e+00 8.3006e+00 4.0199e+00 8.2871e+00 5.3177e+00 8.3664e+00
4.4668e+02 4.4668e+02 -1.3000e+01 6.3485e+00 9.5521e+00 4.4008e+00 9.5544e+00 1.8226e+01 9.6237e+00
4.4668e+02 4.4668e+02 -1.3000e+01 4.6397e+00 9.5491e+00 4.5653e+00 9.5718e+00 5.3167e+00 9.5174e+00
4.4668e+02 4.4668e+02 -1.3000e+01 1.8059e+01 1.2066e+01 5.0699e+01 1.2326e+01 5.0828e+01 1.2305e+01
4.4668e+02 4.4668e+02 -1.3000e+01 2.5395e+00 8.4830e+00 4.9428e+00 8.4912e+00 9.3822e+00 8.8705e+00
4.4668e+02 4.4668e+02 -1.3000e+01 3.2929e+01 1.0501e+01 6.3965e+01 1.1007e+01 6.4396e+01 1.1003e+01
4.4668e+02 4.4668e+02 -1.3000e+01 4.1369e+00 1.0964e+01 4.0460e+00 1.0946e+01 4.1278e+00 1.0951e+01
4.4668e+02 4.4668e+02 -1.3000e+01 1.0819e+01 9.5214e+00 5.3682e+00 9.4288e+00 3.9695e+01 1.0287e+01
4.4668e+02 4.4668e+02 -1.3000e+01 5.5813e+00 1.0253e+01 4.5811e+00 1.0230e+01 2.1324e+01 1.0466e+01
5.0119e+02 5.0119e+02 -1.4000e+01 6.9538e+00 1.1980e+01 5.0098e+00 1.2009e+01 2.3491e+01 1.1955e+01
5.0119e+02 5.0119e+02 -1.4000e+01 9.9380e+00 8.5752e+00 5.3560e+00 8.6340e+00 2.8128e+01 8.6547e+00
5.0119e+02 5.0119e+02 -1.4000e+01 3.5723e+01 1.0163e+01 7.2318e+01 1.1277e+01 8.1724e+01 1.1399e+01
5.0119e+02 5.0119e+02 -1.4000e+01 3.1372e+00 1.1921e+01 4.7364e+00 1.1894e+01 3.4635e+00 1.2098e+01
5.0119e+02 5.0119e+02 -1.4000e+01 4.5097e+00 1.2923e+01 4.2739e+00 1.2933e+01 4.3935e+00 1.3141e+01
5.0119e+02 5.0119e+02 -1.4000e+01 4.6713e+00 1.1242e+01 4.8253e+00 1.1240e+01 4.2696e+00 1.1385e+01
5.0119e+02 5.0119e+02 -1.4000e+01 7.8680e+01 1.6040e+01 1.3959e+02 1.6650e+01 1.3961e+02 1.6652e+01
5.0119e+02 5.0119e+02 -1.4000e+01 5.2658e+00 1.0913e+01 4.4731e+00 1.0898e+01 6.9450e+00 1.1999e+01
5.0119e+02 5.0119e+02 -1.4000e+01 1.0093e+01 1.5828e+01 8.1844e+00 1.5705e+01 3.2793e+01 1.5814e+01
5.0119e+02 5.0119e+02 -1.4000e+01 3.8878e+00 7.1702e+00 3.8356e+00 7.1776e+00 5.4790e+00 7.1607e+00
5.6234e+02 5.6234e+02 -1.5000e+01 2.7116e+00 1.1195e+01 5.6919e+00 1.1170e+01 2.2534e+01 1.1532e+01
5.6234e+02 5.6234e+02 -1.5000e+01 6.2121e+00 1.4586e+01 5.9645e+00 1.4545e+01 5.5901e+00 1.4759e+01
5.6234e+02 5.6234e+02 -1.5000e+01 1.0239e+01 1.8325e+01 5.9379e+00 1.8238e+01 2.8753e+01 1.8140e+01
5.6234e+02 5.6234e+02 -1.5000e+01 4.6385e+00 1.1962e+01 5.1569e+00 1.1948e+01 4.4070e+00 1.1973e+01
5.6234e+02 5.6234e+02 -1.5000e+01 2.7856e+01 1.2361e+01 9.9999e+05 1.0000e+06 6.4852e+01 1.4189e+01
5.6234e+02 5.6234e+02 -1.5000e+01 1.4652e+00 1.1658e+01 6.2232e+00 1.1600e+01 2.2768e+01 1.2341e+01
5.6234e+02 5.6234e+02 -1.5000e+01 4.9181e+00 9.5394e+00 5.5273e+00 9.5308e+00 5.5569e+00 9.5399e+00
5.6234e+02 5.6234e+02 -1.5000e+01 7.2102e+00 1.4036e+01 5.4783e+00 1.4048e+01 1.0088e+01 1.4391e+01
5.6234e+02 5.6234e+02 -1.5000e+01 3.3376e+00 1.1348e+01 4.7568e+00 1.1349e+01 5.8902e+00 1.1365e+01
5.6234e+02 5.6234e+02 -1.5000e+01 3.1222e+01 1.2854e+01 6.1667e+01 1.3666e+01 6.1949e+01 1.3678e+01
6.3096e+02 6.3096e+02 -1.6000e+01 8.1172e+00 1.3284e+01 5.7008e+00 1.3230e+01 1.7400e+01 1.3733e+01
6.3096e+02 6.3096e+02 -1.6000e+01 2.5287e+01 2.0431e+01 7.6954e+01 2.3293e+01 9.4235e+01 2.5871e+01
6.3096e+02 6.3096e+02 -1.6000e+01 5.2575e+00 1.4463e+01 5.9939e+00 1.4428e+01 6.6676e+00 1.4409e+01
6.3096e+02 6.3096e+02 -1.6000e+01 7.0648e+00 1.7200e+01 5.8261e+00 1.7229e+01 2.1508e+01 1.7372e+01
6.3096e+02 6.3096e+02 -1.6000e+01 2.9154e+01 2.6002e+01 9.3149e+00 2.4812e+01 6.9322e+01 3.0732e+01
6.3096e+02 6.3096e+02 -1.6000e+01 2.9067e+00 1.2618e+01 4.8626e+00 1.2499e+01 3.5522e+00 1.2735e+01
6.3096e+02 6.3096e+02 -1.6000e+01 6.0589e+00 1.0067e+01 4.7138e+01 1.1215e+01 5.0051e+01 1.1354e+01
6.3096e+02 6.3096e+02 -1.6000e+01 2.4245e+01 1.9972e+01 9.2703e+00 2.0026e+01 6.0442e+01 2.1600e+01
6.3096e+02 6.3096e+02 -1.6000e+01 5.6219e+00 1.4445e+01 5.2905e+00 1.4426e+01 5.6984e+00 1.4827e+01
6.3096e+02 6.3096e+02 -1.6000e+01 1.8098e+00 1.3661e+01 6.5311e+00 1.3405e+01 3.5771e+01 1.3854e+01
7.0795e+02 7.0795e+02 -1.7000e+01 9.0141e+00 1.9452e+01 5.6567e+01 2.0563e+01 5.7354e+01 2.1693e+01
7.0795e+02 7.0795e+02 -1.7000e+01 2.8811e+00 2.2280e+01 7.1749e+00 2.2066e+01 3.5329e+01 2.3184e+01
7.0795e+02 7.0795e+02 -1.7000e+01 6.8263e+00 2.2563e+01 6.2602e+00 2.2538e+01 6.7266e+00 2.3094e+01
7.0795e+02 7.0795e+02 -1.7000e+01 2.1681e+01 1.8415e+01 9.7002e+00 1.8128e+01 6.7679e+01 1.9199e+01
7.0795e+02 7.0795e+02 -1.7000e+01 6.0745e+00 1.7451e+01 5.4754e+00 1.7407e+01 6.1273e+00 1.7775e+01
