# noise_perc_th noise_perc SNR_dB Param_f1 Param_f2 SR_f1 SR_f2 SR_CC_f1 SR_CC_f2
6.3096e+01 6.3096e+01 4.0000e+00 3.3076e-01 2.2645e-01 4.8927e-01 1.9102e-01 4.5653e-01 2.1218e-01
7.0795e+01 7.0795e+01 3.0000e+00 4.0884e-01 2.8829e-01 5.0831e-01 2.5661e-01 4.8318e-01 2.6668e-01
7.0795e+01 7.0795e+01 3.0000e+00 9.5765e-01 1.9443e-01 6.1953e-01 2.2493e-01 4.6725e+00 2.2688e-01
7.0795e+01 7.0795e+01 3.0000e+00 1.8906e+00 1.1509e-01 8.2602e+00 1.0481e+00 8.2900e+00 1.2651e-01
7.0795e+01 7.0795e+01 3.0000e+00 4.4344e-01 2.3818e-01 4.1389e-01 7.7646e-02 6.7497e-01 6.4104e-02
7.0795e+01 7.0795e+01 3.0000e+00 4.1230e-01 1.0296e-01 3.8155e-01 4.9817e-02 7.1002e-01 4.6629e-02
7.0795e+01 7.0795e+01 3.0000e+00 1.6478e-01 5.0252e-01 4.0696e-01 1.9117e-01 9.7692e-01 1.7870e-01
7.0795e+01 7.0795e+01 3.0000e+00 4.5387e-02 3.8024e-01 5.9933e-01 1.2894e-01 2.6663e+00 9.6153e-02
7.0795e+01 7.0795e+01 3.0000e+00 3.0850e-01 2.2526e-01 4.8648e-01 9.6140e-02 5.1071e-01 4.5444e-01
7.0795e+01 7.0795e+01 3.0000e+00 3.6301e-01 4.4734e-01 4.0759e-01 1.4143e-01 3.9523e-01 1.4929e-01
7.0795e+01 7.0795e+01 3.0000e+00 1.4707e-01 2.0837e-01 5.0251e-01 2.0864e-01 1.9176e+00 2.1960e-01
7.9433e+01 7.9433e+01 2.0000e+00 2.6967e-01 3.3920e-01 4.6548e-01 1.3543e-01 3.9712e-01 1.3682e-01
7.9433e+01 7.9433e+01 2.0000e+00 1.1495e+00 3.0920e-01 5.7754e+00 1.2152e+00 5.8422e+00 4.4176e-01
7.9433e+01 7.9433e+01 2.0000e+00 4.4341e-01 1.6215e-01 5.1341e-01 9.5610e-02 4.8335e-01 9.6707e-02
7.9433e+01 7.9433e+01 2.0000e+00 6.1399e-01 3.1139e-01 6.1939e-01 1.9066e-01 8.7108e-01 1.9677e-01
7.9433e+01 7.9433e+01 2.0000e+00 3.7589e-01 2.3977e-01 5.9205e-01 2.3848e-01 4.2535e-01 2.6764e-01
7.9433e+01 7.9433e+01 2.0000e+00 7.3053e-01 1.0554e-01 5.5960e-01 9.7527e-02 2.2074e+00 1.0763e-01
7.9433e+01 7.9433e+01 2.0000e+00 8.3238e-01 2.5904e-01 5.9022e-01 2.4185e-01 3.9938e+00 2.4923e-01
7.9433e+01 7.9433e+01 2.0000e+00 1.1447e-01 1.7056e-01 5.1777e-01 8.9100e-02 1.2649e+00 1.0254e-01
7.9433e+01 7.9433e+01 2.0000e+00 4.7528e-01 3.0000e-01 4.1929e-01 1.6278e-01 1.4178e+00 1.6661e-01
7.9433e+01 7.9433e+01 2.0000e+00 6.8702e-01 2.7757e-01 1.0000e+06 1.0000e+06 3.1495e+00 1.2788e+00
8.9125e+01 8.9125e+01 1.0000e+00 4.1857e-01 1.6898e-01 5.3981e-01 1.5372e-01 9.6027e-01 1.6056e-01
8.9125e+01 8.9125e+01 1.0000e+00 6.0269e-01 2.9983e-01 1.0000e+06 1.0000e+06 2.4073e+00 3.3254e-01
8.9125e+01 8.9125e+01 1.0000e+00 4.1145e-01 4.6593e-01 4.7149e-01 3.1298e-01 4.9775e-01 3.1867e-01
8.9125e+01 8.9125e+01 1.0000e+00 1.1518e+00 2.9866e-01 4.8932e+00 1.0070e+00 4.9720e+00 3.3824e-01
8.9125e+01 8.9125e+01 1.0000e+00 6.9690e-01 4.2980e-01 5.9253e-01 2.0416e-01 6.0944e-01 1.9171e-01
8.9125e+01 8.9125e+01 1.0000e+00 2.8749e-01 6.6835e-01 5.1074e-01 2.5091e-01 4.8112e-01 2.8310e-01
8.9125e+01 8.9125e+01 1.0000e+00 2.9635e-01 7.3522e-01 5.8951e-01 2.4744e-01 3.0978e-01 2.4660e-01
8.9125e+01 8.9125e+01 1.0000e+00 3.4244e-01 2.4942e-01 6.3804e+00 1.1039e+00 6.6324e+00 2.8489e-01
8.9125e+01 8.9125e+01 1.0000e+00 5.4946e-01 2.8019e-01 7.0513e-01 2.4616e-01 7.0746e-01 2.3301e-01
8.9125e+01 8.9125e+01 1.0000e+00 1.6041e+00 2.7885e-01 1.0000e+06 1.0000e+06 6.5387e+00 2.2098e-01
1.0000e+02 1.0000e+02 0.0000e+00 7.8586e-01 1.7619e-01 6.1444e-01 1.4155e-01 3.1579e+00 1.5206e-01
1.0000e+02 1.0000e+02 0.0000e+00 7.8586e-01 1.7619e-01 6.1444e-01 1.4155e-01 3.1576e+00 1.5146e-01
1.0000e+02 1.0000e+02 0.0000e+00 9.9573e-01 5.2653e-01 7.1134e-01 1.0485e+00 3.5895e+00 1.0485e+00
1.0000e+02 1.0000e+02 0.0000e+00 5.1311e-01 8.0450e-01 6.2450e-01 1.0467e+00 6.3247e-01 1.0467e+00
1.0000e+02 1.0000e+02 0.0000e+00 3.6117e-01 2.9937e-01 5.9980e-01 3.2140e-01 4.7498e-01 3.4010e-01
1.0000e+02 1.0000e+02 0.0000e+00 5.2977e-01 9.4666e-01 5.7780e-01 9.8565e-01 6.9763e-01 9.8565e-01
1.0000e+02 1.0000e+02 0.0000e+00 2.7832e+00 9.6371e-01 1.2074e+01 9.8444e-01 1.2778e+01 9.8593e-01
1.0000e+02 1.0000e+02 0.0000e+00 3.6346e-01 6.7604e-01 6.4480e-01 3.3796e-01 1.6440e+00 3.6614e-01
1.0000e+02 1.0000e+02 0.0000e+00 3.8888e-01 1.4812e-01 5.9832e-01 1.2023e-01 3.8520e-01 1.1995e-01
1.0000e+02 1.0000e+02 0.0000e+00 4.0810e-01 1.3165e-01 6.0687e-01 7.7189e-02 5.8157e-01 4.3783e-02
1.0000e+02 1.0000e+02 0.0000e+00 4.4532e-01 7.4762e-01 6.5971e-01 9.8650e-01 4.9072e-01 9.8650e-01
1.1220e+02 1.1220e+02 -1.0000e+00 3.0383e+00 8.3164e-01 1.1594e+01 1.1555e+00 1.2260e+01 1.0143e+00
1.1220e+02 1.1220e+02 -1.0000e+00 1.3337e+00 6.7003e-01 5.0364e+00 8.3697e-01 4.9965e+00 1.0123e+00
1.1220e+02 1.1220e+02 -1.0000e+00 4.7472e-01 4.6081e-01 1.0000e+06 1.0000e+06 5.8269e-01 1.0375e+00
1.1220e+02 1.1220e+02 -1.0000e+00 5.9579e-01 6.8191e-01 6.9765e-01 1.0062e+00 7.0515e-01 1.0062e+00
1.1220e+02 1.1220e+02 -1.0000e+00 6.1921e-01 3.0691e-01 5.8999e-01 3.0597e-01 6.0344e-01 3.2403e-01
1.1220e+02 1.1220e+02 -1.0000e+00 1.5379e+00 3.6145e-01 6.7270e+00 9.6704e-01 6.7133e+00 4.0286e-01
1.1220e+02 1.1220e+02 -1.0000e+00 5.7116e-01 7.4896e-01 6.5817e-01 1.0509e+00 7.3116e-01 1.0509e+00
1.1220e+02 1.1220e+02 -1.0000e+00 3.1882e+00 4.4630e-01 1.0261e+01 1.1290e+00 1.0889e+01 1.1676e+00
1.1220e+02 1.1220e+02 -1.0000e+00 4.4125e-01 4.7918e-01 6.9048e-01 1.1604e+00 3.7218e+00 1.0324e+00
1.1220e+02 1.1220e+02 -1.0000e+00 5.6912e-01 9.5679e-01 5.8257e-01 9.4628e-01 9.5986e-01 9.4628e-01
1.2589e+02 1.2589e+02 -2.0000e+00 7.9166e-01 9.1553e-01 8.5265e-01 1.1550e+00 1.1368e+00 1.1550e+00
1.2589e+02 1.2589e+02 -2.0000e+00 4.8106e-01 4.6998e-01 1.0000e+06 1.0000e+06 3.2354e+00 1.2256e+00
1.2589e+02 1.2589e+02 -2.0000e+00 7.8167e-01 1.8585e+00 7.6938e-01 1.1187e+00 1.5362e+00 1.1187e+00
1.2589e+02 1.2589e+02 -2.0000e+00 8.9130e-01 6.5315e-01 5.9039e+00 1.6575e+00 6.0020e+00 1.1749e+00
1.2589e+02 1.2589e+02 -2.0000e+00 1.0914e+00 1.3143e-01 9.0468e-01 1.2814e-01 4.6996e+00 1.3156e-01
1.2589e+02 1.2589e+02 -2.0000e+00 2.0091e-01 1.1293e+00 8.6952e-01 1.0194e+00 3.3411e+00 1.0194e+00
1.2589e+02 1.2589e+02 -2.0000e+00 6.6178e+00 3.7625e-01 1.7546e+01 1.3841e+00 1.8474e+01 1.2926e+00
1.2589e+02 1.2589e+02 -2.0000e+00 4.1282e+00 3.8934e-01 1.7264e+01 1.7267e+00 1.9271e+01 1.2006e+00
1.2589e+02 1.2589e+02 -2.0000e+00 4.5812e+00 8.6326e-01 1.3997e+01 1.7931e+00 1.4751e+01 1.5471e+00
1.2589e+02 1.2589e+02 -2.0000e+00 1.5702e-01 1.2371e+00 5.8706e+00 9.4290e-01 6.0014e+00 9.4290e-01
1.4125e+02 1.4125e+02 -3.0000e+00 1.7618e+00 9.3564e-01 1.0000e+06 1.0000e+06 1.3552e+01 1.0979e+00
1.4125e+02 1.4125e+02 -3.0000e+00 6.9037e-01 6.3590e-01 1.0000e+06 1.0000e+06 1.1035e+00 1.0592e+00
1.4125e+02 1.4125e+02 -3.0000e+00 4.3133e+00 6.3915e-01 1.4407e+01 2.9781e+00 1.4850e+01 1.2376e+00
1.4125e+02 1.4125e+02 -3.0000e+00 2.0088e+00 1.6986e+00 1.1630e+00 1.0669e+00 6.4957e+00 1.0669e+00
1.4125e+02 1.4125e+02 -3.0000e+00 1.6829e-02 1.1853e+00 7.3568e+00 1.1299e+00 7.4210e+00 1.1168e+00
1.4125e+02 1.4125e+02 -3.0000e+00 2.8724e+00 8.6751e-01 1.0771e+01 2.4168e+00 1.0676e+01 1.2026e+00
1.4125e+02 1.4125e+02 -3.0000e+00 3.8373e-01 1.6736e+00 1.0691e+00 1.0588e+00 5.2141e+00 1.0588e+00
1.4125e+02 1.4125e+02 -3.0000e+00 7.1352e-01 2.0721e+00 8.3286e+00 1.1660e+00 8.3275e+00 1.1660e+00
1.4125e+02 1.4125e+02 -3.0000e+00 6.3776e-01 8.9200e-01 8.9636e-01 1.0622e+00 2.3160e+00 1.2465e+00
1.4125e+02 1.4125e+02 -3.0000e+00 8.6985e-01 6.9920e-01 1.0000e+06 1.0000e+06 2.2869e+00 1.1250e+00
1.5849e+02 1.5849e+02 -4.0000e+00 1.2298e+00 4.5519e-01 9.5822e-01 4.7284e-01 1.8758e+00 4.6806e-01
1.5849e+02 1.5849e+02 -4.0000e+00 9.6292e-01 1.2925e+00 8.2345e-01 1.0972e+00 1.5290e+00 1.0972e+00
1.5849e+02 1.5849e+02 -4.0000e+00 3.0898e+00 8.1595e-01 1.5616e+01 2.3005e+00 1.5590e+01 2.6389e-01
1.5849e+02 1.5849e+02 -4.0000e+00 1.1370e+00 4.6978e-01 1.5437e+01 2.7759e+00 1.5970e+01 1.2369e+00
1.5849e+02 1.5849e+02 -4.0000e+00 4.9316e-01 1.0534e+00 9.4010e-01 1.1746e+00 1.2370e+00 1.1746e+00
1.5849e+02 1.5849e+02 -4.0000e+00 7.5110e-01 1.0858e+00 6.9044e+00 1.2398e+00 6.9031e+00 1.2398e+00
1.5849e+02 1.5849e+02 -4.0000e+00 9.4279e-01 1.3117e+00 8.8175e-01 1.2587e+00 1.0886e+00 1.2587e+00
1.5849e+02 1.5849e+02 -4.0000e+00 7.8539e-01 1.3362e+00 1.0000e+06 1.0000e+06 7.9961e+00 1.1617e+00
1.5849e+02 1.5849e+02 -4.0000e+00 7.3183e-01 1.9173e+00 8.5618e-01 1.0929e+00 8.8045e-01 1.0929e+00
1.5849e+02 1.5849e+02 -4.0000e+00 8.6621e-01 1.1305e+00 1.0122e+00 1.1803e+00 1.1129e+00 1.1803e+00
1.7783e+02 1.7783e+02 -5.0000e+00 1.0801e+00 1.7774e+00 1.0000e+06 1.0000e+06 1.1105e+00 2.0980e+00
1.7783e+02 1.7783e+02 -5.0000e+00 3.1082e+00 1.5103e+00 1.3321e+01 2.8833e+00 1.3330e+01 2.8832e+00
1.7783e+02 1.7783e+02 -5.0000e+00 5.8640e+00 7.1000e-01 2.3269e+01 3.0708e+00 2.3195e+01 1.2724e+00
1.7783e+02 1.7783e+02 -5.0000e+00 1.3924e+00 1.0742e+00 9.8216e-01 1.2151e+00 3.8778e+00 1.2151e+00
1.7783e+02 1.7783e+02 -5.0000e+00 1.4066e+00 6.8487e-01 9.4843e-01 9.7414e-01 4.0489e+00 9.2869e-01
1.7783e+02 1.7783e+02 -5.0000e+00 5.3117e-01 1.1193e+00 9.5263e-01 1.3562e+00 5.2672e-01 1.3562e+00
1.7783e+02 1.7783e+02 -5.0000e+00 2.4621e-01 1.0421e+00 1.3966e+00 1.3630e+00 7.5494e+00 1.3630e+00
1.7783e+02 1.7783e+02 -5.0000e+00 1.0081e+00 1.1245e+00 1.1241e+00 1.2231e+00 1.1687e+00 1.2231e+00
1.7783e+02 1.7783e+02 -5.0000e+00 1.2200e+00 1.5529e+00 9.2393e-01 1.1117e+00 1.6921e+00 1.1117e+00
1.7783e+02 1.7783e+02 -5.0000e+00 3.6782e-01 1.0316e+00 6.9053e+00 1.2698e+00 7.0349e+00 1.3202e+00
1.9953e+02 1.9953e+02 -6.0000e+00 7.9974e-01 1.1380e+00 1.0930e+00 1.3427e+00 1.5858e+00 1.3427e+00
1.9953e+02 1.9953e+02 -6.0000e+00 3.5937e+00 1.4995e+00 1.6590e+01 1.9617e+00 1.6599e+01 1.9612e+00
1.9953e+02 1.9953e+02 -6.0000e+00 1.1954e+00 7.7710e-01 1.1434e+00 1.9467e+00 1.7986e+00 1.9416e+00
1.9953e+02 1.9953e+02 -6.0000e+00 1.7961e+00 8.0912e-01 1.4182e+00 1.4208e+00 2.5905e+00 1.4208e+00
1.9953e+02 1.9953e+02 -6.0000e+00 9.2171e-01 1.2999e+00 1.3463e+00 1.6398e+00 1.1558e+00 1.6628e+00
1.9953e+02 1.9953e+02 -6.0000e+00 2.4026e+00 1.3263e+00 9.1150e+00 3.2677e+00 9.1233e+00 3.2611e+00
1.9953e+02 1.9953e+02 -6.0000e+00 2.4946e+00 1.3465e+00 1.0000e+06 1.0000e+06 1.0479e+01 1.3202e+00
1.9953e+02 1.9953e+02 -6.0000e+00 3.8443e-01 1.1127e+00 1.2311e+00 1.2230e+00 2.2792e+00 1.2230e+00
1.9953e+02 1.9953e+02 -6.0000e+00 1.4031e+00 8.6783e-01 1.0171e+00 1.1727e+00 5.2844e+00 1.1727e+00
1.9953e+02 1.9953e+02 -6.0000e+00 1.9532e+00 1.2545e+00 1.0000e+06 1.0000e+06 9.8528e+00 2.3648e+00
2.2387e+02 2.2387e+02 -7.0000e+00 1.2734e+00 9.1451e-01 1.2979e+00 1.7702e+00 1.3657e+00 1.7710e+00
2.2387e+02 2.2387e+02 -7.0000e+00 1.7355e+00 1.4021e+00 1.3769e+00 2.3635e+00 1.1043e+01 2.3335e+00
2.2387e+02 2.2387e+02 -7.0000e+00 1.0999e+00 1.4990e+00 1.0811e+00 2.3645e+00 9.6290e-01 2.3620e+00
2.2387e+02 2.2387e+02 -7.0000e+00 3.1999e+00 1.9697e+00 1.2829e+01 2.3449e+00 1.2876e+01 2.3439e+00
2.5119e+02 2.5119e+02 -8.0000e+00 2.1052e+00 3.4749e+00 1.0000e+06 1.0000e+06 8.9340e+00 6.7285e+00
2.5119e+02 2.5119e+02 -8.0000e+00 2.7761e+00 1.6492e+00 1.7017e+00 2.5283e+00 1.0427e+01 2.5324e+00
2.5119e+02 2.5119e+02 -8.0000e+00 1.1556e+00 1.9063e+00 1.5360e+00 4.0091e+00 1.5498e+00 3.8930e+00
2.5119e+02 2.5119e+02 -8.0000e+00 9.2641e-01 3.2614e+00 1.4184e+00 5.3305e+00 1.8332e+00 5.2296e+00
2.5119e+02 2.5119e+02 -8.0000e+00 1.3752e+00 3.7286e+00 1.3013e+00 2.5684e+00 1.5636e+00 2.6229e+00
2.5119e+02 2.5119e+02 -8.0000e+00 5.7993e+00 2.2685e+01 3.1686e+01 1.2755e+01 3.4810e+01 7.9435e+00
2.5119e+02 2.5119e+02 -8.0000e+00 8.9194e-01 2.3133e+00 1.5092e+00 1.3734e+00 4.2538e+00 1.3734e+00
2.5119e+02 2.5119e+02 -8.0000e+00 1.0186e+00 1.3081e+00 1.4769e+00 2.7496e+00 1.7022e+00 2.7476e+00
2.5119e+02 2.5119e+02 -8.0000e+00 1.1395e+00 5.0808e+00 1.3804e+00 6.3195e+00 1.2944e+00 6.1834e+00
2.5119e+02 2.5119e+02 -8.0000e+00 1.2902e+00 2.1493e+00 1.5532e+00 2.4292e+00 1.6519e+00 2.4292e+00
2.8184e+02 2.8184e+02 -9.0000e+00 8.6535e+00 2.4022e+00 3.2420e+01 4.7344e+00 3.4879e+01 3.0983e+00
2.8184e+02 2.8184e+02 -9.0000e+00 3.6867e+00 2.2003e+00 2.1339e+00 2.9381e+00 1.3979e+01 3.0212e+00
2.8184e+02 2.8184e+02 -9.0000e+00 1.2558e+00 2.5830e+00 1.4583e+00 3.0439e+00 1.4022e+00 3.0578e+00
2.8184e+02 2.8184e+02 -9.0000e+00 1.5806e+00 2.2103e+00 1.7020e+00 2.5749e+00 1.7871e+00 2.5861e+00
2.8184e+02 2.8184e+02 -9.0000e+00 1.5476e+00 1.2097e+00 1.3098e+00 2.1986e+00 1.3383e+00 2.1985e+00
2.8184e+02 2.8184e+02 -9.0000e+00 4.1780e+00 1.9230e+00 1.0000e+06 1.0000e+06 1.6972e+01 3.5519e+00
2.8184e+02 2.8184e+02 -9.0000e+00 1.5363e+00 2.5270e+00 1.5238e+00 2.5667e+00 2.0875e+00 2.5818e+00
2.8184e+02 2.8184e+02 -9.0000e+00 8.6927e+00 8.6143e+00 2.7198e+01 8.0508e+00 2.8805e+01 5.5941e+00
2.8184e+02 2.8184e+02 -9.0000e+00 1.2482e+00 3.7953e+00 1.7803e+00 5.1393e+00 9.7935e+00 4.9526e+00
2.8184e+02 2.8184e+02 -9.0000e+00 1.4483e+00 2.7139e+00 1.3913e+00 2.8262e+00 1.4774e+00 2.8588e+00
3.1623e+02 3.1623e+02 -1.0000e+01 2.1114e+00 2.7582e+00 2.0995e+00 5.0850e+00 2.0279e+00 5.0646e+00
3.1623e+02 3.1623e+02 -1.0000e+01 1.1853e+00 3.3421e+00 1.8493e+00 4.0229e+00 1.2230e+01 3.9628e+00
3.1623e+02 3.1623e+02 -1.0000e+01 1.8370e+00 3.2937e+00 1.8155e+00 4.7654e+00 2.6607e+00 4.7802e+00
3.1623e+02 3.1623e+02 -1.0000e+01 2.3325e+00 5.2338e+00 1.7741e+01 7.4969e+00 1.7747e+01 7.4952e+00
3.1623e+02 3.1623e+02 -1.0000e+01 3.1839e+00 8.7241e+00 1.0000e+06 1.0000e+06 1.4221e+01 1.0243e+01
3.1623e+02 3.1623e+02 -1.0000e+01 2.5027e-01 2.5712e+00 2.2833e+00 2.7810e+00 1.0735e+01 3.0641e+00
3.1623e+02 3.1623e+02 -1.0000e+01 1.6188e+01 4.0279e+01 4.1697e+01 2.7554e+01 4.5651e+01 2.1662e+01
3.1623e+02 3.1623e+02 -1.0000e+01 1.0823e+01 1.0452e+01 4.5276e+01 1.0491e+01 4.8546e+01 5.5285e+00
3.1623e+02 3.1623e+02 -1.0000e+01 1.2565e+01 1.4213e+01 3.3026e+01 1.4387e+01 3.6626e+01 8.8132e+00
3.1623e+02 3.1623e+02 -1.0000e+01 6.3855e-01 3.8764e+00 2.7108e+00 4.0126e+00 1.8281e+01 4.4329e+00
3.5481e+02 3.5481e+02 -1.1000e+01 4.6234e+00 5.8656e+00 3.2688e+01 5.8120e+00 2.5968e+01 5.7278e+00
3.5481e+02 3.5481e+02 -1.1000e+01 1.7356e+00 3.2177e+00 1.8745e+00 4.9359e+00 4.0471e+00 4.8654e+00
3.5481e+02 3.5481e+02 -1.1000e+01 1.2357e+01 9.0220e+00 3.4076e+01 1.7434e+01 3.7285e+01 1.1334e+01
3.5481e+02 3.5481e+02 -1.1000e+01 5.2921e+00 3.8334e+00 2.8378e+00 7.5067e+00 1.7846e+01 7.2435e+00
3.5481e+02 3.5481e+02 -1.1000e+01 8.2506e-02 2.6140e+00 2.6692e+00 3.0898e+00 1.9686e+01 3.1998e+00
3.5481e+02 3.5481e+02 -1.1000e+01 7.9513e+00 4.0064e+00 2.9655e+01 6.9893e+00 3.0333e+01 6.4911e+00
3.5481e+02 3.5481e+02 -1.1000e+01 5.5602e-01 4.1204e+00 2.7186e+00 7.2988e+00 1.6586e+01 6.9414e+00
3.5481e+02 3.5481e+02 -1.1000e+01 1.8620e+00 5.1499e+00 3.1759e+00 6.6498e+00 2.2259e+01 6.6487e+00
3.5481e+02 3.5481e+02 -1.1000e+01 1.5380e+00 5.5314e+00 2.1494e+00 4.8067e+00 5.0371e+00 4.7779e+00
3.5481e+02 3.5481e+02 -1.1000e+01 2.5484e+00 5.1222e+00 1.0000e+06 1.0000e+06 8.4429e+00 4.0660e+00
3.9811e+02 3.9811e+02 -1.2000e+01 3.1989e+00 2.8001e+00 2.3338e+00 4.1831e+00 5.0408e+00 4.1887e+00
3.9811e+02 3.9811e+02 -1.2000e+01 2.5460e+00 2.4174e+00 2.0066e+00 4.9591e+00 4.5832e+00 4.9165e+00
3.9811e+02 3.9811e+02 -1.2000e+01 8.4817e+00 2.2548e+01 3.9273e+01 2.1293e+01 4.1643e+01 1.6251e+01
3.9811e+02 3.9811e+02 -1.2000e+01 2.9082e+00 1.5699e+01 2.5196e+01 1.9980e+01 4.0983e+01 1.4153e+01
3.9811e+02 3.9811e+02 -1.2000e+01 1.3081e+00 5.4200e+00 2.2090e+00 5.8183e+00 3.3126e+00 5.8157e+00
3.9811e+02 3.9811e+02 -1.2000e+01 2.1116e+00 5.0092e+00 2.7753e+00 7.6106e+00 1.8162e+01 7.2459e+00
3.9811e+02 3.9811e+02 -1.2000e+01 2.5346e+00 7.7239e+00 2.2119e+00 9.6431e+00 2.6445e+00 9.4842e+00
3.9811e+02 3.9811e+02 -1.2000e+01 1.8511e+00 4.9715e+00 3.3033e+00 5.7584e+00 2.5051e+01 5.6870e+00
3.9811e+02 3.9811e+02 -1.2000e+01 1.8985e+00 3.2805e+00 2.1527e+00 4.2467e+00 4.0164e+00 4.4273e+00
3.9811e+02 3.9811e+02 -1.2000e+01 1.9450e+00 6.0833e+00 2.3397e+00 5.9016e+00 2.0114e+00 5.9015e+00
4.4668e+02 4.4668e+02 -1.3000e+01 2.5769e+00 5.1491e+00 2.7296e+00 5.3015e+00 2.8314e+00 5.3510e+00
4.4668e+02 4.4668e+02 -1.3000e+01 8.5048e+00 1.4854e+01 3.9112e+00 1.5304e+01 3.5073e+01 1.5283e+01
4.4668e+02 4.4668e+02 -1.3000e+01 1.5240e+01 4.5964e+00 1.0000e+06 1.0000e+06 5.6139e+01 8.9927e+00
4.4668e+02 4.4668e+02 -1.3000e+01 3.7031e+00 3.4040e+00 2.4853e+00 6.1776e+00 1.0345e+01 6.1551e+00
4.4668e+02 4.4668e+02 -1.3000e+01 3.7502e+00 1.5928e+01 2.3761e+00 2.0093e+01 8.3625e+00 1.9723e+01
4.4668e+02 4.4668e+02 -1.3000e+01 1.5877e+00 1.3226e+01 2.4685e+00 1.4016e+01 2.9488e+00 1.3960e+01
4.4668e+02 4.4668e+02 -1.3000e+01 6.5545e-01 1.3656e+01 3.3997e+00 1.6081e+01 2.0761e+01 1.6170e+01
4.4668e+02 4.4668e+02 -1.3000e+01 2.6709e+00 7.3352e+00 2.7324e+00 1.1359e+01 3.2603e+00 1.1205e+01
4.4668e+02 4.4668e+02 -1.3000e+01 3.3032e+00 5.7593e+00 2.2479e+00 8.0276e+00 4.2831e+00 7.9673e+00
4.4668e+02 4.4668e+02 -1.3000e+01 6.4112e-01 5.5100e+00 3.2306e+00 5.1799e+00 2.1069e+01 5.2095e+00
5.0119e+02 5.0119e+02 -1.4000e+01 2.0940e+00 9.4077e+00 2.7192e+00 1.2588e+01 4.1008e+00 1.2581e+01
5.0119e+02 5.0119e+02 -1.4000e+01 9.6820e+00 7.7006e+00 4.3307e+00 7.5867e+00 4.3941e+01 7.4016e+00
5.0119e+02 5.0119e+02 -1.4000e+01 2.9940e+00 9.1514e+00 2.7516e+00 9.5448e+00 4.6088e+00 9.5116e+00
5.0119e+02 5.0119e+02 -1.4000e+01 4.1796e+00 6.5509e+01 3.4312e+00 6.1444e+01 6.3180e+00 6.1409e+01
5.0119e+02 5.0119e+02 -1.4000e+01 2.0248e+00 6.2359e+00 3.3091e+00 7.1830e+00 2.6188e+00 7.1493e+00
5.0119e+02 5.0119e+02 -1.4000e+01 6.6991e+00 2.2158e+01 3.5309e+00 2.3854e+01 2.6860e+01 2.3498e+01
5.0119e+02 5.0119e+02 -1.4000e+01 6.4841e+00 1.1671e+01 3.5931e+00 1.4867e+01 3.1298e+01 1.4926e+01
5.0119e+02 5.0119e+02 -1.4000e+01 9.7563e-01 3.0100e+00 3.0719e+00 7.0521e+00 6.5044e+00 6.9836e+00
5.0119e+02 5.0119e+02 -1.4000e+01 3.7679e+00 1.0902e+01 2.5662e+00 1.1998e+01 1.5136e+01 1.1898e+01
5.0119e+02 5.0119e+02 -1.4000e+01 5.0219e+00 1.2961e+01 3.6497e+00 1.3718e+01 2.6059e+01 1.3539e+01
5.6234e+02 5.6234e+02 -1.5000e+01 3.4058e+00 1.3752e+01 3.2615e+00 1.6452e+01 7.2146e+00 1.6193e+01
5.6234e+02 5.6234e+02 -1.5000e+01 4.3925e+00 2.5106e+01 3.4848e+00 2.7746e+01 3.1288e+01 2.7244e+01
5.6234e+02 5.6234e+02 -1.5000e+01 2.8119e+00 1.5468e+01 2.7076e+00 1.6114e+01 4.5458e+00 1.6106e+01
5.6234e+02 5.6234e+02 -1.5000e+01 8.1705e+00 1.4154e+01 4.6077e+00 1.3691e+01 3.4077e+01 1.3285e+01
5.6234e+02 5.6234e+02 -1.5000e+01 4.2728e+00 2.7061e+01 3.2264e+00 2.9016e+01 4.5925e+00 2.8743e+01
5.6234e+02 5.6234e+02 -1.5000e+01 3.1420e+00 2.4136e+01 3.2879e+00 2.1241e+01 3.4450e+00 2.1155e+01
5.6234e+02 5.6234e+02 -1.5000e+01 2.6061e+00 1.6067e+01 3.2377e+00 1.6989e+01 4.2064e+00 1.6932e+01
5.6234e+02 5.6234e+02 -1.5000e+01 3.6452e+00 1.1464e+01 1.0000e+06 1.0000e+06 4.5316e+01 1.4724e+01
5.6234e+02 5.6234e+02 -1.5000e+01 4.4243e+00 2.1152e+01 4.2438e+00 2.0425e+01 4.3007e+00 2.0412e+01
5.6234e+02 5.6234e+02 -1.5000e+01 1.3665e+01 3.6397e+01 5.5141e+01 3.0382e+01 5.5203e+01 3.0369e+01
6.3096e+02 6.3096e+02 -1.6000e+01 3.6284e+00 1.9597e+01 3.6494e+00 2.3560e+01 3.7868e+00 2.3346e+01
6.3096e+02 6.3096e+02 -1.6000e+01 1.3829e+00 1.1617e+01 4.4118e+00 1.5636e+01 1.1746e+01 1.5626e+01
6.3096e+02 6.3096e+02 -1.6000e+01 3.6801e+00 2.6146e+01 5.4506e+01 2.2046e+01 4.3121e+01 2.2430e+01
6.3096e+02 6.3096e+02 -1.6000e+01 7.0100e+00 2.4279e+01 1.0000e+06 1.0000e+06 2.2244e+01 2.5859e+01
6.3096e+02 6.3096e+02 -1.6000e+01 3.9503e+00 2.5576e+01 3.9943e+00 2.4815e+01 4.1667e+00 2.4636e+01
