# x	res_f2_nosym	res_f2_sym	res_f2_NN_SR
9.34147526e-01	3.85510004e-03	-2.93118679e-03	-1.07223490e-03
9.38921643e-01	3.95762164e-03	-2.18727451e-03	-1.07946148e-03
9.43577126e-01	3.93409895e-03	-1.58548487e-03	-1.08650849e-03
9.48135744e-01	3.79208203e-03	-1.11504916e-03	-1.09340887e-03
9.52621773e-01	3.53722090e-03	-7.67560654e-04	-1.10019937e-03
9.57062236e-01	3.17146761e-03	-5.36820461e-04	-1.10692090e-03
9.61484841e-01	2.69456121e-03	-4.19543062e-04	-1.11361539e-03
9.65917990e-01	2.10347958e-03	-4.15368002e-04	-1.12032585e-03
9.70390737e-01	1.39147991e-03	-5.26411296e-04	-1.12709625e-03
9.74924738e-01	5.51003031e-04	-7.57918693e-04	-1.13395937e-03
9.79539667e-01	-4.27968069e-04	-1.11713187e-03	-1.14094499e-03
9.84259384e-01	-1.55899451e-03	-1.61397979e-03	-1.14808922e-03
9.89107499e-01	-2.71235309e-03	-2.10426650e-03	-1.15542781e-03
9.94107376e-01	-3.75892325e-03	-2.38057701e-03	-1.16299613e-03
9.99282133e-01	-3.91566342e-03	-1.98479330e-03	-1.17082916e-03
1.00464952e+00	-2.51399977e-03	-9.06387998e-04	-1.17895377e-03
1.01021963e+00	-1.24288546e-03	2.89137431e-05	-1.18738525e-03
1.01600751e+00	-1.21254695e-04	8.01864790e-04	-1.19614636e-03
1.02202712e+00	8.28585682e-04	1.38889915e-03	-1.20525825e-03
1.02829123e+00	1.58113445e-03	1.76381151e-03	-1.21474022e-03
1.03481139e+00	2.10708059e-03	1.89695932e-03	-1.22460979e-03
1.04159539e+00	2.37420618e-03	1.75518214e-03	-1.23487873e-03
1.04864032e+00	2.34734929e-03	1.30379117e-03	-1.24554265e-03
1.05594682e+00	1.98942863e-03	5.05362378e-04	-1.25660249e-03
1.06351415e+00	1.26177146e-03	-6.78151115e-04	-1.26805715e-03
1.07133947e+00	1.25520442e-04	-2.28605368e-03	-1.27990234e-03
1.07941785e+00	-1.07186608e-03	-3.56950931e-03	-1.29213058e-03
1.08774190e+00	-1.29840259e-03	-2.79799585e-03	-1.30473071e-03
1.09629777e+00	-2.00240013e-03	-2.47615275e-03	-1.31768172e-03
1.10506628e+00	-3.22346135e-03	-2.64590725e-03	-1.33095462e-03
1.11402652e+00	-2.61450717e-03	-3.07849953e-03	-1.34451774e-03
1.12315682e+00	-1.78671725e-03	-3.99658926e-03	-1.35833826e-03
1.13243004e+00	-1.52047251e-03	-5.39495324e-03	-1.37237514e-03
1.14181916e+00	-1.15635590e-04	-4.72629328e-03	-1.38658745e-03
1.15129383e+00	8.52279529e-04	-4.66341509e-03	-1.40092926e-03
1.16082236e+00	1.20022045e-03	-5.22569670e-03	-1.41535259e-03
1.17036882e+00	9.14579660e-04	-6.42346737e-03	-1.42980307e-03
1.17989151e+00	5.58866892e-04	-7.71667179e-03	-1.44421758e-03
1.18935003e+00	1.26857156e-03	-6.12672573e-03	-1.45853493e-03
1.19870393e+00	1.34230470e-03	-5.18237735e-03	-1.47269393e-03
1.20790936e+00	8.01039701e-04	-4.86730241e-03	-1.48662819e-03
1.21691525e+00	-3.23170992e-04	-5.15341219e-03	-1.50026040e-03
1.22567624e+00	-1.98462122e-03	-5.99982851e-03	-1.51352192e-03
1.23414731e+00	-3.60153685e-03	-6.92431698e-03	-1.52634457e-03
1.24228341e+00	-1.87946947e-03	-5.64511211e-03	-1.53866019e-03
1.25003549e+00	-6.98663006e-04	-5.14600397e-03	-1.55039451e-03
1.25735281e+00	2.84948463e-06	-5.46653232e-03	-1.56147075e-03
1.26418749e+00	8.97323425e-04	-5.94028300e-03	-1.57181639e-03
1.27049160e+00	1.41094104e-03	-4.80916127e-03	-1.58135892e-03
1.27621583e+00	1.61477111e-03	-4.04486872e-03	-1.59002369e-03
1.28130047e+00	1.58559366e-03	-3.57598977e-03	-1.59772030e-03
1.28573160e+00	1.39808077e-03	-3.32981926e-03	-1.60442772e-03
1.28945992e+00	1.12323447e-03	-3.13098744e-03	-1.61007128e-03
1.29245462e+00	8.24229016e-04	-2.95136760e-03	-1.61460435e-03
1.29468822e+00	5.56203308e-04	-2.86265951e-03	-1.61798534e-03
1.29612865e+00	3.62642957e-04	-2.82602672e-03	-1.62016573e-03
1.29675068e+00	2.73934425e-04	-2.81519550e-03	-1.62110730e-03
1.29653514e+00	3.05302679e-04	-2.81857675e-03	-1.62078104e-03
1.29546328e+00	4.54258293e-04	-2.84062687e-03	-1.61915856e-03
1.29352495e+00	7.00773790e-04	-2.90387671e-03	-1.61622451e-03
1.29071152e+00	1.00681594e-03	-3.04749200e-03	-1.61196581e-03
1.28702086e+00	1.31549869e-03	-3.28603949e-03	-1.60637927e-03
1.28245518e+00	1.55155452e-03	-3.49713770e-03	-1.59946819e-03
1.27702067e+00	1.62380911e-03	-3.95715259e-03	-1.59124197e-03
1.27072840e+00	1.42422934e-03	-4.77274637e-03	-1.58171737e-03
1.26359765e+00	8.33688592e-04	-6.05952897e-03	-1.57092356e-03
1.25564057e+00	-1.25073898e-04	-5.35514306e-03	-1.55887893e-03
1.24688295e+00	-1.12494873e-03	-5.14045404e-03	-1.54562251e-03
1.23734675e+00	-2.86572636e-03	-6.36255205e-03	-1.53118756e-03
1.22705658e+00	-2.29802166e-03	-6.18454252e-03	-1.51561134e-03
1.21603713e+00	-1.87322310e-04	-5.09934109e-03	-1.49893119e-03
1.20432581e+00	1.08452240e-03	-4.91730770e-03	-1.48120377e-03
1.19195796e+00	1.35218844e-03	-5.80039873e-03	-1.46248256e-03
1.17896884e+00	4.55655875e-04	-7.90568369e-03	-1.44282092e-03
1.16539345e+00	1.14279255e-03	-5.71972862e-03	-1.42227186e-03
1.15126696e+00	8.50478294e-04	-4.66292155e-03	-1.40088859e-03
1.13662453e+00	-9.07288448e-04	-5.02182688e-03	-1.37872435e-03
1.12150259e+00	-1.89485242e-03	-3.78858139e-03	-1.35583427e-03
1.10593804e+00	-3.37280309e-03	-2.69056833e-03	-1.33227420e-03
1.08996707e+00	-1.43529549e-03	-2.66794935e-03	-1.30809895e-03
1.07362536e+00	-2.80706066e-04	-2.82978811e-03	-1.28336250e-03
1.05694391e+00	1.91423762e-03	3.70209104e-04	-1.25811178e-03
1.03995530e+00	2.33604528e-03	1.81569673e-03	-1.23239612e-03
1.02269285e+00	9.20087207e-04	1.44000735e-03	-1.20626596e-03
1.00519116e+00	-2.38181115e-03	-8.07143978e-04	-1.17977365e-03
9.87472093e-01	-2.40192487e-03	-2.02720351e-03	-1.15295230e-03
9.69561868e-01	1.53204312e-03	-4.97137405e-04	-1.12584159e-03
9.51485191e-01	3.61266425e-03	-8.44749899e-04	-1.09847892e-03
9.33252611e-01	3.88819455e-03	-3.08489324e-03	-1.07088027e-03
9.14878993e-01	3.58317166e-03	-5.05367548e-03	-1.04306812e-03
8.96386959e-01	1.40539548e-03	-6.88730934e-03	-1.01507673e-03
8.77799157e-01	1.86086565e-03	-5.97036511e-03	-9.86940375e-04
8.59138233e-01	5.54214150e-03	-3.15207510e-03	-9.58693334e-04
8.40426834e-01	6.93465536e-03	-2.12855870e-03	-9.30369889e-04
8.21687607e-01	-2.14718965e-03	-2.87296561e-03	-9.02004321e-04
8.02943199e-01	-1.29633187e-02	-5.34957039e-03	-8.73630911e-04
7.84191754e-01	-1.24226780e-02	-4.02748299e-03	-8.45246849e-04
7.65419968e-01	-6.26315602e-03	-1.75466069e-03	-8.16831996e-04
7.46638202e-01	-1.72006345e-03	-7.37212660e-04	-7.88402037e-04
7.27856848e-01	1.22039214e-03	-1.26482353e-03	-7.59972701e-04
7.09086297e-01	2.56375257e-03	-1.49872120e-03	-7.31559719e-04
6.90336941e-01	2.40913001e-03	-3.05005941e-03	-7.03178819e-04
6.71619171e-01	8.02412820e-04	-5.21306674e-03	-6.74845730e-04
6.52943371e-01	1.34575545e-03	-3.95977319e-03	-6.46576171e-04
6.34305382e-01	4.27661776e-03	-1.46280290e-03	-6.18363848e-04
6.15698031e-01	5.88396905e-03	-2.88836971e-04	-5.90197901e-04
5.97125278e-01	6.21254229e-03	-3.92427212e-04	-5.62084324e-04
5.78591084e-01	5.30878767e-03	-1.71883837e-03	-5.34029114e-04
5.60099408e-01	3.21816504e-03	-2.63477266e-03	-5.06038266e-04
5.41654214e-01	-1.27948383e-05	-2.22749482e-03	-4.78117774e-04
5.23259459e-01	-3.09953950e-03	-1.95906422e-03	-4.50273635e-04
5.04919086e-01	-1.01137205e-04	-9.72199483e-04	-4.22511812e-04
4.86633546e-01	3.37951878e-03	1.63863068e-05	-3.94832990e-04
4.68403255e-01	5.87758231e-03	7.06789965e-04	-3.67237797e-04
4.50230772e-01	7.43829219e-03	9.90410733e-04	-3.39730111e-04
4.32118661e-01	8.55539758e-03	1.06142480e-03	-3.12313808e-04
4.14069482e-01	9.47474764e-03	1.22957752e-03	-2.84992766e-04
3.96085796e-01	1.05349433e-02	1.61221742e-03	-2.57770861e-04
3.78170165e-01	9.92967193e-03	1.70798605e-03	-2.30651970e-04
3.60325445e-01	7.84541601e-03	1.51513452e-03	-2.03640417e-04
3.42571068e-01	4.52788801e-03	8.07395887e-04	-1.76765617e-04
3.24917546e-01	5.86612357e-04	-5.38872348e-04	-1.50043481e-04
3.07364879e-01	4.65549780e-04	-2.11407964e-03	-1.23474008e-04
2.89913067e-01	2.01752731e-03	-2.53495625e-03	-9.70572003e-05
2.72562110e-01	3.03513529e-03	-3.47774504e-03	-7.07930563e-05
2.55312007e-01	5.51348868e-03	-3.24116704e-03	-4.46815763e-05
2.38162760e-01	7.52621933e-03	-1.54392377e-03	-1.87227604e-05
2.21126548e-01	9.10947666e-03	6.45170067e-04	7.06495326e-06
2.04240455e-01	1.02987173e-02	2.43497219e-03	3.26254320e-05
1.87507042e-01	1.11324452e-02	3.33805009e-03	5.79547992e-05
1.70926309e-01	1.16476801e-02	3.70247037e-03	8.30530550e-05
1.54498256e-01	1.18801510e-02	3.17863283e-03	1.07920199e-04
1.38222882e-01	1.18635410e-02	2.87752981e-03	1.32556232e-04
1.22117718e-01	1.16309035e-02	2.55512774e-03	1.56934620e-04
1.06216825e-01	1.12381318e-02	2.05010557e-03	1.81003801e-04
9.05210792e-02	1.08581000e-02	1.39353808e-03	2.04762451e-04
7.50304800e-02	9.55263068e-03	6.14258546e-04	2.28210571e-04
5.97469726e-02	8.64301338e-03	5.84945965e-04	2.51345217e-04
4.47025276e-02	5.74434958e-03	3.26376775e-04	2.74117993e-04
2.99084293e-02	2.83485753e-03	2.36137715e-05	2.96511820e-04
1.53646778e-02	-6.38528585e-05	-3.12482458e-04	3.18526696e-04
1.08401074e-03	-2.22652564e-03	-6.61521871e-04	3.40143342e-04
-1.29139174e-02	-1.95037459e-03	-9.70818819e-04	3.61332006e-04
-2.66202628e-02	-1.66562414e-03	-7.59350418e-04	3.82079301e-04
-4.00194387e-02	-1.35811546e-03	-1.00105011e-03	4.02361633e-04
-5.31034008e-02	-1.01633889e-03	-1.21687127e-03	4.22166827e-04
-6.58558444e-02	-6.31056991e-04	-1.44995030e-03	4.41470201e-04
-7.82737150e-02	-1.93819464e-04	-1.66738039e-03	4.60267131e-04
-9.03433301e-02	2.61278893e-04	-1.85009644e-03	4.78536908e-04
-1.02049915e-01	7.41931444e-04	-2.30173504e-03	4.96257166e-04
-1.13378829e-01	1.15179914e-03	-2.65890461e-03	5.13405742e-04
-1.24317477e-01	9.80958854e-04	-2.92187878e-03	5.29963573e-04
-1.34860016e-01	9.00602144e-04	-3.40635498e-03	5.45921816e-04
-1.44996470e-01	9.07889337e-04	-3.78739205e-03	5.61265366e-04
-1.54716386e-01	9.99105313e-04	-4.06894352e-03	5.75978402e-04
-1.64010105e-01	1.16792858e-03	-4.25615370e-03	5.90046304e-04
-1.72871763e-01	1.40814404e-03	-4.35559531e-03	6.03460197e-04
-1.81293516e-01	1.71179074e-03	-4.37461835e-03	6.16208205e-04
-1.89267124e-01	2.07045819e-03	-4.32163332e-03	6.28277854e-04
-1.96785087e-01	2.67090353e-03	-4.04227820e-03	6.39657795e-04
-2.03845158e-01	3.43466404e-03	-3.43873498e-03	6.50344624e-04
-2.10442832e-01	4.20367427e-03	-2.77328782e-03	6.60331523e-04
-2.16572842e-01	4.96696472e-03	-1.99545383e-03	6.69610520e-04
-2.22230504e-01	5.71520805e-03	-1.23435081e-03	6.78174523e-04
-2.27417404e-01	6.43844165e-03	-4.98898253e-04	6.86025933e-04
-2.32133460e-01	7.12776024e-03	2.01447196e-04	6.93164627e-04
-2.36378396e-01	7.77484882e-03	8.58385446e-04	6.99590186e-04
-2.40153039e-01	8.37154858e-03	1.46401100e-03	7.05303865e-04
-2.43459325e-01	8.91120653e-03	2.01123874e-03	7.10308590e-04
-2.46300293e-01	9.38788958e-03	2.49434419e-03	7.14608962e-04
-2.48680086e-01	9.79571218e-03	2.90811236e-03	7.18211255e-04
-2.50604555e-01	1.01320519e-02	3.24892243e-03	7.21124323e-04
-2.52082349e-01	1.03942575e-02	3.51440626e-03	7.23361260e-04
-2.53122333e-01	1.05805628e-02	3.70317032e-03	7.24935484e-04
-2.53734574e-01	1.06911106e-02	3.81519332e-03	7.25862233e-04
-2.53930428e-01	1.07137606e-02	3.83148049e-03	7.26158697e-04
-2.53722542e-01	1.06891214e-02	3.81289117e-03	7.25844020e-04
-2.53124277e-01	1.05810342e-02	3.70353736e-03	7.24938426e-04
-2.52149024e-01	1.04060996e-02	3.52639743e-03	7.23462187e-04
-2.50811941e-01	1.01686327e-02	3.28603962e-03	7.21438243e-04
-2.49129270e-01	9.87379980e-03	2.98712384e-03	7.18891185e-04
-2.47118312e-01	9.52702998e-03	2.63563036e-03	7.15847197e-04
-2.44797362e-01	9.13407975e-03	2.23733061e-03	7.12333975e-04
-2.42185777e-01	8.70140324e-03	1.79863404e-03	7.08380820e-04
-2.39303975e-01	8.23561879e-03	1.32596525e-03	7.04018636e-04
-2.36173421e-01	7.74288324e-03	8.26077138e-04	6.99279917e-04
-2.32816252e-01	7.23024778e-03	3.05395050e-04	6.94198169e-04
-2.29255136e-01	6.70323608e-03	-2.29693074e-04	6.88807708e-04
-2.25514010e-01	6.16868890e-03	-7.73031939e-04	6.83144767e-04
-2.21617750e-01	5.63208179e-03	-1.31886287e-03	6.77246998e-04
-2.17592013e-01	5.09876483e-03	-1.86153776e-03	6.71153240e-04
-2.13462159e-01	4.57353245e-03	-2.39623237e-03	6.64901878e-04
-2.09254666e-01	4.06103274e-03	-2.91631678e-03	6.58532996e-04
-2.04996917e-01	3.56499754e-03	-3.33045520e-03	6.52088043e-04
-2.00717037e-01	3.08900527e-03	-3.72441658e-03	6.45609588e-04
-1.96443063e-01	2.63527444e-03	-4.06211206e-03	6.39140074e-04
-1.92203147e-01	2.22059287e-03	-4.28413652e-03	6.32722113e-04
-1.88026476e-01	2.01007098e-03	-4.33447093e-03	6.26399886e-04
-1.83942786e-01	1.82303262e-03	-4.36482358e-03	6.20218405e-04
-1.79981966e-01	1.65951283e-03	-4.37666445e-03	6.14222910e-04
-1.76172654e-01	1.51819858e-03	-4.37205163e-03	6.08456756e-04
-1.72544955e-01	1.39782030e-03	-4.35332756e-03	6.02965507e-04
-1.69129567e-01	1.29719288e-03	-4.32318240e-03	5.97795635e-04
-1.65957603e-01	1.21409331e-03	-4.28482260e-03	5.92994233e-04
-1.63060587e-01	1.14688173e-03	-4.24082682e-03	5.88609020e-04
-1.60470455e-01	1.09384666e-03	-4.19462015e-03	5.84688337e-04
-1.58218595e-01	1.05297996e-03	-4.14917933e-03	5.81279696e-04
-1.56332901e-01	1.02244720e-03	-4.10735205e-03	5.78425322e-04
-1.54843770e-01	1.00072674e-03	-4.07200105e-03	5.76171223e-04
-1.53782068e-01	9.86536052e-04	-4.04554138e-03	5.74564126e-04
-1.53178778e-01	9.78996121e-04	-4.03002921e-03	5.73650925e-04
-1.53064994e-01	9.77592999e-04	-4.02717060e-03	5.73478690e-04
-1.53471922e-01	9.82540883e-04	-4.03763052e-03	5.74094657e-04
-1.54429923e-01	9.95085678e-04	-4.06190649e-03	5.75544783e-04
-1.55965980e-01	1.01694105e-03	-4.09883621e-03	5.77869913e-04
-1.58109144e-01	1.05113061e-03	-4.14690106e-03	5.81114020e-04
-1.60888590e-01	1.10195062e-03	-4.20256474e-03	5.85321267e-04
-1.64333334e-01	1.17531029e-03	-4.26121446e-03	5.90535576e-04
-1.68472232e-01	1.27894200e-03	-4.31610131e-03	5.96800626e-04
-1.73333980e-01	1.42294923e-03	-4.35859700e-03	6.04159854e-04
-1.78946133e-01	1.61957769e-03	-4.37685819e-03	6.12654970e-04
-1.85332892e-01	1.88464201e-03	-4.35670936e-03	6.22322608e-04
-1.92520168e-01	2.23805368e-03	-4.27898406e-03	6.33201988e-04
-2.00533685e-01	3.06884041e-03	-3.74076674e-03	6.45332048e-04
-2.09398752e-01	4.07810342e-03	-2.90109385e-03	6.58751100e-04
-2.19140264e-01	5.30119606e-03	-1.65529184e-03	6.73496827e-04
-2.29782700e-01	6.78034877e-03	-1.51477704e-04	6.89606282e-04
-2.41348697e-01	8.56495095e-03	1.66006577e-03	7.07113732e-04
-2.53856346e-01	1.07124660e-02	3.83732353e-03	7.26046560e-04
-2.67325842e-01	1.08971860e-02	2.81318682e-03	7.46435337e-04
-2.81776890e-01	1.00879011e-02	2.31620046e-03	7.68309888e-04
-2.97228437e-01	9.18650739e-03	1.70987957e-03	7.91698893e-04
-3.13698674e-01	8.61048361e-03	6.41998257e-04	8.16629891e-04
-3.31205038e-01	7.77932724e-03	-8.06543027e-04	8.43129275e-04
-3.49760730e-01	7.29993427e-03	-1.89113176e-03	8.71217027e-04
-3.69369717e-01	5.08935975e-03	-2.42720319e-03	9.00899149e-04
-3.90042410e-01	3.68217311e-03	-2.06857242e-03	9.32191406e-04
-4.11789719e-01	3.28123563e-03	-1.73071033e-03	9.65110307e-04
-4.34622552e-01	-8.88898993e-04	-1.78213420e-03	9.99672366e-04
-4.58538723e-01	-4.83987183e-03	-1.24451965e-03	1.03587427e-03
-4.83521721e-01	-7.28546308e-03	-1.45824478e-03	1.07369104e-03
-5.09569923e-01	-7.90129233e-03	1.11956118e-04	1.11312020e-03
-5.36681897e-01	6.18173027e-03	1.36656904e-03	1.15415960e-03
-5.64856123e-01	2.33233001e-02	2.19676162e-03	1.19680692e-03
-5.94056812e-01	2.15351817e-02	2.39008400e-04	1.24100801e-03
-6.24239269e-01	8.63913099e-03	9.74873726e-05	1.28669519e-03
-6.55379677e-01	-1.08817479e-03	2.83416847e-03	1.33383243e-03
-6.87454218e-01	-6.73591896e-03	2.66653494e-03	1.38238366e-03
-7.20436701e-01	-8.08736955e-03	1.25971688e-04	1.43230924e-03
-7.54233403e-01	-4.59860012e-03	3.26978714e-04	1.48346731e-03
-7.88761368e-01	-4.11307562e-03	2.93761742e-03	1.53573229e-03
-8.23960710e-01	2.15792747e-03	2.42957564e-03	1.58901354e-03
-8.59771544e-01	1.48252497e-02	2.93765464e-03	1.64322040e-03
-8.96126774e-01	2.15581929e-02	5.80534098e-03	1.69825131e-03
-9.32884422e-01	9.95602997e-03	2.90676744e-03	1.75389136e-03
-9.69915479e-01	-5.96356785e-03	-1.01222118e-03	1.80994527e-03
-1.00708970e+00	-8.33551114e-03	-9.08453889e-04	1.86621589e-03
-1.04426218e+00	-2.35764641e-03	-2.41349596e-03	1.92248386e-03
-1.08127329e+00	4.03895474e-03	1.90434850e-03	1.97850759e-03
-1.11795113e+00	6.90930833e-03	2.41687645e-03	2.03402684e-03
-1.15412416e+00	1.56150460e-03	3.88125777e-03	2.08878195e-03
-1.18960230e+00	1.21493404e-02	5.43541362e-03	2.14248520e-03
-1.22418108e+00	1.55655863e-02	5.23908162e-03	2.19482711e-03
-1.25764338e+00	8.12461520e-03	4.32523633e-03	2.24547900e-03
-1.28976929e+00	3.95465076e-03	2.04724252e-03	2.29410798e-03
-1.32036675e+00	5.01478230e-03	3.44408070e-03	2.34042336e-03
-1.34921711e+00	5.72736080e-03	5.07099445e-03	2.38409414e-03
-1.37609173e+00	1.78077976e-02	-4.57219682e-03	2.42477426e-03
-1.40075491e+00	7.41489911e-03	-9.71905208e-03	2.46210692e-03
-1.42299711e+00	2.42440069e-03	-9.97920668e-03	2.49577493e-03
-1.44268993e+00	1.52890640e-03	-6.68556733e-03	2.52558396e-03
-1.45966111e+00	3.44812492e-03	-1.15657231e-03	2.55127323e-03
-1.47374109e+00	6.95416577e-03	5.34424431e-03	2.57258610e-03
-1.48476651e+00	1.09222900e-02	1.16574537e-02	2.58927528e-03
-1.49261178e+00	1.44047692e-02	1.68086245e-02	2.60115066e-03
-1.49722866e+00	1.67119175e-02	2.00976998e-02	2.60813924e-03
-1.49859462e+00	1.74594579e-02	2.22207961e-02	2.61020688e-03
-1.49670678e+00	1.64417141e-02	1.97165125e-02	2.60734926e-03
-1.49158495e+00	1.39179645e-02	1.61033092e-02	2.59959635e-03
-1.48327983e+00	1.03241101e-02	1.07432500e-02	2.58702488e-03
-1.47186594e+00	6.38638619e-03	4.37782887e-03	2.56974768e-03
-1.45745065e+00	3.05621975e-03	-2.01911575e-03	2.54792726e-03
-1.44016099e+00	1.45698729e-03	-7.29595479e-03	2.52175589e-03
-1.42014349e+00	2.82976372e-03	-1.01803805e-02	2.49145542e-03
-1.39756646e+00	8.47284271e-03	-9.33952854e-03	2.45728056e-03
-1.37260729e+00	1.96828303e-02	-3.43828828e-03	2.41949987e-03
-1.34545474e+00	3.87788883e-03	6.12784496e-03	2.37839905e-03
-1.31629581e+00	6.50204994e-03	3.48098852e-03	2.33426118e-03
-1.28532751e+00	4.05944662e-03	2.34229641e-03	2.28738446e-03
-1.25275971e+00	9.44527259e-03	4.36349979e-03	2.23808657e-03
-1.21880605e+00	1.44645138e-02	4.69954449e-03	2.18669093e-03
-1.18362773e+00	1.04473197e-02	6.34100669e-03	2.13344151e-03
-1.14740602e+00	2.03974413e-03	3.73880434e-03	2.07861270e-03
-1.11032974e+00	6.16237304e-03	1.84988759e-03	2.02249034e-03
-1.07257872e+00	2.18169261e-03	1.47148836e-03	1.96534662e-03
-1.03427808e+00	-4.80060970e-03	-2.84673964e-03	1.90737093e-03
-9.95562027e-01	-8.47865263e-03	5.56010807e-04	1.84876645e-03
-9.56559765e-01	-3.13186215e-03	-5.02894984e-04	1.78972872e-03
-9.17387083e-01	2.20240065e-02	5.54598954e-03	1.73043304e-03
-8.78132991e-01	2.20621084e-02	5.60368643e-03	1.67101412e-03
-8.38880027e-01	6.64907047e-03	1.12680444e-03	1.61159691e-03
-7.99698923e-01	-2.80455900e-03	4.12206697e-03	1.55228847e-03
-7.60649133e-01	-4.89724850e-03	5.75769195e-04	1.49317880e-03
-7.21783415e-01	-8.04393605e-03	1.09889950e-04	1.43434776e-03
-6.83140207e-01	-6.22266908e-03	3.06176762e-03	1.37585354e-03
-6.44745909e-01	1.81385143e-03	2.03060372e-03	1.31773609e-03
-6.06621228e-01	1.57629092e-02	-2.23950631e-04	1.26002676e-03
-5.68791823e-01	2.57802318e-02	2.01633675e-03	1.20276439e-03
-5.31264404e-01	3.18217004e-03	1.38368929e-03	1.14595914e-03
-4.94035582e-01	-7.77868762e-03	-1.01221933e-03	1.08960587e-03
-4.57092595e-01	-4.64470266e-03	-1.17872236e-03	1.03368527e-03
-4.20421522e-01	1.54947844e-03	-1.90201793e-03	9.78176267e-04
-3.84027682e-01	3.99071816e-03	-2.27367040e-03	9.23086911e-04
-3.47895751e-01	7.55273142e-03	-1.79744921e-03	8.68394007e-04
-3.12003153e-01	8.72227462e-03	8.13483317e-04	8.14063382e-04
-2.76321769e-01	1.05034099e-02	2.46333937e-03	7.60052470e-04
-2.40823465e-01	8.47956235e-03	1.57369370e-03	7.06318689e-04
-2.05498821e-01	3.62225634e-03	-3.28285235e-03	6.52847774e-04
-1.70324343e-01	1.33085904e-03	-4.33512869e-03	5.99604167e-04
-1.35272220e-01	8.99342081e-04	-3.42339537e-03	5.46545768e-04
-1.00312235e-01	6.65401406e-04	-2.23969918e-03	4.93626838e-04
-6.54147375e-02	-6.45174295e-04	-1.44100061e-03	4.40802497e-04
-3.05641720e-02	-1.57867953e-03	-8.18539631e-04	3.88049196e-04
4.26246848e-03	-2.27627947e-03	-5.83028862e-04	3.35332110e-04
3.90901702e-02	4.64654953e-03	2.17313476e-04	2.82613418e-04
7.39442349e-02	9.45661831e-03	5.55394774e-04	2.29854821e-04
1.08848543e-01	1.12953771e-02	2.14545318e-03	1.77020169e-04
1.43814954e-01	1.18954885e-02	2.97566828e-03	1.24091513e-04
1.78858788e-01	1.14379405e-02	3.65813361e-03	7.10456617e-05
2.13995687e-01	9.65622491e-03	1.44549138e-03	1.78589372e-05
2.49240060e-01	6.27616830e-03	-2.84162872e-03	-3.54904702e-05
2.84603809e-01	2.38300296e-03	-2.76928214e-03	-8.90205761e-05
3.20085831e-01	-5.99335478e-04	-1.01448183e-03	-1.42729713e-04
3.55686118e-01	7.04303783e-03	1.39457386e-03	-1.96617868e-04
3.91403775e-01	1.06835812e-02	1.58436598e-03	-2.50683685e-04
4.27235187e-01	8.73232213e-03	1.02392164e-03	-3.04921693e-04
4.63172999e-01	6.42029754e-03	8.17013895e-04	-3.59320760e-04
4.99194483e-01	1.09583714e-03	-5.55479744e-04	-4.13846480e-04
5.35275867e-01	-9.60575063e-04	-2.33848544e-03	-4.68462871e-04
5.71391444e-01	4.63367605e-03	-2.01078153e-03	-5.23131019e-04
6.07511168e-01	6.18355037e-03	-1.79632893e-04	-5.77805446e-04
6.43599935e-01	2.98253782e-03	-2.54033916e-03	-6.32433013e-04
6.79605900e-01	1.66303591e-03	-4.43720146e-03	-6.86935242e-04
7.15473575e-01	2.27687470e-03	-1.24885925e-03	-7.41228141e-04
7.51144361e-01	-2.66444124e-03	-8.35770738e-04	-7.95223011e-04
7.86553692e-01	-1.24608769e-02	-4.29620289e-03	-8.48822115e-04
8.21630792e-01	-2.17726768e-03	-2.87786068e-03	-9.01918321e-04
8.56293219e-01	5.94466890e-03	-2.88115477e-03	-9.54386836e-04
8.90453621e-01	3.15263769e-04	-7.01007257e-03	-1.00609544e-03
9.24020165e-01	3.96901633e-03	-4.83801697e-03	-1.05690511e-03
9.56894693e-01	3.18723829e-03	-5.43461133e-04	-1.10666729e-03
9.88972726e-01	-2.68612222e-03	-2.09893451e-03	-1.15522381e-03
1.02014347e+00	5.55467593e-04	1.22904106e-03	-1.20240696e-03
1.05028979e+00	2.29590113e-03	1.15272875e-03	-1.24803945e-03
1.07928865e+00	-1.07188821e-03	-3.58511806e-03	-1.29193502e-03
1.10701687e+00	-3.56427334e-03	-2.75208555e-03	-1.33390723e-03
1.13335023e+00	-1.50055151e-03	-5.30282120e-03	-1.37376803e-03
1.15816654e+00	1.16633566e-03	-5.00584452e-03	-1.41133249e-03
1.18135027e+00	7.09786863e-04	-7.42994264e-03	-1.44642569e-03
1.20279017e+00	1.17755144e-03	-4.96715099e-03	-1.47887927e-03
1.22238532e+00	-1.29462170e-03	-5.61619686e-03	-1.50854045e-03
1.24003241e+00	-2.30701816e-03	-5.94999444e-03	-1.53525285e-03
1.25564529e+00	-1.24824988e-04	-5.35584782e-03	-1.55888606e-03
1.26915087e+00	1.32699617e-03	-5.02435557e-03	-1.57932947e-03
1.28047407e+00	1.60410197e-03	-3.63866298e-03	-1.59646938e-03
1.28957853e+00	1.11276904e-03	-3.12243899e-03	-1.61025081e-03
1.29641660e+00	3.22240190e-04	-2.82035510e-03	-1.62060159e-03
1.30097401e+00	-4.06606297e-04	-2.82119046e-03	-1.62750016e-03
1.30325116e+00	-8.31580861e-04	-2.88227866e-03	-1.63094707e-03
