# noise_perc_th noise_perc SNR_dB Param_f1 Param_f2 SR_f1 SR_f2 SR_CC_f1 SR_CC_f2
6.3096e+01 6.1420e+01 4.0000e+00 4.8652e-02 3.5970e-03 5.6989e-01 1.9321e-01 9.9570e-02 1.6036e-02
7.0795e+01 7.3479e+01 3.0000e+00 6.3132e-02 1.3421e-02 1.0043e-01 1.9321e-01 9.9966e-02 6.6213e-03
7.0795e+01 6.9211e+01 3.0000e+00 9.5894e-02 4.4925e-02 1.0030e-01 1.9321e-01 9.9746e-02 5.2582e-02
7.0795e+01 7.0421e+01 3.0000e+00 3.7347e-02 4.5691e-02 9.9825e-02 1.9321e-01 9.9592e-02 3.4554e-02
7.0795e+01 6.8042e+01 3.0000e+00 4.7907e-02 1.4292e-02 1.0034e-01 1.9321e-01 9.9880e-02 9.3974e-03
7.0795e+01 6.8869e+01 3.0000e+00 1.9988e-02 6.5749e-03 1.0093e-01 1.9321e-01 1.0033e-01 1.0432e-02
7.0795e+01 6.9201e+01 3.0000e+00 2.5477e-02 3.0263e-02 1.0057e-01 1.9321e-01 1.0002e-01 3.3331e-02
7.0795e+01 7.2641e+01 3.0000e+00 4.6554e-02 1.1257e-02 5.6989e-01 1.9321e-01 9.9815e-02 6.3941e-03
7.0795e+01 7.2646e+01 3.0000e+00 6.5927e-02 2.1528e-02 1.0077e-01 1.9321e-01 1.0031e-01 1.9518e-02
7.0795e+01 7.2432e+01 3.0000e+00 1.7857e-02 5.6118e-02 1.0048e-01 1.9321e-01 1.0007e-01 5.3901e-02
7.0795e+01 7.2322e+01 3.0000e+00 1.7068e-02 1.7727e-02 5.6989e-01 1.9321e-01 9.9824e-02 2.3210e-02
7.9433e+01 8.1234e+01 2.0000e+00 7.2635e-02 1.5372e-02 1.0084e-01 1.9321e-01 1.0026e-01 1.3761e-02
7.9433e+01 7.6682e+01 2.0000e+00 1.2361e-02 1.3357e-02 1.0073e-01 1.9321e-01 9.9944e-02 1.6482e-02
7.9433e+01 8.0545e+01 2.0000e+00 8.4256e-03 1.5049e-02 1.0077e-01 1.9321e-01 1.0030e-01 1.8498e-02
7.9433e+01 8.0445e+01 2.0000e+00 5.3149e-02 3.4261e-02 1.0125e-01 1.9321e-01 1.0076e-01 4.1838e-02
7.9433e+01 8.0437e+01 2.0000e+00 2.2732e-02 5.7830e-02 1.0090e-01 1.9321e-01 1.0048e-01 6.2521e-02
7.9433e+01 8.0848e+01 2.0000e+00 8.1411e-02 6.6196e-02 5.6989e-01 1.9321e-01 9.9568e-02 8.1705e-02
7.9433e+01 8.1022e+01 2.0000e+00 6.5378e-02 2.2069e-02 1.0065e-01 1.9321e-01 1.0015e-01 1.9635e-02
7.9433e+01 7.7311e+01 2.0000e+00 6.5739e-02 3.3074e-02 1.0065e-01 1.9321e-01 1.0018e-01 2.8962e-02
7.9433e+01 7.9449e+01 2.0000e+00 4.2945e-02 3.1185e-02 1.0076e-01 1.9321e-01 1.0028e-01 3.0527e-02
7.9433e+01 8.1252e+01 2.0000e+00 7.7121e-02 1.3154e-02 1.0077e-01 1.9321e-01 1.0023e-01 1.1069e-02
8.9125e+01 9.1513e+01 1.0000e+00 3.8345e-02 3.5448e-02 5.6989e-01 1.9321e-01 1.0026e-01 3.9978e-02
8.9125e+01 9.1919e+01 1.0000e+00 7.9347e-02 6.5364e-02 5.6989e-01 1.9321e-01 9.9614e-02 7.3820e-02
8.9125e+01 9.0413e+01 1.0000e+00 3.6128e-02 1.6435e-02 5.6989e-01 1.9321e-01 9.9647e-02 7.6891e-03
8.9125e+01 8.8718e+01 1.0000e+00 5.2892e-02 6.7652e-03 5.6989e-01 1.9321e-01 9.9680e-02 1.5353e-02
8.9125e+01 8.9485e+01 1.0000e+00 3.7010e-02 1.8435e-02 5.6989e-01 1.9321e-01 9.9555e-02 4.0529e-03
8.9125e+01 9.1884e+01 1.0000e+00 7.7471e-02 7.1005e-02 5.6989e-01 1.9321e-01 9.9882e-02 7.5373e-02
8.9125e+01 9.1424e+01 1.0000e+00 8.2086e-02 2.3482e-02 1.0079e-01 1.9321e-01 1.0020e-01 2.6756e-02
8.9125e+01 8.9488e+01 1.0000e+00 4.9290e-02 4.5338e-02 5.6989e-01 1.9321e-01 9.9760e-02 5.0828e-02
8.9125e+01 9.1020e+01 1.0000e+00 7.2895e-02 3.5401e-02 5.6989e-01 1.9321e-01 9.9744e-02 4.0768e-02
8.9125e+01 9.0187e+01 1.0000e+00 3.9755e-02 5.1646e-03 5.6989e-01 1.9321e-01 9.9646e-02 1.4974e-02
1.0000e+02 1.0220e+02 0.0000e+00 1.1963e-02 8.1991e-02 5.6989e-01 1.9321e-01 9.9825e-02 8.7953e-02
1.0000e+02 1.0056e+02 0.0000e+00 5.8751e-02 4.7418e-02 5.6989e-01 1.9321e-01 9.9876e-02 5.5540e-02
1.0000e+02 9.7742e+01 0.0000e+00 4.1015e-02 2.3738e-02 1.0073e-01 1.9321e-01 1.0032e-01 2.4032e-02
1.0000e+02 1.0378e+02 0.0000e+00 2.0089e-02 2.6080e-02 9.9926e-02 1.9321e-01 9.9624e-02 1.4550e-02
1.0000e+02 1.0211e+02 0.0000e+00 2.5517e-02 6.9236e-02 1.0001e-01 1.9321e-01 9.9715e-02 5.8046e-02
1.0000e+02 9.8963e+01 0.0000e+00 9.6857e-02 8.1015e-02 1.0017e-01 1.9321e-01 9.9891e-02 7.7262e-02
1.0000e+02 1.0079e+02 0.0000e+00 4.8669e-02 2.5120e-02 1.0039e-01 1.9321e-01 9.9887e-02 3.3344e-02
1.0000e+02 1.0057e+02 0.0000e+00 7.0312e-02 2.9924e-02 1.0115e-01 1.9321e-01 1.0060e-01 3.8069e-02
1.0000e+02 1.0378e+02 0.0000e+00 6.4644e-02 2.9070e-02 5.6989e-01 1.9321e-01 1.0013e-01 3.0729e-02
1.0000e+02 9.8716e+01 0.0000e+00 6.9501e-03 5.6064e-02 5.6989e-01 1.9321e-01 9.9700e-02 6.5586e-02
1.1220e+02 1.1064e+02 -1.0000e+00 4.8506e-02 1.5172e-02 5.6989e-01 1.9321e-01 9.9972e-02 1.2817e-02
1.1220e+02 1.1275e+02 -1.0000e+00 1.2726e-01 3.8470e-02 5.6989e-01 1.9321e-01 9.9560e-02 2.9454e-02
1.1220e+02 1.0632e+02 -1.0000e+00 6.4320e-02 3.5063e-02 1.0076e-01 1.9321e-01 9.9951e-02 3.9616e-02
1.1220e+02 1.1078e+02 -1.0000e+00 7.7884e-02 2.6853e-02 5.6989e-01 1.9321e-01 9.9620e-02 3.7633e-02
1.1220e+02 1.0784e+02 -1.0000e+00 2.9154e-02 3.2331e-02 1.0044e-01 1.9321e-01 9.9906e-02 2.5720e-02
1.1220e+02 1.1569e+02 -1.0000e+00 2.9011e-02 5.6721e-02 1.0009e-01 1.9321e-01 9.9823e-02 5.2158e-02
1.1220e+02 1.1305e+02 -1.0000e+00 6.6347e-02 6.2019e-03 1.0006e-01 1.9321e-01 9.9744e-02 7.0636e-03
1.1220e+02 1.1261e+02 -1.0000e+00 5.6647e-03 3.2610e-02 9.9996e-02 1.9321e-01 9.9700e-02 2.3145e-02
1.1220e+02 1.1391e+02 -1.0000e+00 1.0814e-01 6.1817e-02 5.6989e-01 1.9321e-01 1.0038e-01 6.0747e-02
1.1220e+02 1.1082e+02 -1.0000e+00 1.5847e-02 6.7294e-02 1.0002e-01 1.9321e-01 9.9770e-02 5.9463e-02
1.2589e+02 1.2509e+02 -2.0000e+00 1.3960e-02 3.8800e-02 1.0029e-01 1.9321e-01 9.9876e-02 3.3736e-02
1.2589e+02 1.2882e+02 -2.0000e+00 2.3317e-02 8.9199e-02 5.6989e-01 1.9321e-01 9.9552e-02 1.0697e-01
1.2589e+02 1.2484e+02 -2.0000e+00 7.7997e-02 4.3702e-02 1.0065e-01 1.9321e-01 1.0002e-01 5.1623e-02
1.2589e+02 1.2981e+02 -2.0000e+00 3.9724e-02 6.0261e-02 5.6989e-01 1.9321e-01 9.9730e-02 6.5879e-02
1.2589e+02 1.2585e+02 -2.0000e+00 1.6911e-01 4.7954e-02 5.6989e-01 1.9321e-01 9.9572e-02 5.9775e-02
1.2589e+02 1.2055e+02 -2.0000e+00 6.8646e-02 2.3054e-02 1.0041e-01 1.9321e-01 9.9991e-02 1.5942e-02
1.2589e+02 1.2591e+02 -2.0000e+00 1.0780e-01 2.8207e-02 1.0090e-01 1.9321e-01 1.0046e-01 2.9121e-02
1.2589e+02 1.2321e+02 -2.0000e+00 1.0337e-01 1.3108e-02 1.0031e-01 1.9321e-01 9.9859e-02 7.8991e-03
1.2589e+02 1.2090e+02 -2.0000e+00 3.7404e-02 1.8248e-02 1.0050e-01 1.9321e-01 1.0006e-01 1.4185e-02
1.2589e+02 1.2666e+02 -2.0000e+00 3.6756e-02 7.0223e-02 1.0079e-01 1.9321e-01 1.0043e-01 7.2709e-02
1.4125e+02 1.4143e+02 -3.0000e+00 1.6355e-01 2.8509e-02 5.6989e-01 1.9321e-01 1.0008e-01 3.2683e-02
1.4125e+02 1.3966e+02 -3.0000e+00 1.1971e-01 5.9912e-02 5.6989e-01 1.9321e-01 9.9876e-02 5.8825e-02
1.4125e+02 1.4362e+02 -3.0000e+00 8.2993e-02 1.7377e-02 1.0033e-01 1.9321e-01 9.9847e-02 6.4566e-03
1.4125e+02 1.4495e+02 -3.0000e+00 1.6603e-01 3.6874e-02 5.6989e-01 1.9321e-01 4.1231e-01 5.8541e-02
1.4125e+02 1.3853e+02 -3.0000e+00 9.5728e-02 5.0874e-02 5.6989e-01 1.9321e-01 9.9550e-02 6.3490e-02
1.4125e+02 1.4205e+02 -3.0000e+00 3.9378e-02 4.0891e-02 5.6989e-01 1.9321e-01 9.9877e-02 4.2914e-02
1.4125e+02 1.4537e+02 -3.0000e+00 3.3132e-02 4.4457e-02 5.6989e-01 1.9321e-01 1.0005e-01 4.8309e-02
1.4125e+02 1.4675e+02 -3.0000e+00 1.3329e-01 4.4245e-02 5.6989e-01 1.9321e-01 9.9656e-02 6.1672e-02
1.4125e+02 1.3840e+02 -3.0000e+00 1.1646e-01 1.6686e-02 5.6989e-01 1.9321e-01 1.0009e-01 2.2915e-02
1.4125e+02 1.4438e+02 -3.0000e+00 4.6346e-02 1.0084e-02 5.6989e-01 1.9321e-01 9.9592e-02 8.6133e-03
1.5849e+02 1.5278e+02 -4.0000e+00 3.3921e-02 4.9344e-03 1.0071e-01 1.9321e-01 1.0017e-01 6.3733e-03
1.5849e+02 1.5856e+02 -4.0000e+00 3.4320e-02 1.4187e-02 1.0129e-01 1.9321e-01 1.0072e-01 2.1022e-02
1.5849e+02 1.5120e+02 -4.0000e+00 2.0436e-01 1.1541e-01 5.6989e-01 1.9321e-01 4.2464e-01 1.3640e-01
1.5849e+02 1.6199e+02 -4.0000e+00 7.6969e-02 7.6666e-02 1.0090e-01 1.9321e-01 1.0023e-01 8.0737e-02
1.5849e+02 1.5843e+02 -4.0000e+00 5.9066e-02 5.5985e-02 5.6989e-01 1.9321e-01 9.9562e-02 7.2691e-02
1.5849e+02 1.5931e+02 -4.0000e+00 1.0344e-01 2.9206e-02 1.0159e-01 1.9321e-01 1.0113e-01 3.5451e-02
1.5849e+02 1.6065e+02 -4.0000e+00 9.5594e-02 1.2779e-02 1.0143e-01 1.9321e-01 1.0080e-01 9.3497e-03
1.5849e+02 1.5822e+02 -4.0000e+00 2.3715e-01 1.4908e-02 5.6989e-01 1.9321e-01 9.9671e-02 2.7869e-02
1.5849e+02 1.5351e+02 -4.0000e+00 1.4211e-01 1.0388e-01 5.6989e-01 1.9321e-01 1.0112e-01 8.9265e-02
1.5849e+02 1.5964e+02 -4.0000e+00 1.7846e-01 6.8521e-02 5.6989e-01 1.9321e-01 9.9588e-02 8.9110e-02
1.7783e+02 1.8365e+02 -5.0000e+00 2.2834e-02 2.5072e-02 5.6989e-01 1.9321e-01 1.0028e-01 2.9355e-02
1.7783e+02 1.7638e+02 -5.0000e+00 5.5191e-02 5.1397e-02 1.0101e-01 1.9321e-01 1.0043e-01 5.4243e-02
1.7783e+02 1.7783e+02 -5.0000e+00 1.0513e-01 5.0615e-02 1.0080e-01 1.9321e-01 1.0033e-01 5.2977e-02
1.7783e+02 1.7465e+02 -5.0000e+00 2.9629e-02 2.8975e-02 5.6989e-01 1.9321e-01 9.9903e-02 3.3324e-02
1.7783e+02 1.7720e+02 -5.0000e+00 8.0622e-02 7.1642e-02 5.6989e-01 1.9321e-01 1.0127e-01 6.0743e-02
1.7783e+02 1.7457e+02 -5.0000e+00 8.7940e-02 9.6110e-03 1.0063e-01 1.9321e-01 1.0002e-01 6.1930e-03
1.7783e+02 1.7746e+02 -5.0000e+00 1.2112e-01 1.4269e-02 5.6989e-01 1.9321e-01 1.0847e-01 2.0495e-02
1.7783e+02 1.7966e+02 -5.0000e+00 1.1562e-01 3.3154e-03 1.0038e-01 1.9321e-01 9.9872e-02 5.0861e-03
1.7783e+02 1.8346e+02 -5.0000e+00 1.4638e-01 6.5703e-02 5.6989e-01 1.9321e-01 9.9703e-02 5.5198e-02
1.7783e+02 1.8086e+02 -5.0000e+00 7.7045e-02 3.5693e-02 5.6989e-01 1.9321e-01 9.9927e-02 5.7786e-02
1.9953e+02 2.0868e+02 -6.0000e+00 2.5747e-02 7.9863e-02 5.6989e-01 1.9321e-01 9.9711e-02 9.0240e-02
1.9953e+02 2.0307e+02 -6.0000e+00 1.4057e-01 4.0442e-02 1.0110e-01 1.9321e-01 1.0044e-01 3.6262e-02
1.9953e+02 1.9296e+02 -6.0000e+00 9.3409e-02 2.8349e-02 1.0461e-01 1.9321e-01 1.0224e-01 6.3914e-01
1.9953e+02 2.0262e+02 -6.0000e+00 1.8160e-01 7.9014e-02 5.6989e-01 1.9321e-01 4.0771e-01 9.6728e-02
1.9953e+02 2.0005e+02 -6.0000e+00 7.1378e-02 1.9746e-02 1.0104e-01 1.9321e-01 1.0059e-01 2.3531e-02
1.9953e+02 1.9399e+02 -6.0000e+00 2.2842e-01 1.5288e-03 5.6989e-01 1.9321e-01 9.9602e-02 6.5168e-03
1.9953e+02 1.9707e+02 -6.0000e+00 9.2705e-02 1.5428e-01 9.9737e-02 1.9321e-01 9.9607e-02 1.9734e-01
1.9953e+02 1.9641e+02 -6.0000e+00 1.0798e-01 5.9526e-02 1.0123e-01 1.9321e-01 1.0124e-01 5.3123e-01
1.9953e+02 1.9836e+02 -6.0000e+00 2.2061e-01 2.4365e-02 5.6989e-01 1.9321e-01 9.9640e-02 2.6133e-02
1.9953e+02 1.9818e+02 -6.0000e+00 6.8571e-02 2.5132e-02 5.6989e-01 1.9321e-01 9.9549e-02 3.7497e-02
2.2387e+02 2.3029e+02 -7.0000e+00 1.8732e-01 1.1159e-02 9.9944e-02 1.9321e-01 9.9707e-02 4.9376e-03
2.2387e+02 2.1781e+02 -7.0000e+00 2.3940e-01 2.7897e-02 1.0070e-01 1.9321e-01 1.0027e-01 1.2731e-02
2.2387e+02 2.2906e+02 -7.0000e+00 1.1871e-01 4.0885e-02 5.6989e-01 1.9321e-01 9.9560e-02 3.3078e-01
2.2387e+02 2.2159e+02 -7.0000e+00 2.1344e-01 8.9578e-02 5.6989e-01 1.9321e-01 1.5639e-01 1.1591e-01
2.2387e+02 2.2872e+02 -7.0000e+00 1.5558e-01 2.4243e-01 4.1051e-01 2.9535e-01 4.0588e-01 2.3418e-01
2.2387e+02 2.3313e+02 -7.0000e+00 9.1750e-02 5.4995e-02 5.6989e-01 1.9321e-01 1.0049e-01 5.2675e-02
2.2387e+02 2.1604e+02 -7.0000e+00 2.7932e-02 8.6096e-02 5.6989e-01 1.9321e-01 1.0028e-01 8.2011e-02
2.2387e+02 2.1736e+02 -7.0000e+00 8.7740e-03 5.8609e-02 5.6989e-01 1.9321e-01 1.0152e-01 4.0672e-02
2.2387e+02 2.2488e+02 -7.0000e+00 1.5530e-01 4.1914e-02 1.0136e-01 1.9321e-01 1.0033e-01 4.7202e-02
2.2387e+02 2.2107e+02 -7.0000e+00 2.0739e-01 4.0287e-02 5.6989e-01 1.9321e-01 1.0130e-01 7.9382e-03
2.5119e+02 2.5316e+02 -8.0000e+00 1.5781e-01 3.4092e-02 5.6989e-01 1.9321e-01 4.0541e-01 1.3765e-02
2.5119e+02 2.4156e+02 -8.0000e+00 5.0770e-02 2.3722e-02 1.0336e-01 1.9321e-01 1.0335e-01 5.7098e-02
2.5119e+02 2.4614e+02 -8.0000e+00 1.1984e-01 2.0608e-02 5.6989e-01 1.9321e-01 9.9903e-02 3.9806e-02
2.5119e+02 2.5356e+02 -8.0000e+00 8.4689e-02 9.8126e-02 5.6989e-01 1.9321e-01 9.9549e-02 1.1794e-01
2.5119e+02 2.6359e+02 -8.0000e+00 7.3673e-02 1.2772e-01 5.6989e-01 1.9321e-01 1.0140e-01 1.1611e-01
2.5119e+02 2.5124e+02 -8.0000e+00 1.3709e-01 5.7471e-02 5.6989e-01 1.9321e-01 9.9690e-02 8.5945e-02
2.5119e+02 2.4638e+02 -8.0000e+00 6.6034e-02 8.1217e-02 5.6989e-01 1.9321e-01 9.9700e-02 4.1826e-01
2.5119e+02 2.5171e+02 -8.0000e+00 1.3035e-01 1.4733e-03 5.6989e-01 1.9321e-01 9.9598e-02 6.5104e-03
2.5119e+02 2.5219e+02 -8.0000e+00 1.8960e-01 3.8018e-02 5.6989e-01 1.9321e-01 4.8050e-01 7.5572e-02
2.5119e+02 2.4608e+02 -8.0000e+00 2.9472e-01 5.0762e-02 5.6989e-01 1.9321e-01 3.9176e-01 1.8327e-01
2.8184e+02 2.8819e+02 -9.0000e+00 1.2499e-01 4.3028e-02 5.6989e-01 1.9321e-01 1.0494e-01 3.9007e-01
2.8184e+02 2.8956e+02 -9.0000e+00 4.6300e-01 4.0903e-02 5.6989e-01 1.9321e-01 5.2302e-01 3.0468e-01
2.8184e+02 2.8176e+02 -9.0000e+00 2.1252e-01 6.4784e-02 5.6989e-01 1.9321e-01 1.3306e-01 9.0915e-02
2.8184e+02 2.8048e+02 -9.0000e+00 1.5256e-01 6.6757e-02 5.6989e-01 1.9321e-01 1.0013e-01 2.6574e-01
2.8184e+02 2.8671e+02 -9.0000e+00 1.3645e-01 3.0811e-02 5.6989e-01 1.9321e-01 9.9669e-02 5.8599e-02
2.8184e+02 2.7726e+02 -9.0000e+00 1.3235e-01 2.0129e-01 4.1225e-01 2.8224e-01 1.0237e-01 1.8178e-01
2.8184e+02 2.8318e+02 -9.0000e+00 2.4619e-01 2.4352e-01 5.6989e-01 1.9321e-01 1.0208e-01 6.0308e-01
2.8184e+02 2.8323e+02 -9.0000e+00 1.9160e-01 4.0159e-02 1.0071e-01 1.9321e-01 1.0034e-01 3.3160e-01
2.8184e+02 2.9296e+02 -9.0000e+00 1.5615e-01 3.6130e-02 5.6989e-01 1.9321e-01 1.1192e-01 1.1487e-01
2.8184e+02 2.8051e+02 -9.0000e+00 1.1432e-01 1.9113e-01 4.1858e-01 2.4258e-01 1.0041e-01 1.9435e-01
3.1623e+02 3.1699e+02 -1.0000e+01 2.1160e-01 6.5587e-02 1.0231e-01 1.9321e-01 1.0198e-01 5.9581e-02
3.1623e+02 3.1880e+02 -1.0000e+01 1.2801e-01 7.5471e-02 5.6989e-01 1.9321e-01 1.0733e-01 3.6604e-01
3.1623e+02 3.1879e+02 -1.0000e+01 9.7326e-02 9.6519e-02 5.6989e-01 1.9321e-01 1.0044e-01 1.2083e-01
3.1623e+02 3.0388e+02 -1.0000e+01 1.2215e-01 6.5549e-02 5.6989e-01 1.9321e-01 1.0028e-01 8.8108e-02
3.1623e+02 3.1407e+02 -1.0000e+01 2.3063e-01 6.1037e-02 5.6989e-01 1.9321e-01 1.0006e-01 5.0224e-01
3.1623e+02 3.1547e+02 -1.0000e+01 1.4531e-01 1.1728e-01 1.0317e-01 1.9321e-01 1.0316e-01 5.2410e-01
3.1623e+02 3.2678e+02 -1.0000e+01 1.2512e-01 2.4502e-02 1.4315e-01 1.9321e-01 1.0733e-01 4.0014e-01
3.5481e+02 3.5058e+02 -1.1000e+01 3.1852e-01 5.8277e-02 5.6989e-01 1.9327e-01 6.1993e-01 6.1269e-01
3.5481e+02 3.6277e+02 -1.1000e+01 1.6608e-01 8.1409e-03 5.6989e-01 1.9327e-01 8.0121e-01 7.9372e-01
3.5481e+02 3.4063e+02 -1.1000e+01 1.6525e-01 1.8366e-01 9.9633e-02 1.9327e-01 9.9568e-02 4.4588e-01
3.5481e+02 3.4242e+02 -1.1000e+01 6.6066e-02 3.3959e-01 1.0365e-01 1.9327e-01 1.0368e-01 3.5124e-01
3.5481e+02 3.5359e+02 -1.1000e+01 2.1523e-01 3.0967e-01 4.0464e-01 3.5917e-01 5.9829e-01 3.2653e-01
3.5481e+02 3.7009e+02 -1.1000e+01 3.1090e-01 2.2137e-01 4.1054e-01 2.9517e-01 1.0733e-01 2.1571e-01
3.5481e+02 3.6089e+02 -1.1000e+01 1.5484e-01 2.9538e-03 9.9920e-02 1.9327e-01 9.9580e-02 2.0707e-02
3.5481e+02 3.6359e+02 -1.1000e+01 1.1579e-01 5.0942e-03 5.6989e-01 1.9327e-01 1.0039e-01 9.3504e-01
3.5481e+02 3.5333e+02 -1.1000e+01 2.1941e-01 6.1232e-02 5.6989e-01 1.9327e-01 4.6143e-01 4.5952e-01
3.5481e+02 3.5726e+02 -1.1000e+01 3.6937e-01 5.1149e-02 5.6989e-01 1.9327e-01 5.0019e-01 4.3071e-01
3.9811e+02 4.0020e+02 -1.2000e+01 1.2199e-01 2.8957e-02 1.0733e-01 1.9327e-01 1.0733e-01 9.2018e-01
3.9811e+02 3.9336e+02 -1.2000e+01 3.5735e-01 6.5376e-02 5.6989e-01 1.9327e-01 5.0877e-01 4.4777e-01
3.9811e+02 3.9336e+02 -1.2000e+01 3.5735e-01 6.5376e-02 5.6989e-01 1.9327e-01 4.9126e-01 3.5627e-01
3.9811e+02 4.0535e+02 -1.2000e+01 2.5729e-01 1.6456e-02 5.6989e-01 1.9327e-01 1.5621e-01 4.6258e-01
3.9811e+02 3.8198e+02 -1.2000e+01 3.0558e-01 1.8686e-01 1.0021e-01 1.9327e-01 1.0016e-01 9.2141e-01
3.9811e+02 3.8554e+02 -1.2000e+01 1.6026e-01 3.4415e-01 5.6989e-01 1.9327e-01 2.1613e-01 3.5124e-01
3.9811e+02 3.9834e+02 -1.2000e+01 3.5509e-01 2.3877e-01 4.0510e-01 3.5172e-01 5.0875e-01 2.6038e-01
3.9811e+02 4.1258e+02 -1.2000e+01 4.0567e-01 2.4770e-01 4.0497e-01 3.5379e-01 1.0313e-01 2.4884e-01
3.9811e+02 4.0573e+02 -1.2000e+01 2.7530e-01 5.6690e-02 5.6989e-01 1.9327e-01 4.6768e-01 2.5230e-01
3.9811e+02 4.0684e+02 -1.2000e+01 1.7484e-01 1.1455e-03 1.0315e-01 1.9327e-01 1.0314e-01 2.8816e-02
3.9811e+02 3.9584e+02 -1.2000e+01 2.8360e-01 8.6674e-02 5.6989e-01 1.9327e-01 4.9308e-01 4.3662e-01
3.9811e+02 4.0078e+02 -1.2000e+01 1.8467e-01 1.8033e-01 5.6989e-01 1.9327e-01 1.0007e-01 7.2662e-01
4.4668e+02 4.5289e+02 -1.3000e+01 1.8591e-01 4.4198e-02 5.6989e-01 1.9327e-01 4.2202e-01 6.2950e-01
4.4668e+02 4.5174e+02 -1.3000e+01 2.5596e-01 4.5364e-02 5.6989e-01 1.9327e-01 1.0358e-01 6.6331e-02
4.4668e+02 4.4377e+02 -1.3000e+01 2.8476e-01 8.6794e-02 5.6989e-01 1.9327e-01 2.1047e-01 1.0282e-01
4.4668e+02 4.4354e+02 -1.3000e+01 2.4569e-01 2.2494e-02 5.6989e-01 1.9327e-01 1.0549e-01 5.2367e-02
4.4668e+02 4.5488e+02 -1.3000e+01 3.0135e-01 2.2347e-01 4.2513e-01 2.0913e-01 1.1157e+00 1.6320e-01
4.4668e+02 4.2890e+02 -1.3000e+01 2.9215e-01 6.3315e-03 1.0733e-01 1.9327e-01 1.0733e-01 4.0005e-01
4.4668e+02 4.5077e+02 -1.3000e+01 2.9094e-02 3.5709e-01 4.0334e-01 3.9142e-01 1.0036e-01 3.5421e-01
4.4668e+02 4.3854e+02 -1.3000e+01 2.7287e-01 1.6916e-01 5.6989e-01 1.9327e-01 9.9653e-02 6.1052e-01
4.4668e+02 4.3017e+02 -1.3000e+01 1.9506e-01 2.3459e-01 4.0646e-01 1.3606e+00 1.0003e-01 7.1489e-01
4.4668e+02 4.4635e+02 -1.3000e+01 1.9426e-01 2.3049e-01 4.1939e-01 2.3817e-01 6.3221e-01 4.0429e-01
5.0119e+02 4.9744e+02 -1.4000e+01 3.3859e-01 1.1128e-01 1.0547e-01 1.9327e-01 1.0545e-01 7.7675e-01
5.0119e+02 5.2210e+02 -1.4000e+01 1.7955e-01 5.3185e-02 1.0168e-01 1.9327e-01 1.0146e-01 3.2666e-01
5.0119e+02 4.9629e+02 -1.4000e+01 2.2535e-01 1.9722e-01 5.6989e-01 1.9327e-01 8.5292e-01 8.6345e-01
5.0119e+02 4.9725e+02 -1.4000e+01 4.8787e-02 1.6669e-01 5.6989e-01 1.9327e-01 4.7491e-01 3.6798e-01
5.0119e+02 4.9637e+02 -1.4000e+01 2.5688e-01 8.9271e-02 5.6989e-01 1.9327e-01 4.8000e-01 1.0382e+00
5.0119e+02 4.9188e+02 -1.4000e+01 1.3598e-01 2.0883e-01 1.0326e-01 1.9327e-01 1.0327e-01 6.2811e-01
5.0119e+02 4.8731e+02 -1.4000e+01 3.4775e-01 6.0903e-02 1.0232e-01 1.9327e-01 1.0214e-01 6.0816e-02
5.0119e+02 4.9962e+02 -1.4000e+01 2.7666e-01 1.3186e-01 1.0733e-01 1.9327e-01 1.0733e-01 8.9048e-01
5.0119e+02 5.2064e+02 -1.4000e+01 4.9214e-01 7.9651e-03 1.0236e-01 1.9327e-01 1.0204e-01 4.9490e-01
5.0119e+02 4.9244e+02 -1.4000e+01 3.7015e-01 4.3427e-01 9.6084e-01 4.5075e-01 7.0012e-01 4.4202e-01
5.6234e+02 5.5733e+02 -1.5000e+01 4.0218e-01 1.4005e-01 5.6989e-01 1.9327e-01 6.9567e-01 1.4879e-01
5.6234e+02 5.8232e+02 -1.5000e+01 5.7792e-02 2.3632e-01 4.1413e-01 2.6946e-01 1.0716e-01 2.2622e-01
5.6234e+02 5.6242e+02 -1.5000e+01 4.9435e-02 2.8719e-01 4.0812e-01 3.1623e-01 1.0070e-01 3.2107e-01
5.6234e+02 5.7098e+02 -1.5000e+01 4.8054e-01 2.3343e-01 5.6989e-01 7.5562e-01 5.9923e-01 7.5377e-01
5.6234e+02 5.5886e+02 -1.5000e+01 4.1407e-01 4.2753e-03 5.6989e-01 1.9327e-01 3.0281e-01 4.0005e-01
5.6234e+02 5.5379e+02 -1.5000e+01 5.2183e-01 2.3201e-01 1.0000e+06 1.0000e+06 1.1852e+00 2.3076e-01
5.6234e+02 5.6398e+02 -1.5000e+01 4.9637e-01 8.8068e-02 1.0000e+06 1.0000e+06 1.0139e-01 7.2873e-01
5.6234e+02 5.3684e+02 -1.5000e+01 3.0824e-01 2.4702e-01 5.6989e-01 1.9327e-01 1.0815e-01 7.3592e-01
5.6234e+02 5.4648e+02 -1.5000e+01 3.6569e-01 2.3448e-01 1.0423e-01 1.9327e-01 1.0419e-01 1.0004e+00
5.6234e+02 5.6784e+02 -1.5000e+01 2.4143e-01 1.3076e-01 1.0035e-01 1.9327e-01 1.0066e-01 1.1600e+00
6.3096e+02 6.3113e+02 -1.6000e+01 6.2792e-01 3.5772e-02 1.0241e-01 1.9327e-01 1.0249e-01 1.5347e+00
