noise_th noise noise_db xSR vSR xSR-CC vSR-CC xparam vparam
44.66835922 46.09676170 7.00000000 0.12360263 0.07211477 0.08545989 0.04608322 0.02344944 0.00777880
44.66835922 46.09676170 7.00000000 0.29913088 0.25675720 0.26659813 0.22832186 0.02181295 0.02255986
44.66835922 46.09676170 7.00000000 0.24982948 0.21916936 0.09630801 0.08846197 0.02432725 0.02599266
44.66835922 46.09676170 7.00000000 0.26261881 0.26216003 0.18921105 0.18794595 0.02921197 0.03087559
44.66835922 46.09676170 7.00000000 0.20735009 0.12024826 0.11281993 0.07621515 0.02926694 0.01193674
44.66835922 46.09676170 7.00000000 0.23046095 0.18639426 0.20415055 0.16647997 0.01626690 0.01573206
44.66835922 46.09676170 7.00000000 0.22585852 0.11628096 0.06713861 0.05302277 0.03141078 0.01352737
44.66835922 46.09676170 7.00000000 0.26607970 0.24712690 0.22836083 0.21264722 0.02412175 0.02466892
44.66835922 46.09676170 7.00000000 0.25547528 0.23137148 0.23945636 0.21767890 0.01971389 0.02035091
44.66835922 44.73567419 7.00000000 0.16201031 0.09323630 0.08012365 0.05829186 0.00421186 0.00319427
44.66835922 44.73567419 7.00000000 0.13450219 0.08670268 0.09134223 0.06051772 0.00396253 0.00281314
44.66835922 44.73567419 7.00000000 0.20614354 0.10668854 0.09134225 0.06780641 0.00426825 0.00326484
44.66835922 44.73567419 7.00000000 0.23790443 0.17003975 0.10089324 0.08363441 0.01140922 0.00859486
44.66835922 44.73567419 7.00000000 0.25736860 0.17785566 0.17962160 0.12813699 0.00940010 0.00691658
44.66835922 44.73567419 7.00000000 0.18740852 0.08999912 0.06496592 0.04811927 0.01097943 0.00450816
44.66835922 44.73567419 7.00000000 0.22482629 0.19117621 0.07970892 0.07854146 0.02061503 0.01653812
44.66835922 44.73567419 7.00000000 0.41788138 0.20623280 0.09827180 0.06674415 0.01268425 0.01050964
44.66835922 44.73567419 7.00000000 0.15871216 0.13720990 0.07410168 0.06572023 0.01007202 0.00751654
44.66835922 44.73567419 7.00000000 0.27265898 0.17592083 0.07279981 0.06381944 0.01140315 0.00867534
50.11872336 50.44912968 6.00000000 0.40238211 0.21519026 0.10660044 0.07192972 0.02098533 0.01232698
50.11872336 50.44912968 6.00000000 0.22879335 0.21614468 0.22446618 0.21247367 0.00637280 0.00666139
50.11872336 50.44912968 6.00000000 0.24186746 0.17093476 0.16768651 0.12150661 0.01371994 0.00891722
50.11872336 50.44912968 6.00000000 0.26493441 0.25254374 0.19082785 0.18272902 0.01570592 0.01511302
50.11872336 50.44912968 6.00000000 0.28403855 0.20441470 0.28106555 0.20233224 0.00859763 0.00672908
50.11872336 50.44912968 6.00000000 0.30107387 0.19297714 0.09195575 0.07458078 0.01877914 0.01095742
50.11872336 50.44912968 6.00000000 0.27033223 0.13900321 0.25436788 0.13318060 0.00592478 0.00399556
50.11872336 50.44912968 6.00000000 0.30784897 0.19702318 0.09345332 0.06812466 0.02198774 0.01395437
50.11872336 50.44912968 6.00000000 0.30711281 0.19303433 0.08889939 0.07291666 0.01854995 0.01091474
50.11872336 50.44912968 6.00000000 0.26631865 0.14263312 0.22971975 0.12537492 0.00719016 0.00449785
50.11872336 52.51720017 6.00000000 0.12304843 0.08976664 0.11716949 0.07235521 0.00324988 0.00327680
50.11872336 52.51720017 6.00000000 0.24859693 0.12252249 0.06242682 0.05179627 0.01310949 0.01065201
50.11872336 52.51720017 6.00000000 0.33615446 0.17318145 0.07325079 0.05686984 0.01922530 0.01509310
50.11872336 52.51720017 6.00000000 0.23555866 0.11407154 0.06646968 0.05463059 0.01038714 0.00880785
50.11872336 52.51720017 6.00000000 0.32267857 0.20696535 0.12615389 0.09691931 0.02865797 0.02172676
50.11872336 52.51720017 6.00000000 0.11458261 0.08467846 0.10847308 0.06543391 0.00261359 0.00301397
50.11872336 52.51720017 6.00000000 0.21787637 0.10194318 0.06256170 0.05046635 0.01526266 0.00998283
50.11872336 52.51720017 6.00000000 0.31002256 0.22254332 0.30428478 0.21774149 0.02691161 0.01994552
50.11872336 52.51720017 6.00000000 0.22089502 0.20347220 0.11453514 0.10434789 0.04963588 0.04000838
50.11872336 52.51720017 6.00000000 0.15422907 0.11538340 0.10241887 0.07513129 0.00863718 0.00728287
50.11872336 51.21343513 6.00000000 0.32762139 0.21352018 0.11341996 0.08298755 0.02377466 0.01860029
50.11872336 51.21343513 6.00000000 0.26039772 0.13239316 0.06617596 0.05449347 0.01776163 0.01487036
50.11872336 51.21343513 6.00000000 0.27991943 0.22075134 0.22285185 0.17852087 0.03361598 0.02910804
50.11872336 51.21343513 6.00000000 0.16355945 0.16147327 0.08169710 0.07964662 0.02019259 0.01998463
50.11872336 51.21343513 6.00000000 0.23517512 0.12468328 0.06921474 0.05849084 0.01904490 0.01583432
50.11872336 51.21343513 6.00000000 0.16121438 0.09299307 0.07440796 0.05490896 0.02000940 0.01484085
50.11872336 51.21343513 6.00000000 0.23108605 0.12494630 0.06556954 0.05527277 0.01816363 0.01504501
50.11872336 51.21343513 6.00000000 0.37075651 0.19463615 0.10241952 0.07658481 0.02363784 0.01858598
50.11872336 51.21343513 6.00000000 0.16516197 0.11625454 0.11102403 0.08021690 0.02755799 0.02085487
50.11872336 51.21343513 6.00000000 0.14404840 0.09284107 0.15053993 0.08168072 0.03266196 0.02152006
50.11872336 49.18857520 6.00000000 0.15222048 0.07666725 0.06301447 0.04317061 0.00859813 0.00728782
50.11872336 49.18857520 6.00000000 0.28287686 0.12039949 0.05686642 0.05029155 0.02142903 0.01504807
50.11872336 49.18857520 6.00000000 0.11467811 0.07290478 0.08831159 0.05557088 0.01221039 0.00790365
50.11872336 49.18857520 6.00000000 0.28718762 0.20554657 0.09862863 0.07892038 0.03588311 0.02474730
50.11872336 49.18857520 6.00000000 0.31595517 0.15126213 0.07327712 0.06289520 0.01273458 0.01188635
50.11872336 49.18857520 6.00000000 0.22224115 0.20219852 0.21317815 0.19493177 0.01020863 0.01075048
50.11872336 49.18857520 6.00000000 0.19559035 0.10087378 0.07888904 0.05934958 0.01203571 0.00949649
50.11872336 49.18857520 6.00000000 0.28848130 0.21005057 0.18991028 0.14353789 0.02272716 0.01740565
50.11872336 49.18857520 6.00000000 0.12354517 0.09233822 0.09921661 0.07051469 0.00905573 0.00807727
50.11872336 49.18857520 6.00000000 0.27337644 0.18395969 0.27168879 0.18280496 0.01595962 0.01338614
50.11872336 50.74025172 6.00000000 0.26965932 0.25114226 0.20417437 0.19395237 0.04349067 0.04504933
50.11872336 50.74025172 6.00000000 0.13391709 0.09569384 0.10713272 0.07660353 0.03352796 0.02504428
50.11872336 50.74025172 6.00000000 0.16123665 0.10827824 0.07780589 0.06330711 0.02973324 0.02137452
50.11872336 50.74025172 6.00000000 0.25118325 0.20481204 0.18061634 0.14750690 0.04717334 0.03951192
50.11872336 50.74025172 6.00000000 0.22835087 0.10807045 0.07464291 0.05821050 0.03348311 0.02113397
50.11872336 50.74025172 6.00000000 0.21158359 0.11044457 0.16423855 0.08737502 0.02594766 0.02168311
50.11872336 50.74025172 6.00000000 0.12967087 0.09074366 0.11684664 0.07395483 0.03509634 0.02527030
50.11872336 50.74025172 6.00000000 0.25816538 0.17469302 0.19722518 0.13684275 0.03468440 0.02922554
50.11872336 50.74025172 6.00000000 0.31900244 0.20708897 0.31284910 0.20221540 0.03992664 0.03573436
50.11872336 50.74025172 6.00000000 0.27203439 0.14758308 0.26290231 0.14261029 0.04023329 0.03235674
50.11872336 50.52105157 6.00000000 0.22322808 0.19485092 0.12593264 0.10976683 0.04758823 0.03511670
50.11872336 50.52105157 6.00000000 0.18629254 0.10569827 0.10945468 0.07597887 0.01380478 0.00876233
50.11872336 50.52105157 6.00000000 0.31046665 0.20042152 0.30619020 0.19726294 0.03747257 0.02498535
50.11872336 50.52105157 6.00000000 0.32670635 0.16452245 0.10254893 0.07830891 0.02422738 0.01640214
50.11872336 50.52105157 6.00000000 0.13682052 0.07463128 0.07086271 0.05095725 0.00879511 0.00556920
50.11872336 50.52105157 6.00000000 0.11755004 0.07049897 0.09215409 0.04611457 0.00920393 0.00537290
50.11872336 50.52105157 6.00000000 0.34442373 0.20363847 0.11158538 0.07470073 0.03984163 0.02741463
50.11872336 50.52105157 6.00000000 0.19167403 0.17065825 0.13600032 0.11119815 0.03997827 0.02735207
50.11872336 50.52105157 6.00000000 0.19495490 0.16105801 0.11747839 0.09557231 0.03576763 0.02328747
50.11872336 50.52105157 6.00000000 0.30122843 0.23740637 0.29079311 0.22923547 0.04322697 0.03434895
50.11872336 49.77869121 6.00000000 0.22871111 0.20814173 0.22056985 0.20180149 0.01190878 0.01108476
50.11872336 49.77869121 6.00000000 0.27322544 0.23303406 0.25383551 0.21768474 0.00698363 0.00664886
50.11872336 49.77869121 6.00000000 0.16642760 0.16306871 0.07311952 0.07667998 0.00807725 0.00748852
50.11872336 49.77869121 6.00000000 0.14617490 0.10402818 0.08858255 0.06712484 0.00842917 0.00556810
50.11872336 49.77869121 6.00000000 0.22043503 0.22181780 0.20605569 0.20842119 0.00868711 0.00882949
50.11872336 49.77869121 6.00000000 0.30802339 0.24416714 0.27914031 0.22107611 0.00933411 0.00833679
50.11872336 49.77869121 6.00000000 0.17914607 0.17218971 0.11438659 0.10277549 0.00766797 0.00707621
50.11872336 49.77869121 6.00000000 0.40654145 0.23710763 0.13410193 0.09480417 0.00749794 0.00816642
50.11872336 49.77869121 6.00000000 0.15895736 0.12852577 0.11230740 0.08352810 0.00564831 0.00496507
50.11872336 49.77869121 6.00000000 0.29827157 0.21199525 0.21924860 0.15673004 0.00445600 0.00463526
50.11872336 49.90957424 6.00000000 0.21956576 0.19804915 0.12590194 0.10936210 0.04444426 0.03348661
50.11872336 49.90957424 6.00000000 0.25071707 0.22519526 0.22815789 0.20573670 0.01900796 0.01780466
50.11872336 49.90957424 6.00000000 0.34248600 0.22029182 0.11142533 0.08898826 0.04735196 0.02832566
50.11872336 49.90957424 6.00000000 0.29047291 0.18942969 0.28226653 0.18392658 0.02032121 0.01371000
50.11872336 49.90957424 6.00000000 0.18080619 0.12294134 0.09566489 0.07151954 0.02586245 0.01142511
50.11872336 49.90957424 6.00000000 0.16569763 0.10878037 0.07405765 0.05492402 0.02206558 0.01050526
50.11872336 49.90957424 6.00000000 0.14103538 0.10370016 0.09300757 0.06223596 0.02155256 0.00995955
50.11872336 49.90957424 6.00000000 0.30948252 0.20176225 0.30053638 0.19592747 0.02370637 0.01587398
50.11872336 49.90957424 6.00000000 0.30158211 0.23554198 0.20875548 0.16521449 0.03181565 0.02501290
50.11872336 49.90957424 6.00000000 0.32551630 0.19701060 0.07382190 0.05921377 0.04365557 0.02436821
50.11872336 50.67409015 6.00000000 0.17722589 0.16594721 0.07912140 0.07527068 0.00264418 0.00318137
50.11872336 50.67409015 6.00000000 0.36673673 0.18688649 0.09395763 0.06630605 0.00375211 0.00386752
50.11872336 50.67409015 6.00000000 0.33813424 0.20407941 0.11510157 0.08430048 0.00486907 0.00461948
50.11872336 50.67409015 6.00000000 0.28776707 0.22530698 0.17174815 0.14257301 0.00509391 0.00443955
50.11872336 50.67409015 6.00000000 0.26596859 0.13872660 0.08537723 0.06974646 0.00702074 0.00453723
50.11872336 50.67409015 6.00000000 0.26373065 0.11224245 0.06283710 0.04987215 0.00939252 0.00494794
50.11872336 50.67409015 6.00000000 0.20838766 0.15435329 0.18728685 0.12818745 0.00882413 0.00604607
50.11872336 50.67409015 6.00000000 0.27103978 0.26032508 0.23229065 0.22389220 0.00611741 0.00628800
50.11872336 50.67409015 6.00000000 0.27887102 0.19989272 0.25584098 0.18478499 0.00965620 0.00724987
50.11872336 50.67409015 6.00000000 0.30942335 0.14997236 0.07608123 0.05744643 0.00482246 0.00379201
50.11872336 49.88375910 6.00000000 0.17672006 0.11252158 0.06898442 0.05731689 0.02778645 0.01387710
50.11872336 49.88375910 6.00000000 0.29856106 0.16603161 0.08762887 0.07048305 0.03914167 0.02228972
50.11872336 49.88375910 6.00000000 0.14423353 0.07650346 0.06675035 0.04755534 0.01007563 0.00514416
50.11872336 49.88375910 6.00000000 0.17645506 0.12784800 0.07126768 0.06368299 0.03668400 0.02037988
50.11872336 49.88375910 6.00000000 0.17941601 0.08825549 0.14986062 0.07377276 0.01900294 0.00936439
50.11872336 49.88375910 6.00000000 0.19275736 0.09610086 0.08609789 0.06767403 0.01296924 0.00899364
50.11872336 49.88375910 6.00000000 0.32483196 0.15216720 0.08176912 0.06006711 0.03368530 0.01863501
50.11872336 49.88375910 6.00000000 0.21223540 0.21434740 0.20055848 0.20338517 0.04239625 0.04222764
50.11872336 49.88375910 6.00000000 0.22648233 0.13028496 0.10366980 0.07951967 0.02530623 0.01364492
50.11872336 49.88375910 6.00000000 0.25148409 0.17272897 0.08691968 0.07187026 0.05020569 0.03062474
56.23413252 53.97050927 5.00000000 0.26067106 0.20223701 0.20568672 0.15874228 0.01244516 0.00953383
56.23413252 53.97050927 5.00000000 0.15327413 0.10235958 0.12149039 0.07993104 0.00241141 0.00199775
56.23413252 53.97050927 5.00000000 0.13061816 0.07629971 0.07562698 0.04906545 0.00613449 0.00367246
56.23413252 53.97050927 5.00000000 0.35603771 0.21537200 0.12139827 0.08778922 0.01171784 0.00919687
56.23413252 53.97050927 5.00000000 0.29238886 0.19102140 0.12496648 0.09675468 0.01035892 0.00789757
56.23413252 53.97050927 5.00000000 0.28546106 0.22434745 0.27391270 0.21545042 0.01126686 0.00893391
56.23413252 53.97050927 5.00000000 0.16917980 0.09915103 0.07454477 0.05486642 0.00704756 0.00467306
56.23413252 53.97050927 5.00000000 0.19946638 0.17284941 0.19458520 0.17152228 0.00536620 0.00460665
56.23413252 53.97050927 5.00000000 0.21777999 0.20629529 0.21413545 0.20331176 0.00810752 0.00757652
56.23413252 53.97050927 5.00000000 0.33315746 0.15739948 0.08854418 0.06672879 0.00628517 0.00533035
56.23413252 56.92392580 5.00000000 0.25806409 0.15344628 0.09040608 0.07459993 0.03717659 0.02432131
56.23413252 56.92392580 5.00000000 0.23950552 0.18946575 0.22667737 0.18030515 0.04749071 0.03888637
56.23413252 56.92392580 5.00000000 0.17367859 0.08898895 0.09912423 0.06677541 0.02319933 0.01752146
56.23413252 56.92392580 5.00000000 0.29199566 0.19027355 0.23431311 0.15700161 0.02416472 0.02328594
56.23413252 56.92392580 5.00000000 0.20613167 0.20814410 0.20090578 0.20553966 0.04325445 0.04404664
56.23413252 56.92392580 5.00000000 0.28660202 0.24280083 0.18810906 0.16446896 0.03636933 0.03338183
56.23413252 56.92392580 5.00000000 0.24856071 0.11725355 0.07894242 0.06098671 0.02907001 0.01833450
56.23413252 56.92392580 5.00000000 0.31927556 0.15012503 0.09545075 0.07302082 0.03705730 0.02348531
56.23413252 56.92392580 5.00000000 0.22392992 0.12709200 0.07791926 0.06457371 0.02833381 0.01902842
56.23413252 56.92392580 5.00000000 0.42695453 0.21333395 0.13929975 0.08412241 0.06234250 0.03418148
56.23413252 55.87599981 5.00000000 0.18116577 0.16022454 0.11325269 0.09596662 0.02499704 0.01921835
56.23413252 55.87599981 5.00000000 0.28656622 0.16051003 0.07113233 0.05773653 0.02229673 0.01521590
56.23413252 55.87599981 5.00000000 0.22077720 0.15472551 0.06562406 0.05996243 0.02155947 0.01551680
56.23413252 55.87599981 5.00000000 0.19879297 0.16687296 0.08638248 0.07807940 0.03064106 0.02176201
56.23413252 55.87599981 5.00000000 0.23814787 0.11465276 0.08140126 0.06402589 0.02081616 0.01663876
56.23413252 55.87599981 5.00000000 0.14812583 0.12433460 0.11176577 0.08332981 0.01566467 0.01335022
56.23413252 55.87599981 5.00000000 0.20564793 0.16652764 0.11284838 0.09245465 0.02069809 0.01574749
56.23413252 55.87599981 5.00000000 0.23742620 0.12206716 0.11461886 0.07114944 0.02382066 0.01732787
56.23413252 55.87599981 5.00000000 0.17727294 0.15352425 0.10998427 0.09143117 0.01994137 0.01447840
56.23413252 55.87599981 5.00000000 0.19761882 0.17518984 0.19626071 0.17414099 0.04171104 0.03625706
56.23413252 56.36663772 5.00000000 0.15944272 0.16596586 0.10566557 0.09793490 0.02216612 0.02409033
56.23413252 56.36663772 5.00000000 0.27670512 0.23720929 0.14148495 0.13022089 0.02973655 0.02996765
56.23413252 56.36663772 5.00000000 0.28128357 0.24351790 0.27449110 0.23737721 0.05900973 0.05223841
56.23413252 56.36663772 5.00000000 0.23439183 0.20831712 0.14228060 0.11900902 0.02060315 0.02279838
56.23413252 56.36663772 5.00000000 0.18940807 0.09554868 0.07626890 0.05854781 0.06179018 0.03293561
56.23413252 56.36663772 5.00000000 0.32392976 0.15281027 0.08351962 0.06176507 0.03817884 0.03008305
56.23413252 56.36663772 5.00000000 0.20489774 0.12715871 0.19438824 0.11582325 0.06172919 0.03962150
56.23413252 56.36663772 5.00000000 0.35255898 0.16555796 0.10807824 0.07728773 0.03189481 0.02832837
56.23413252 56.36663772 5.00000000 0.25939448 0.17476285 0.17525453 0.12195113 0.04555471 0.03364048
56.23413252 56.36663772 5.00000000 0.28016786 0.26053671 0.22578832 0.20999469 0.03953092 0.03946961
56.23413252 56.68523187 5.00000000 0.37257492 0.24210600 0.16761233 0.11465969 0.08780899 0.05510171
56.23413252 56.68523187 5.00000000 0.24619963 0.14667280 0.10289293 0.08121546 0.04720361 0.02722811
56.23413252 56.68523187 5.00000000 0.21710716 0.17614652 0.21513083 0.17445800 0.03200861 0.02758813
56.23413252 56.68523187 5.00000000 0.16027086 0.16363424 0.15641989 0.16263086 0.03241078 0.03314704
56.23413252 56.68523187 5.00000000 0.27215226 0.17912308 0.11839182 0.09364777 0.05991596 0.03584784
56.23413252 56.68523187 5.00000000 0.25343514 0.18513674 0.12096676 0.08883138 0.07748834 0.05025763
56.23413252 56.68523187 5.00000000 0.11534333 0.07452975 0.09168441 0.05188300 0.01729307 0.01095957
56.23413252 56.68523187 5.00000000 0.16630025 0.11324075 0.08700685 0.07449551 0.03436115 0.01798866
56.23413252 56.68523187 5.00000000 0.30214291 0.17358540 0.30175792 0.17326662 0.02579208 0.02141647
56.23413252 56.68523187 5.00000000 0.25862653 0.25952406 0.23147470 0.23195834 0.04069708 0.04384456
56.23413252 55.49706913 5.00000000 0.35292853 0.18571393 0.09137204 0.07300597 0.03862891 0.02458720
56.23413252 55.49706913 5.00000000 0.25964986 0.18896182 0.25764459 0.18780234 0.02529134 0.01876225
56.23413252 55.49706913 5.00000000 0.12182341 0.07665406 0.09896767 0.05672069 0.01042603 0.00683535
56.23413252 55.49706913 5.00000000 0.15379616 0.11531425 0.10735928 0.07771394 0.01674262 0.01055559
56.23413252 55.49706913 5.00000000 0.24288123 0.12901621 0.06691837 0.05788834 0.02174550 0.01438070
56.23413252 55.49706913 5.00000000 0.38872526 0.19888389 0.10121833 0.06713379 0.05094864 0.03249287
56.23413252 55.49706913 5.00000000 0.28589650 0.12400792 0.06349923 0.05492796 0.01979823 0.01529127
56.23413252 55.49706913 5.00000000 0.13020431 0.08649331 0.09522374 0.06043023 0.01611383 0.01006676
56.23413252 55.49706913 5.00000000 0.31264344 0.17599112 0.10362990 0.08004913 0.04274659 0.02662025
56.23413252 55.49706913 5.00000000 0.11962744 0.08025884 0.10719002 0.05917387 0.00554862 0.00510244
56.23413252 55.72060632 5.00000000 0.27844780 0.18676108 0.06571466 0.05622646 0.05136941 0.04286794
56.23413252 55.72060632 5.00000000 0.19347918 0.19755874 0.18709398 0.19187544 0.06299267 0.06296866
56.23413252 55.72060632 5.00000000 0.28384387 0.25051460 0.12880130 0.12029096 0.09240177 0.08459977
56.23413252 55.72060632 5.00000000 0.33630906 0.16424502 0.04969665 0.05018469 0.03248459 0.02446537
56.23413252 55.72060632 5.00000000 0.27003982 0.19540511 0.26835487 0.19582392 0.06401673 0.05037812
56.23413252 55.72060632 5.00000000 0.33400913 0.17837411 0.05780730 0.05385131 0.03840386 0.03203747
56.23413252 55.72060632 5.00000000 0.25091410 0.11443733 0.05377955 0.04807189 0.02460895 0.01657253
56.23413252 55.72060632 5.00000000 0.20261980 0.16892385 0.06228191 0.06027214 0.06781719 0.05355542
56.23413252 55.72060632 5.00000000 0.16048554 0.12522855 0.07673834 0.05964350 0.03562885 0.02842906
56.23413252 55.72060632 5.00000000 0.23129121 0.14190837 0.05795860 0.05351870 0.03298575 0.02627140
56.23413252 57.16297852 5.00000000 0.30224178 0.12750679 0.05588239 0.05042050 0.01464961 0.01179029
56.23413252 57.16297852 5.00000000 0.23404821 0.20111418 0.14845417 0.12780228 0.02635789 0.02167273
56.23413252 57.16297852 5.00000000 0.26800731 0.12183619 0.09569247 0.07275753 0.01136745 0.01006162
56.23413252 57.16297852 5.00000000 0.20338866 0.12515563 0.10649214 0.07938362 0.01284117 0.01035992
56.23413252 57.16297852 5.00000000 0.30708209 0.14607273 0.07226255 0.06026125 0.01593141 0.01098477
56.23413252 57.16297852 5.00000000 0.26227101 0.13487774 0.07421878 0.06314113 0.01641323 0.01013182
56.23413252 57.16297852 5.00000000 0.19753997 0.10253327 0.07903646 0.06013285 0.01497123 0.01055179
56.23413252 57.16297852 5.00000000 0.32374291 0.15875228 0.09502175 0.07382478 0.01944196 0.01219107
56.23413252 57.16297852 5.00000000 0.27543653 0.23963413 0.13604975 0.12850823 0.02795565 0.02423830
56.23413252 57.16297852 5.00000000 0.15719030 0.10536188 0.08351891 0.06405495 0.00995629 0.00834346
56.23413252 56.77366516 5.00000000 0.13838277 0.12128465 0.10686557 0.08509552 0.01736137 0.01374715
56.23413252 56.77366516 5.00000000 0.30879931 0.19705167 0.29468887 0.18824160 0.01846931 0.01762315
56.23413252 56.77366516 5.00000000 0.23323426 0.20097604 0.20129700 0.17559042 0.02568853 0.02331427
56.23413252 56.77366516 5.00000000 0.22894576 0.12443103 0.12038069 0.07553697 0.02286636 0.01534032
56.23413252 56.77366516 5.00000000 0.24186297 0.13460369 0.10220757 0.07959096 0.02462401 0.01489290
56.23413252 56.77366516 5.00000000 0.33410626 0.15428560 0.09149810 0.05932054 0.03125376 0.01562082
56.23413252 56.77366516 5.00000000 0.32137988 0.23987137 0.28997251 0.21687176 0.01896815 0.01899874
56.23413252 56.77366516 5.00000000 0.21114292 0.15801949 0.09675464 0.08422486 0.02489903 0.01779333
56.23413252 56.77366516 5.00000000 0.18431611 0.10158626 0.07334546 0.05599271 0.01755154 0.01116482
56.23413252 56.77366516 5.00000000 0.17734053 0.05835876 0.17559256 0.05745442 0.01772801 0.01178524
56.23413252 58.46541644 5.00000000 0.27349005 0.19625753 0.26358387 0.18959579 0.02354128 0.02079390
56.23413252 58.46541644 5.00000000 0.19544678 0.18728387 0.19235122 0.18509188 0.03258237 0.03117358
56.23413252 58.46541644 5.00000000 0.24897043 0.21381259 0.06109494 0.06552549 0.01869025 0.01869659
56.23413252 58.46541644 5.00000000 0.22732133 0.22851768 0.20842358 0.21063890 0.02211751 0.02320000
56.23413252 58.46541644 5.00000000 0.16802356 0.10784508 0.10106714 0.07077164 0.01998093 0.01568865
56.23413252 58.46541644 5.00000000 0.17513403 0.11304636 0.15126315 0.08973019 0.01820337 0.01465387
56.23413252 58.46541644 5.00000000 0.34169002 0.17082277 0.08416769 0.07020169 0.02610067 0.01695655
56.23413252 58.46541644 5.00000000 0.30883014 0.15140844 0.08636057 0.07098459 0.02386163 0.01613024
56.23413252 58.46541644 5.00000000 0.39941863 0.20078631 0.07219282 0.06205388 0.03020863 0.01869717
56.23413252 58.46541644 5.00000000 0.21840971 0.19953141 0.06557573 0.07108608 0.02143164 0.02149552
63.09573445 63.44173545 4.00000000 0.42747871 0.24129510 0.15425129 0.10068183 0.03615968 0.03029059
63.09573445 63.44173545 4.00000000 0.27362346 0.14562419 0.27237801 0.14513290 0.08952027 0.05802185
63.09573445 63.44173545 4.00000000 0.19741436 0.10520308 0.06845373 0.05301837 0.03634032 0.02581406
63.09573445 63.44173545 4.00000000 0.16777206 0.11550040 0.15498593 0.09984462 0.05708655 0.03826161
63.09573445 63.44173545 4.00000000 0.26482586 0.13673407 0.07637739 0.05883674 0.03706990 0.02839591
63.09573445 63.44173545 4.00000000 0.34152992 0.15882166 0.09797881 0.07128182 0.03428720 0.02684156
63.09573445 63.44173545 4.00000000 0.34852907 0.23857719 0.15600091 0.11211976 0.04144570 0.03681467
63.09573445 63.44173545 4.00000000 0.37183026 0.22255434 0.14330564 0.10185421 0.04230408 0.03578101
63.09573445 63.44173545 4.00000000 0.24249127 0.22438817 0.23452229 0.21900582 0.09504890 0.08809483
63.09573445 63.44173545 4.00000000 0.22075769 0.14879257 0.11705187 0.09139098 0.04783088 0.03630060
63.09573445 63.46806038 4.00000000 0.14157625 0.09270479 0.09704612 0.06649271 0.02499526 0.01349923
63.09573445 63.46806038 4.00000000 0.37312625 0.21651322 0.12643269 0.08240240 0.01048964 0.00988669
63.09573445 63.46806038 4.00000000 0.37539828 0.18953069 0.10068864 0.06717980 0.01373055 0.01071040
63.09573445 63.46806038 4.00000000 0.33045284 0.13955885 0.07166533 0.05323594 0.02168401 0.01279462
63.09573445 63.46806038 4.00000000 0.28072075 0.20293008 0.27032819 0.19480092 0.03657984 0.02681389
63.09573445 63.46806038 4.00000000 0.31751037 0.21058299 0.27885844 0.18721233 0.02900038 0.02135409
63.09573445 63.46806038 4.00000000 0.16910106 0.16328963 0.16754072 0.16210882 0.04225817 0.03906455
63.09573445 63.46806038 4.00000000 0.30300383 0.19691733 0.27250419 0.17948027 0.03060332 0.02150333
63.09573445 63.46806038 4.00000000 0.23440648 0.16673105 0.10383202 0.08613318 0.02087804 0.01505622
63.09573445 63.46806038 4.00000000 0.23660566 0.22128867 0.23184772 0.21601388 0.03672011 0.03363010
63.09573445 65.04402079 4.00000000 0.40166050 0.21408503 0.10602579 0.08260293 0.04133132 0.03011023
63.09573445 65.04402079 4.00000000 0.15724492 0.09305800 0.07161305 0.04917970 0.04373189 0.02201902
63.09573445 65.04402079 4.00000000 0.17856365 0.13015397 0.08570158 0.06980768 0.05469121 0.03447863
63.09573445 65.04402079 4.00000000 0.17712347 0.13490917 0.08643477 0.07222738 0.05612555 0.03712951
63.09573445 65.04402079 4.00000000 0.36136239 0.21817009 0.11014511 0.08705831 0.04484830 0.03213911
63.09573445 65.04402079 4.00000000 0.29426141 0.23018477 0.25967753 0.20375077 0.09245758 0.07241722
63.09573445 65.04402079 4.00000000 0.29622407 0.17310990 0.06916955 0.05989443 0.04427844 0.03084044
63.09573445 65.04402079 4.00000000 0.28076326 0.12172606 0.05072533 0.04846028 0.04307399 0.02416520
63.09573445 65.04402079 4.00000000 0.32975680 0.17463807 0.06445826 0.05441290 0.03905289 0.02708631
63.09573445 65.04402079 4.00000000 0.17198710 0.09966640 0.11675085 0.06677236 0.05596688 0.02713907
63.09573445 64.76279357 4.00000000 0.19066557 0.17263399 0.09104294 0.08607450 0.03961922 0.02861675
63.09573445 64.76279357 4.00000000 0.30924579 0.16960148 0.08175535 0.06663469 0.02207343 0.01359156
63.09573445 64.76279357 4.00000000 0.32057924 0.20103269 0.12303933 0.09376601 0.03064669 0.01960658
63.09573445 64.76279357 4.00000000 0.28673751 0.20948931 0.12819766 0.09939303 0.03759216 0.02643318
63.09573445 64.76279357 4.00000000 0.29431916 0.14255708 0.06785437 0.05724895 0.01628935 0.00995219
63.09573445 64.76279357 4.00000000 0.29280572 0.20339865 0.10884366 0.08191000 0.03646967 0.02509381
63.09573445 64.76279357 4.00000000 0.40269412 0.22964960 0.11865644 0.08198795 0.03071549 0.02010002
63.09573445 64.76279357 4.00000000 0.38469200 0.19620946 0.10236208 0.07276939 0.02496385 0.01527922
63.09573445 64.76279357 4.00000000 0.30812171 0.23951549 0.27074388 0.21052113 0.03714305 0.02866681
