# noise_perc_th noise_perc SNR_dB NN_nosym_f1 NN_nosym_f2 NN_postSR_f1_nosym NN_postSR_f2_nosym NN_sym_f1 NN_sym_f2 NN_postSR_f1 NN_postSR_f2 Param_f1 Param_f2
1.9953e+01 1.9953e+01 1.4000e+01 4.7281e-01 5.4673e-01 4.3382e-01 1.7184e-01 4.0366e-01 4.6218e-01 3.5721e-01 1.5630e-01 4.2260e-01 6.8445e-02
1.9953e+01 1.9953e+01 1.4000e+01 5.6867e-01 4.4402e-01 4.9256e-01 3.3748e-01 4.2761e-01 1.5222e-01 3.7955e-01 2.5256e-02 4.0786e-01 6.8496e-02
1.9953e+01 1.9953e+01 1.4000e+01 5.2447e-01 4.2930e-01 4.8378e-01 2.1264e-01 4.2603e-01 2.8881e-01 3.7416e-01 5.6954e-02 4.3510e-01 4.6205e-02
1.9953e+01 1.9953e+01 1.4000e+01 3.1934e+00 6.8187e-01 3.1880e+00 3.5073e-01 2.7010e+00 3.5266e-01 2.6220e+00 1.4236e-01 4.0754e-01 1.0304e-01
1.9953e+01 1.9953e+01 1.4000e+01 4.7395e-01 3.4285e-01 3.5801e-01 4.3278e-02 4.0827e-01 2.0421e-01 3.6706e-01 1.2678e-02 4.2442e-01 4.2874e-02
1.9953e+01 1.9953e+01 1.4000e+01 6.7027e-01 4.0237e-01 6.0522e-01 2.3394e-02 5.3036e-01 2.2549e-01 5.2780e-01 1.0695e-02 4.1475e-01 2.0816e-02
1.9953e+01 1.9953e+01 1.4000e+01 3.6422e+00 4.1488e-01 3.5169e+00 4.0229e-02 3.6523e+00 2.5760e-01 3.5839e+00 2.7702e-02 4.8010e-01 2.9475e-03
2.2387e+01 2.2387e+01 1.3000e+01 3.0115e+00 4.9199e-01 2.8233e+00 2.2300e-01 2.9736e+00 2.7519e-01 2.9330e+00 1.7637e-02 4.1583e-01 2.1614e-02
2.2387e+01 2.2387e+01 1.3000e+01 6.3909e-01 5.7525e-01 6.0600e-01 4.7030e-01 4.3317e-01 1.9884e-01 3.8248e-01 1.0756e-02 3.9743e-01 5.4240e-02
2.2387e+01 2.2387e+01 1.3000e+01 6.1709e-01 5.9158e-01 5.4770e-01 4.5718e-01 4.6390e-01 2.1387e-01 4.1591e-01 4.1374e-02 4.2123e-01 3.6232e-02
2.2387e+01 2.2387e+01 1.3000e+01 5.0347e+00 8.2638e-01 4.9693e+00 6.7691e-01 4.6823e+00 3.9617e-01 4.6523e+00 2.1616e-02 1.5647e+00 1.0652e-02
2.2387e+01 2.2387e+01 1.3000e+01 7.9628e-01 7.9749e-01 7.9757e-01 7.2075e-01 3.8344e-01 2.4698e-01 3.8064e-01 1.8415e-02 3.6541e-01 4.0306e-02
2.2387e+01 2.2387e+01 1.3000e+01 6.1018e-01 5.5687e-01 5.5818e-01 3.7439e-01 3.7732e-01 2.7078e-01 3.3457e-01 4.8485e-02 4.0024e-01 4.5045e-02
2.2387e+01 2.2387e+01 1.3000e+01 1.5407e+00 5.4878e-01 1.3594e+00 5.5402e-02 1.3309e+00 3.7644e-01 1.3170e+00 1.0003e-01 4.6918e-01 9.3039e-02
2.2387e+01 2.2387e+01 1.3000e+01 5.0126e-01 3.6865e-01 4.0344e-01 4.6977e-02 4.2471e-01 1.7078e-01 3.7273e-01 4.0189e-02 4.1103e-01 4.9882e-02
2.2387e+01 2.2387e+01 1.3000e+01 4.8365e-01 4.8312e-01 4.5903e-01 6.5815e-02 4.0646e-01 3.1542e-01 4.0049e-01 7.3805e-02 3.8261e-01 3.7870e-02
2.2387e+01 2.2387e+01 1.3000e+01 1.0750e+00 1.0067e+00 1.0728e+00 9.0361e-01 4.3163e-01 3.0421e-01 3.9763e-01 1.3563e-02 4.0064e-01 5.1905e-02
2.5119e+01 2.5119e+01 1.2000e+01 3.1855e+00 1.1296e+00 3.0573e+00 9.3457e-01 2.7028e+00 3.2765e-01 2.8041e+00 7.0548e-02 5.0837e-01 1.1298e-01
2.5119e+01 2.5119e+01 1.2000e+01 4.0970e+00 9.0353e-01 4.0196e+00 8.1706e-01 3.4858e+00 3.1034e-01 3.4733e+00 4.5582e-02 8.9946e-01 3.3248e-02
2.5119e+01 2.5119e+01 1.2000e+01 3.7651e+00 6.9127e-01 3.3521e+00 2.0773e-01 2.9600e+00 3.9447e-01 2.9400e+00 1.4614e-01 5.1011e-01 1.2883e-01
2.5119e+01 2.5119e+01 1.2000e+01 9.1294e-01 8.5290e-01 9.0051e-01 7.3301e-01 4.3737e-01 3.3902e-01 4.2841e-01 3.9427e-03 4.1559e-01 5.4605e-02
2.5119e+01 2.5119e+01 1.2000e+01 6.0782e-01 6.0121e-01 5.6443e-01 2.6557e-01 4.4265e-01 2.9499e-01 4.3752e-01 4.5639e-02 3.9924e-01 6.7411e-02
2.5119e+01 2.5119e+01 1.2000e+01 1.9221e+00 1.5633e+00 1.9296e+00 1.5010e+00 7.9093e-01 2.7940e-01 7.9471e-01 3.1900e-03 4.2143e-01 7.1420e-02
2.5119e+01 2.5119e+01 1.2000e+01 5.9040e-01 4.5843e-01 5.1285e-01 1.7885e-02 4.6002e-01 2.4245e-01 4.4071e-01 3.1198e-03 4.3647e-01 3.3706e-02
2.5119e+01 2.5119e+01 1.2000e+01 2.1111e+00 8.0065e-01 2.0911e+00 1.8158e-01 1.9411e+00 4.4754e-01 1.9191e+00 1.0309e-01 4.7958e-01 1.2877e-01
2.5119e+01 2.5119e+01 1.2000e+01 1.8703e+00 1.6050e+00 1.6791e+00 1.4951e+00 7.5584e-01 3.5888e-01 6.7591e-01 8.0845e-02 4.6741e-01 9.5889e-02
2.5119e+01 2.5119e+01 1.2000e+01 8.2148e-01 8.6300e-01 6.8646e-01 6.4953e-01 4.8946e-01 5.2116e-01 4.0527e-01 5.7036e-02 4.1680e-01 6.4823e-02
2.8184e+01 2.8184e+01 1.1000e+01 9.6943e-01 9.9282e-01 8.2972e-01 8.2084e-01 4.9438e-01 3.3721e-01 4.9263e-01 1.9614e-01 4.3367e-01 1.1654e-01
2.8184e+01 2.8184e+01 1.1000e+01 2.0777e+00 9.6386e-01 1.6471e+00 4.3639e-01 1.9615e+00 6.0512e-01 1.7518e+00 5.5259e-02 4.4963e-01 1.2499e-01
2.8184e+01 2.8184e+01 1.1000e+01 2.0414e+00 8.4934e-01 1.9516e+00 7.3771e-01 1.5289e+00 2.4099e-01 1.5134e+00 3.6870e-02 4.5396e-01 1.2040e-02
2.8184e+01 2.8184e+01 1.1000e+01 5.6485e-01 6.1657e-01 4.6824e-01 3.9425e-01 4.7444e-01 3.4567e-01 4.3755e-01 1.5888e-01 4.3673e-01 9.3951e-02
2.8184e+01 2.8184e+01 1.1000e+01 1.8723e+00 5.6402e-01 1.8685e+00 4.6261e-01 1.9250e+00 3.9438e-01 1.8792e+00 9.6526e-02 5.4141e-01 3.0925e-02
2.8184e+01 2.8184e+01 1.1000e+01 1.2233e+00 1.2249e+00 1.2083e+00 1.0707e+00 7.0209e-01 3.5036e-01 6.0707e-01 1.1748e-01 4.6626e-01 1.0878e-01
2.8184e+01 2.8184e+01 1.1000e+01 2.8280e+00 9.2367e-01 2.8388e+00 7.4733e-01 2.3720e+00 4.1149e-01 2.3762e+00 1.6283e-01 6.5786e-01 8.8223e-02
2.8184e+01 2.8184e+01 1.1000e+01 2.7602e+00 5.9866e-01 2.4790e+00 2.6968e-01 2.4709e+00 4.1085e-01 2.5033e+00 9.3282e-02 4.6985e-01 8.8660e-02
2.8184e+01 2.8184e+01 1.1000e+01 7.3996e+00 1.0107e+00 7.1454e+00 7.4937e-01 4.7105e+00 4.5926e-01 4.6372e+00 1.2571e-01 5.7006e-01 1.3158e-01
2.8184e+01 2.8184e+01 1.1000e+01 6.3579e-01 4.7007e-01 5.3420e-01 4.7353e-02 5.0385e-01 2.9878e-01 4.8224e-01 2.9086e-02 4.8967e-01 4.9473e-02
3.1623e+01 3.1623e+01 1.0000e+01 7.1340e-01 6.7078e-01 4.7789e-01 1.0689e-01 5.6464e-01 4.5087e-01 5.3553e-01 8.4134e-02 4.6999e-01 7.2285e-02
3.1623e+01 3.1623e+01 1.0000e+01 2.5411e+00 1.4582e+00 1.6695e+00 1.2006e+00 1.8177e+00 4.6010e-01 1.7829e+00 2.2506e-01 6.4003e-01 1.7804e-01
3.1623e+01 3.1623e+01 1.0000e+01 9.6692e-01 8.1176e-01 9.4838e-01 4.9382e-01 7.0565e-01 5.7207e-01 6.5500e-01 1.3795e-01 4.7697e-01 1.1869e-01
3.1623e+01 3.1623e+01 1.0000e+01 5.9646e+00 8.3517e-01 5.7607e+00 2.2849e-01 4.7783e+00 2.2656e-01 4.6933e+00 1.5658e-01 7.8673e-01 1.3896e-01
3.1623e+01 3.1623e+01 1.0000e+01 8.0195e-01 6.4065e-01 6.8996e-01 4.2837e-01 4.3582e-01 3.3662e-01 3.8736e-01 4.6642e-02 3.9121e-01 8.0806e-02
3.1623e+01 3.1623e+01 1.0000e+01 9.1351e+00 8.7013e-01 8.8694e+00 3.4877e-01 7.7258e+00 4.0759e-01 7.5974e+00 6.9723e-02 1.0202e+00 1.5969e-01
3.1623e+01 3.1623e+01 1.0000e+01 6.5936e-01 5.5549e-01 6.0046e-01 5.9509e-02 5.3561e-01 4.1480e-01 5.2457e-01 3.3849e-02 4.6734e-01 4.1260e-02
3.1623e+01 3.1623e+01 1.0000e+01 3.3781e+00 6.3394e-01 3.3157e+00 3.1513e-01 3.2888e+00 4.1046e-01 3.0545e+00 5.3706e-02 8.0120e-01 9.2578e-02
3.1623e+01 3.1623e+01 1.0000e+01 5.0652e+00 8.0415e-01 4.8922e+00 4.6269e-01 4.4291e+00 4.6258e-01 4.4018e+00 1.4426e-01 1.1986e+00 9.9250e-02
3.1623e+01 3.1623e+01 1.0000e+01 1.1133e+00 1.2339e+00 9.6957e-01 1.1392e+00 5.3702e-01 4.1705e-01 5.2641e-01 1.7708e-02 4.7924e-01 4.1616e-02
3.5481e+01 3.5481e+01 9.0000e+00 8.8594e+00 9.6717e-01 8.6477e+00 8.9565e-01 9.2071e+00 4.7847e-01 8.7506e+00 2.9428e-01 3.0042e+00 3.1044e-03
3.5481e+01 3.5481e+01 9.0000e+00 2.1229e+00 6.5425e-01 1.5181e+00 2.2218e-01 2.0947e+00 5.1572e-01 2.0571e+00 1.8186e-01 6.8229e-01 1.7053e-01
3.5481e+01 3.5481e+01 9.0000e+00 9.2618e-01 9.2992e-01 6.0623e-01 4.4358e-01 6.3189e-01 6.6717e-01 5.3978e-01 7.6217e-02 4.7406e-01 7.3210e-02
3.5481e+01 3.5481e+01 9.0000e+00 9.5248e-01 7.4397e-01 8.2166e-01 5.9201e-01 5.0701e-01 1.7602e-01 4.1993e-01 1.5221e-01 4.5397e-01 8.5155e-02
3.5481e+01 3.5481e+01 9.0000e+00 8.0247e-01 7.1035e-01 7.4766e-01 6.0703e-01 6.3900e-01 3.6075e-01 6.3136e-01 1.9939e-01 5.4748e-01 6.0239e-02
3.5481e+01 3.5481e+01 9.0000e+00 1.3075e+00 1.2388e+00 1.2337e+00 1.0263e+00 6.3404e-01 4.7178e-01 6.1445e-01 2.0724e-01 5.4721e-01 1.2633e-01
3.5481e+01 3.5481e+01 9.0000e+00 1.5406e+00 5.2227e-01 1.4131e+00 3.3152e-02 1.3110e+00 3.1587e-01 1.3055e+00 2.2459e-02 5.3535e-01 3.8910e-02
3.5481e+01 3.5481e+01 9.0000e+00 6.4735e+00 1.3171e+00 6.2723e+00 9.3295e-01 4.5564e+00 3.4771e-01 4.5638e+00 1.2421e-01 1.1684e+00 1.3761e-01
3.5481e+01 3.5481e+01 9.0000e+00 1.2393e+00 1.0045e+00 1.0170e+00 7.3816e-01 6.7941e-01 4.8541e-01 6.9088e-01 2.9707e-01 6.1070e-01 1.0495e-01
3.5481e+01 3.5481e+01 9.0000e+00 5.9391e+00 6.9755e-01 5.8460e+00 5.5557e-01 6.1050e+00 4.1007e-01 6.0401e+00 2.4631e-01 1.3686e+00 2.8489e-02
3.9811e+01 3.9811e+01 8.0000e+00 8.5009e+00 8.5187e-01 8.2361e+00 3.6718e-01 6.9135e+00 5.9429e-01 6.7824e+00 1.6955e-01 1.6712e+00 1.5357e-01
3.9811e+01 3.9811e+01 8.0000e+00 6.5453e-01 6.8502e-01 5.8408e-01 3.8695e-01 5.2504e-01 4.7038e-01 5.1604e-01 1.1636e-01 5.0094e-01 1.1919e-01
3.9811e+01 3.9811e+01 8.0000e+00 3.4062e+00 7.0382e-01 3.1268e+00 1.6475e-01 1.9244e+00 3.8838e-01 1.8883e+00 1.3797e-01 6.4170e-01 1.4832e-01
3.9811e+01 3.9811e+01 8.0000e+00 6.5492e-01 6.7817e-01 5.7640e-01 1.9095e-01 6.1448e-01 5.5756e-01 5.9420e-01 1.9547e-01 5.9016e-01 1.1619e-01
3.9811e+01 3.9811e+01 8.0000e+00 1.6810e+00 1.8578e+00 1.6024e+00 1.7844e+00 5.8814e-01 3.4301e-01 5.1404e-01 1.4731e-02 5.3317e-01 6.2040e-02
3.9811e+01 3.9811e+01 8.0000e+00 9.9820e-01 9.6553e-01 9.5107e-01 6.4091e-01 7.1790e-01 5.1871e-01 7.2029e-01 1.3726e-01 4.5474e-01 1.1690e-01
3.9811e+01 3.9811e+01 8.0000e+00 7.6280e-01 6.7154e-01 5.7984e-01 5.0752e-01 6.2531e-01 4.7383e-01 6.2213e-01 4.0985e-01 6.2566e-01 1.4421e-01
3.9811e+01 3.9811e+01 8.0000e+00 1.4104e+00 1.3250e+00 1.3337e+00 1.1641e+00 5.9973e-01 4.1841e-01 5.0973e-01 7.7146e-02 5.0587e-01 8.3999e-02
3.9811e+01 3.9811e+01 8.0000e+00 1.8404e+00 7.1826e-01 1.7209e+00 5.6217e-01 1.7819e+00 4.1955e-01 1.7507e+00 2.5292e-01 6.3052e-01 6.1216e-02
3.9811e+01 3.9811e+01 8.0000e+00 6.3426e+00 8.9639e-01 6.0992e+00 7.1224e-01 6.3457e+00 4.2354e-01 6.3344e+00 5.7923e-02 1.2008e+00 6.3627e-02
4.4668e+01 4.4668e+01 7.0000e+00 1.5974e+00 7.7163e-01 1.4294e+00 4.4098e-01 9.0519e-01 4.9725e-01 8.0650e-01 1.1331e-01 4.9142e-01 1.2967e-01
4.4668e+01 4.4668e+01 7.0000e+00 2.1685e+00 1.9898e+00 2.1225e+00 1.8499e+00 6.9764e-01 4.4271e-01 6.5108e-01 1.8503e-01 5.9856e-01 1.5120e-01
4.4668e+01 4.4668e+01 7.0000e+00 1.1361e+00 8.2532e-01 9.5623e-01 6.6030e-01 6.0027e-01 5.4871e-01 5.8959e-01 3.3985e-01 5.1694e-01 1.4750e-01
4.4668e+01 4.4668e+01 7.0000e+00 2.8104e+00 9.0860e-01 2.7980e+00 7.1448e-01 1.8021e+00 5.7234e-01 1.8237e+00 2.4289e-01 7.9542e-01 1.4922e-01
4.4668e+01 4.4668e+01 7.0000e+00 6.1944e+00 9.2038e-01 5.9867e+00 6.4903e-01 6.2780e+00 5.5807e-01 5.8702e+00 4.2567e-01 1.3807e+00 5.1676e-02
4.4668e+01 4.4668e+01 7.0000e+00 8.6602e-01 8.7153e-01 5.3567e-01 6.2975e-01 7.3145e-01 5.6844e-01 6.8894e-01 4.1567e-01 7.3024e-01 1.1575e-01
4.4668e+01 4.4668e+01 7.0000e+00 1.1939e+01 7.8982e-01 1.1605e+01 5.8546e-01 8.9885e+00 5.8133e-01 8.9177e+00 4.9357e-01 2.4594e+00 2.4440e-01
4.4668e+01 4.4668e+01 7.0000e+00 8.4229e-01 9.8435e-01 7.1576e-01 5.4588e-01 6.3899e-01 4.2849e-01 6.6370e-01 1.7846e-01 6.4775e-01 1.6362e-01
4.4668e+01 4.4668e+01 7.0000e+00 9.5586e-01 9.6429e-01 7.5193e-01 4.9604e-01 5.6437e-01 6.6184e-01 5.5637e-01 1.0681e-01 5.7311e-01 1.7387e-01
4.4668e+01 4.4668e+01 7.0000e+00 1.8276e+01 1.2476e+00 1.7903e+01 7.8450e-01 1.7031e+01 9.3044e-01 1.6865e+01 4.8296e-02 7.6312e+00 5.1187e-02
5.0119e+01 5.0119e+01 6.0000e+00 4.0745e+00 7.4394e-01 3.9758e+00 4.5318e-01 4.0475e+00 5.9238e-01 3.9972e+00 4.7604e-01 1.1734e+00 8.4753e-02
5.0119e+01 5.0119e+01 6.0000e+00 1.0270e+01 2.2634e+00 1.0047e+01 2.0814e+00 7.5522e+00 5.3288e-01 7.4037e+00 3.1251e-01 1.0326e+00 6.3443e-02
5.0119e+01 5.0119e+01 6.0000e+00 1.2477e+00 1.3584e+00 1.0188e+00 9.3635e-01 6.1905e-01 6.1976e-01 5.4231e-01 1.6552e-01 6.4480e-01 1.2631e-01
5.0119e+01 5.0119e+01 6.0000e+00 1.3066e+00 1.2920e+00 1.1861e+00 1.0041e+00 6.0497e-01 5.9999e-01 5.2450e-01 8.9593e-02 5.8966e-01 1.1864e-01
5.0119e+01 5.0119e+01 6.0000e+00 1.5369e+00 9.7891e-01 1.4305e+00 7.8665e-01 1.0208e+00 5.3187e-01 9.7705e-01 4.8545e-01 7.8288e-01 1.4156e-01
5.0119e+01 5.0119e+01 6.0000e+00 1.0607e+00 1.0162e+00 7.3450e-01 7.2043e-01 6.3667e-01 4.9943e-01 4.7213e-01 1.6721e-01 6.0272e-01 1.9577e-01
5.0119e+01 5.0119e+01 6.0000e+00 3.3487e+00 2.8507e+00 3.2877e+00 2.6749e+00 1.0930e+00 5.8124e-01 1.0944e+00 2.5719e-01 4.5707e-01 1.3987e-01
5.0119e+01 5.0119e+01 6.0000e+00 1.0817e+00 1.1515e+00 1.0520e+00 9.6835e-01 7.0850e-01 5.5215e-01 6.9901e-01 3.5622e-01 6.8911e-01 1.7040e-01
5.0119e+01 5.0119e+01 6.0000e+00 9.5734e-01 7.9949e-01 7.8910e-01 6.0693e-01 8.4626e-01 4.7249e-01 7.9100e-01 3.9928e-01 6.6519e-01 1.7691e-01
5.0119e+01 5.0119e+01 6.0000e+00 6.5417e+00 1.4713e+00 6.4485e+00 1.1645e+00 5.2269e+00 6.8414e-01 5.1908e+00 2.0022e-01 1.0868e+00 1.2737e-01
5.6234e+01 5.6234e+01 5.0000e+00 1.0354e+00 1.0877e+00 1.0101e+00 9.4071e-01 9.7023e-01 6.4891e-01 9.5509e-01 6.0351e-01 7.0377e-01 1.3866e-01
5.6234e+01 5.6234e+01 5.0000e+00 9.6339e-01 9.0339e-01 7.9352e-01 1.6218e-01 7.7048e-01 7.1325e-01 7.6472e-01 2.4600e-01 7.3743e-01 1.5028e-01
5.6234e+01 5.6234e+01 5.0000e+00 1.4486e+00 9.5594e-01 1.0863e+00 7.9366e-01 1.0390e+00 5.1637e-01 9.0693e-01 3.0401e-01 7.5656e-01 2.2165e-01
5.6234e+01 5.6234e+01 5.0000e+00 1.7540e+00 1.0064e+00 1.4528e+00 6.3145e-01 1.2292e+00 7.3684e-01 1.1312e+00 6.2010e-01 1.0301e+00 1.2716e-01
5.6234e+01 5.6234e+01 5.0000e+00 1.6393e+00 1.6272e+00 1.3915e+00 1.4186e+00 6.8126e-01 6.3104e-01 6.4858e-01 5.2682e-01 6.5185e-01 2.0773e-01
5.6234e+01 5.6234e+01 5.0000e+00 7.7075e+00 1.7484e+00 7.2390e+00 1.5389e+00 3.9837e+00 6.8291e-01 3.8912e+00 5.9435e-01 5.2066e-01 2.1394e-01
5.6234e+01 5.6234e+01 5.0000e+00 1.0743e+01 1.0202e+00 1.0374e+01 8.2121e-01 1.0225e+01 7.8129e-01 1.0004e+01 5.4255e-01 3.3253e+00 2.2345e-01
5.6234e+01 5.6234e+01 5.0000e+00 7.6888e+00 1.2452e+00 7.5046e+00 9.6323e-01 7.0340e+00 5.1891e-01 6.9966e+00 5.5128e-01 1.8913e+00 2.4487e-01
5.6234e+01 5.6234e+01 5.0000e+00 1.0987e+00 1.0130e+00 9.9193e-01 7.5721e-01 9.3801e-01 6.3176e-01 8.9605e-01 4.5442e-01 8.4097e-01 2.4829e-01
5.6234e+01 5.6234e+01 5.0000e+00 2.7051e+00 1.5247e+00 2.6477e+00 1.4110e+00 2.0650e+00 6.9699e-01 2.0392e+00 5.8840e-01 8.6810e-01 1.3238e-01
6.3096e+01 6.3096e+01 4.0000e+00 7.3939e+00 2.1105e+00 7.3325e+00 1.8049e+00 6.3584e+00 1.2366e+00 6.2013e+00 1.0445e+00 1.9517e+00 1.5046e-01
6.3096e+01 6.3096e+01 4.0000e+00 1.2274e+00 1.4212e+00 1.0747e+00 8.1933e-01 8.2237e-01 7.4212e-01 7.8790e-01 5.9232e-01 7.6598e-01 1.9553e-01
6.3096e+01 6.3096e+01 4.0000e+00 1.7547e+00 1.1691e+00 1.4453e+00 1.0609e+00 1.2618e+00 8.2173e-01 1.2918e+00 6.9965e-01 9.7949e-01 3.4058e-01
6.3096e+01 6.3096e+01 4.0000e+00 5.2163e+00 1.2455e+00 4.9132e+00 8.5910e-01 4.3314e+00 9.2421e-01 4.2103e+00 8.3979e-01 5.3289e-01 3.0731e-01
6.3096e+01 6.3096e+01 4.0000e+00 5.5029e+00 1.6782e+00 3.9237e+00 1.5007e+00 2.9096e+00 8.8510e-01 2.8613e+00 7.0697e-01 6.2870e-01 1.0980e-01
6.3096e+01 6.3096e+01 4.0000e+00 1.6126e+00 1.2250e+00 1.4782e+00 9.6332e-01 1.0246e+00 8.6887e-01 1.0014e+00 5.4661e-01 6.4861e-01 2.4720e-01
6.3096e+01 6.3096e+01 4.0000e+00 1.2498e+01 1.1427e+00 1.2187e+01 9.5226e-01 1.2570e+01 7.3148e-01 1.2462e+01 6.8641e-01 2.8004e+00 3.0677e-01
6.3096e+01 6.3096e+01 4.0000e+00 1.2343e+00 1.2741e+00 1.1350e+00 1.0643e+00 8.4411e-01 6.6068e-01 8.2233e-01 5.2855e-01 8.2599e-01 1.3577e-01
6.3096e+01 6.3096e+01 4.0000e+00 3.8670e+00 1.3953e+00 3.5839e+00 1.1160e+00 9.4746e-01 7.2712e-01 6.7569e-01 5.4487e-01 7.6408e-01 6.3254e-02
6.3096e+01 6.3096e+01 4.0000e+00 1.2976e+00 1.1203e+00 1.1535e+00 8.2901e-01 8.3591e-01 6.4777e-01 7.8909e-01 6.9481e-01 7.5679e-01 2.5322e-01
7.0795e+01 7.0795e+01 3.0000e+00 1.6656e+00 1.4787e+00 1.5164e+00 1.1337e+00 1.0682e+00 9.5706e-01 1.0095e+00 7.1931e-01 9.3181e-01 2.7281e-01
7.0795e+01 7.0795e+01 3.0000e+00 7.7882e+00 2.1958e+00 7.2696e+00 2.0544e+00 6.0968e+00 8.0231e-01 6.0257e+00 6.1154e-01 5.7021e-01 2.2669e-01
7.0795e+01 7.0795e+01 3.0000e+00 2.8803e+00 2.3130e+00 2.8044e+00 2.1765e+00 9.1197e-01 1.0893e+00 9.1000e-01 9.0451e-01 6.5483e-01 1.9851e-01
7.0795e+01 7.0795e+01 3.0000e+00 2.0680e+00 2.3329e+00 1.9525e+00 2.1075e+00 1.0183e+00 1.0614e+00 1.0473e+00 1.1038e+00 8.2297e-01 2.8550e-01
7.0795e+01 7.0795e+01 3.0000e+00 1.3665e+00 1.1891e+00 9.5951e-01 8.9614e-01 1.1319e+00 8.8326e-01 1.0581e+00 7.7151e-01 1.0197e+00 3.2181e-01
7.0795e+01 7.0795e+01 3.0000e+00 1.4527e+00 1.4618e+00 1.2708e+00 1.3502e+00 1.0901e+00 5.5099e-01 1.0755e+00 4.3671e-01 9.4906e-01 1.3837e-01
7.0795e+01 7.0795e+01 3.0000e+00 1.6006e+00 1.6356e+00 1.0493e+00 1.0251e+00 8.5507e-01 9.9300e-01 9.4032e-01 8.5881e-01 9.5043e-01 2.0831e-01
7.0795e+01 7.0795e+01 3.0000e+00 1.3605e+00 1.4733e+00 1.2814e+00 1.2804e+00 9.0652e-01 8.4565e-01 8.8951e-01 6.8924e-01 8.2868e-01 2.9271e-01
7.0795e+01 7.0795e+01 3.0000e+00 1.5148e+01 1.4062e+00 1.4728e+01 1.0660e+00 1.4912e+01 9.8599e-01 1.4695e+01 8.7573e-01 4.8412e+00 3.8196e-01
7.0795e+01 7.0795e+01 3.0000e+00 6.2877e+00 1.3540e+00 6.1155e+00 9.9587e-01 5.9581e+00 9.5320e-01 5.8642e+00 6.7316e-01 1.9382e+00 1.7326e-01
7.9433e+01 7.9433e+01 2.0000e+00 1.6266e+01 1.5426e+00 1.5366e+01 1.1438e+00 1.3491e+01 1.1681e+00 1.3349e+01 8.6686e-01 2.6120e+00 4.7517e-01
7.9433e+01 7.9433e+01 2.0000e+00 1.8282e+00 1.7179e+00 1.6654e+00 1.4845e+00 1.1641e+00 1.2972e+00 1.1472e+00 1.1027e+00 1.0954e+00 3.8042e-01
7.9433e+01 7.9433e+01 2.0000e+00 1.6279e+00 1.5566e+00 1.6668e+00 1.4741e+00 1.0527e+00 9.8403e-01 1.1089e+00 7.6918e-01 1.0932e+00 2.7767e-01
7.9433e+01 7.9433e+01 2.0000e+00 1.0433e+01 1.4625e+00 9.9303e+00 1.2706e+00 5.4528e+00 1.1212e+00 5.4421e+00 9.7748e-01 1.1794e+00 4.1204e-01
7.9433e+01 7.9433e+01 2.0000e+00 2.6579e+00 1.4014e+00 2.4952e+00 1.0860e+00 2.3251e+00 9.9849e-01 2.2378e+00 8.3019e-01 1.3357e+00 2.6628e-01
7.9433e+01 7.9433e+01 2.0000e+00 1.4011e+01 1.2143e+00 1.3430e+01 7.3692e-01 1.6751e+00 1.0597e+00 1.5873e+00 7.3692e-01 1.4305e+00 4.1726e-01
7.9433e+01 7.9433e+01 2.0000e+00 3.6823e+00 3.6197e+00 3.5533e+00 3.4342e+00 1.3891e+00 1.1322e+00 1.3908e+00 8.5042e-01 9.1621e-01 2.2987e-01
7.9433e+01 7.9433e+01 2.0000e+00 1.2350e+01 1.7891e+00 1.1806e+01 1.5465e+00 5.1966e+00 1.2562e+00 5.1486e+00 1.1860e+00 7.6568e-01 4.4885e-01
7.9433e+01 7.9433e+01 2.0000e+00 1.6540e+00 1.6892e+00 1.5527e+00 1.5333e+00 1.0710e+00 1.1506e+00 1.0530e+00 1.0662e+00 9.4497e-01 3.3276e-01
7.9433e+01 7.9433e+01 2.0000e+00 1.5013e+00 1.2787e+00 1.5114e+00 1.1015e+00 1.3005e+00 9.4840e-01 1.3115e+00 9.2113e-01 1.1417e+00 2.1346e-01
8.9125e+01 8.9125e+01 1.0000e+00 1.8621e+01 1.6197e+00 1.8164e+01 1.3489e+00 1.5755e+01 1.3635e+00 1.5612e+01 9.4549e-01 3.0257e+00 5.5648e-01
8.9125e+01 8.9125e+01 1.0000e+00 3.4971e+00 1.9563e+00 3.0402e+00 1.8076e+00 1.5648e+00 1.7321e+00 1.5900e+00 1.6954e+00 8.1151e-01 5.3574e-01
8.9125e+01 8.9125e+01 1.0000e+00 1.1459e+01 1.6465e+00 1.0660e+01 8.1478e-01 9.8799e+00 1.0575e+00 9.7944e+00 6.9865e-01 7.7184e-01 3.6015e-01
8.9125e+01 8.9125e+01 1.0000e+00 8.9667e+00 1.6818e+00 8.5887e+00 1.4882e+00 9.1111e+00 1.2028e+00 8.8732e+00 1.1190e+00 1.8654e+00 5.7610e-01
8.9125e+01 8.9125e+01 1.0000e+00 9.7612e+00 1.7390e+00 9.5798e+00 1.5422e+00 9.6313e+00 1.3207e+00 9.4238e+00 1.2033e+00 3.0619e+00 3.9983e-01
8.9125e+01 8.9125e+01 1.0000e+00 1.5129e+00 1.9067e+00 1.2660e+00 1.6688e+00 1.4076e+00 1.8023e+00 1.3508e+00 1.6550e+00 1.2437e+00 5.2445e-01
